gap_hours,iuu_caught,spherical_distances,eez_check,exact _name new from diff Oceans,gap_x_distance,score,gear type
21.73333333,0,333.8038307,0,South Atlantic Ocean,7254.669919,98,fishing
96.78333333,0,60.6239922,0,South Pacific Ocean,5867.392045,91,drifting_longlines
21.91666667,0,6.341124727,1,North Atlantic Ocean,138.976317,98,set_longlines
135.7666667,0,82.56793964,1,Bering Sea,11209.97394,89,fixed_gear
24.21666667,0,72.65176064,1,North Atlantic Ocean,1759.38347,91,fishing
58.18333333,0,4.484684166,1,North Atlantic Ocean,260.9338737,98,fishing
2906.433333,0,616.7607243,1,Bering Sea,1792573.928,91,set_longlines
12.65,0,16.10999174,0,North Pacific Ocean,203.7913955,91,fishing
39.31666667,0,13.32887139,0,South Atlantic Ocean,524.0467935,86,fishing
12.21666667,0,203.5692611,1,North Atlantic Ocean,2486.937807,94,set_longlines
12.85,0,25.04484187,1,North Atlantic Ocean,321.826218,91,set_longlines
21.78333333,0,341.3894074,0,Indian Ocean,7436.599257,94,fishing
12.41666667,0,19.77387184,0,North Pacific Ocean,245.5255754,89,fishing
12.65,0,3.083670016,1,South Atlantic Ocean,39.0084257,91,pole_and_line
13.05,0,3.934607342,1,Indian Ocean,51.34662581,94,set_longlines
19.55,0,4.57609997,1,South Atlantic Ocean,89.46275441,94,fishing
18.01666667,0,16.63118685,1,Barentsz Sea,299.6385498,94,set_longlines
15.08333333,0,8.132759615,1,Barentsz Sea,122.6691242,98,fishing
36.48333333,0,6.331322557,1,Davis Strait,230.9877513,89,fishing
26.55,0,82.35148222,1,South Atlantic Ocean,2186.431853,94,set_longlines
12.71666667,0,41.49092137,1,Celtic Sea,527.6262169,91,set_longlines
15.73333333,0,260.82959,0,Indian Ocean,4103.718882,94,fishing
13.7,0,199.4749366,0,South Atlantic Ocean,2732.806631,91,pole_and_line
18.06666667,0,43.80219288,1,South Atlantic Ocean,791.3596182,91,pole_and_line
13.35,0,8.459304527,1,Celtic Sea,112.9317154,91,set_longlines
69.38333333,0,25.18011318,1,Barentsz Sea,1747.080186,94,set_longlines
300.1333333,0,104.4254633,0,North Pacific Ocean,31341.56238,91,fishing
13.15,0,0.00849886,0,South Atlantic Ocean,0.111760009,94,fishing
136.3166667,0,6.079424366,1,Bering Sea,828.726865,98,pots_and_traps
75.26666667,0,823.0587135,0,North Pacific Ocean,61948.88584,98,fishing
37.3,0,157.3743757,1,North Atlantic Ocean,5870.064214,91,fishing
162.7333333,0,54.12731583,1,North Atlantic Ocean,8808.318528,89,fishing
12.33333333,0,1.624985533,1,Norwegian Sea,20.04148823,98,set_longlines
13.3,0,50.26022659,1,South Atlantic Ocean,668.4610136,94,fishing
105.6666667,0,38.64603115,1,Indian Ocean,4083.597293,88,pole_and_line
371.95,0,5156.633082,1,Southern Ocean,1918009.675,98,set_longlines
18.51666667,0,3.537770491,1,North Atlantic Ocean,65.50771694,91,fishing
123.9666667,0,43.60899309,1,Bering Sea,5406.061512,91,set_longlines
19.3,0,17.1912135,0,South Atlantic Ocean,331.7904206,91,fishing
24.5,0,21.33290953,1,Barentsz Sea,522.6562835,98,set_longlines
131.1833333,0,17.0849329,1,Indian Ocean,2241.258447,91,pots_and_traps
12.43333333,0,26.72468288,1,North Atlantic Ocean,332.2768904,91,set_longlines
349.1166667,0,267.6251928,1,North Pacific Ocean,93432.41524,91,drifting_longlines
54.53333333,0,355.9833542,1,North Atlantic Ocean,19412.95891,94,set_longlines
12.06666667,0,4.862099526,1,Celtic Sea,58.6693343,94,set_longlines
168.3166667,0,198.7582839,1,Bering Sea,33454.33183,94,set_longlines
15.03333333,0,26.29777539,0,Indian Ocean,395.3432233,88,drifting_longlines
14.43333333,0,5.772435087,1,Indian Ocean,83.31547974,88,pole_and_line
15.21666667,0,48.99409072,1,Sea of Okhotsk,745.5267473,94,set_longlines
14.36666667,0,18.44766092,0,South Atlantic Ocean,265.0313953,83,fishing
12.58333333,0,69.40762153,1,Bering Sea,873.3792374,94,pots_and_traps
18.68333333,0,22.30751592,1,North Atlantic Ocean,416.7787557,91,pole_and_line
31.45,0,310.1622793,0,North Atlantic Ocean,9754.603684,94,set_longlines
125.7333333,0,902.7611063,0,North Atlantic Ocean,113507.1631,98,pole_and_line
43.45,0,3.580386721,1,North Atlantic Ocean,155.567803,98,dredge_fishing
22.71666667,0,23.19485148,1,North Atlantic Ocean,526.9097095,94,set_longlines
40.33333333,0,731.5399697,1,Sea of Okhotsk,29505.44544,98,pole_and_line
48.88333333,0,185.4757616,1,South Pacific Ocean,9066.673479,94,purse_seines
14.28333333,0,291.4786206,1,Sea of Okhotsk,4163.286297,94,fishing
20.66666667,0,8.784787404,1,Gulf of Alaska,181.552273,94,fishing
44.51666667,0,179.9614112,0,Indian Ocean,8011.282156,98,fishing
18.71666667,0,4.721155261,1,Indian Ocean,88.36428932,94,fishing
71.36666667,0,269.2789687,1,Celtic Sea,19217.5424,98,set_longlines
16.21666667,0,89.15706057,1,North Pacific Ocean,1445.830333,91,pole_and_line
18.25,0,71.74873885,0,South Atlantic Ocean,1309.414484,98,set_longlines
41.11666667,0,237.1546194,0,South Atlantic Ocean,9751.007435,98,fishing
91.9,0,6.145763774,1,Sea of Okhotsk,564.7956908,98,fixed_gear
18.45,0,20.81206478,1,South Atlantic Ocean,383.9825952,91,pole_and_line
15.63333333,0,244.6315597,0,North Pacific Ocean,3824.406716,98,fishing
30,0,48.76148307,0,North Pacific Ocean,1462.844492,85,pole_and_line
13.66666667,0,7.814976571,1,North Atlantic Ocean,106.8046798,94,pole_and_line
74.26666667,0,1010.633943,1,North Atlantic Ocean,75056.41417,86,set_longlines
497.3833333,0,43.88365128,0,South Atlantic Ocean,21826.99675,94,set_longlines
251.9666667,0,98.26231881,1,Bering Sea,24758.82893,94,fixed_gear
34.41666667,0,7.287893106,1,South Atlantic Ocean,250.8249878,91,pole_and_line
74.31666667,0,420.6176085,0,North Atlantic Ocean,31258.89861,91,fishing
15.66666667,0,24.16880862,0,South Pacific Ocean,378.6446685,98,fishing
13.11666667,0,83.14181372,0,North Atlantic Ocean,1090.543457,94,trollers
20.88333333,0,11.50725754,1,North Atlantic Ocean,240.3098949,94,fixed_gear
161.6166667,0,2441.026709,0,South Atlantic Ocean,394510.6,98,fishing
31.08333333,0,21.22712276,1,Indian Ocean,659.8097324,91,fishing
158.4333333,0,269.8907402,1,South Atlantic Ocean,42759.6896,89,fishing
45.5,0,9.527444987,0,North Atlantic Ocean,433.4987469,91,pole_and_line
97.4,0,140.8832837,1,South Atlantic Ocean,13722.03183,91,set_longlines
276.7166667,0,102.7560237,1,Indian Ocean,28434.30436,94,set_longlines
30.01666667,0,373.5683928,1,Norwegian Sea,11213.27793,91,set_longlines
61.85,0,43.19402925,0,South Atlantic Ocean,2671.550709,94,fishing
36.83333333,0,7.466277003,1,Bering Sea,275.0078696,94,set_longlines
224.4333333,0,290.4188848,0,North Pacific Ocean,65179.67837,94,fishing
21.85,0,7.526574084,1,Gulf of Guinea,164.4556437,94,pole_and_line
209.9666667,0,224.8601621,1,Indian Ocean,47213.13871,91,pots_and_traps
122.1833333,0,48.35792511,1,Bering Sea,5908.532481,98,pots_and_traps
13.86666667,0,12.54593004,1,Sea of Okhotsk,173.9702299,98,pots_and_traps
13,0,9.993480374,1,Barentsz Sea,129.9152449,94,fixed_gear
46.68333333,0,14.92081769,1,Bering Sea,696.5535058,94,pots_and_traps
19.06666667,0,147.525598,1,Barentsz Sea,2812.821402,94,set_longlines
35.56666667,0,125.4318345,1,South Atlantic Ocean,4461.192247,91,fishing
12.46666667,0,7.858470369,1,South Atlantic Ocean,97.96893063,91,pole_and_line
362.35,0,27.19896943,1,Bering Sea,9855.546573,94,pots_and_traps
30.58333333,0,5.772262412,1,Great Australian Bight,176.5350254,98,fishing
48.98333333,0,173.4752058,1,South Atlantic Ocean,8497.39383,91,set_longlines
15.16666667,0,60.85933452,1,Bering Sea,923.0332404,94,pots_and_traps
24.4,0,1.196682284,1,North Atlantic Ocean,29.19904773,98,fishing
138.3,0,73.17866615,1,North Atlantic Ocean,10120.60953,89,fishing
14.81666667,0,10.55232679,1,South Atlantic Ocean,156.3503086,94,pole_and_line
14.46666667,0,11.35647096,1,South Atlantic Ocean,164.2902799,98,pole_and_line
24.08333333,0,125.3322789,1,North Atlantic Ocean,3018.41905,98,pole_and_line
15.33333333,0,40.46910175,0,North Atlantic Ocean,620.5262267,98,fishing
42.91666667,0,157.80859,1,North Atlantic Ocean,6772.618655,94,pole_and_line
46.55,0,1.231613747,1,Labrador Sea,57.33161992,91,fishing
29.23333333,0,3.179077634,1,Bering Sea,92.93503616,94,set_longlines
181.35,0,169.9698452,1,Indian Ocean,30824.03143,88,pole_and_line
15.41666667,0,24.07667115,1,South Atlantic Ocean,371.1820136,94,pole_and_line
16.81666667,0,17.16469085,1,North Atlantic Ocean,288.6528845,91,pole_and_line
16.73333333,0,15.33685054,0,Tasman Sea,256.6366323,91,set_longlines
13.76666667,0,25.10993353,1,Indian Ocean,345.680085,88,pole_and_line
19.08333333,0,3.741826977,0,South Atlantic Ocean,71.40653147,91,drifting_longlines
17.4,0,23.65088402,1,Bering Sea,411.5253819,94,fishing
552.9333333,0,84.10234168,1,South Pacific Ocean,46502.98812,94,set_longlines
15.36666667,0,96.89725414,1,Bering Sea,1488.987806,94,pots_and_traps
33.91666667,0,305.7064715,1,Sea of Okhotsk,10368.54449,98,set_longlines
12.86666667,0,287.0797482,1,Sea of Okhotsk,3693.759428,98,set_longlines
20.56666667,0,258.0771431,1,Bering Sea,5307.786577,94,set_longlines
682.5666667,0,2950.527465,0,Indian Ocean,2013931.697,98,fishing
15.65,0,18.92488004,1,North Pacific Ocean,296.1743726,98,trollers
120.0833333,0,2181.126415,0,South Pacific Ocean,261916.9303,98,set_longlines
110.3333333,0,2.897152698,1,Indian Ocean,319.6525142,98,set_longlines
73.73333333,0,64.44968436,1,Bering Sea,4752.09006,98,pots_and_traps
26.88333333,0,265.7458038,1,Gulf of Guinea,7144.133025,89,pole_and_line
13.43333333,0,17.62189227,0,North Pacific Ocean,236.7207528,89,fishing
48.01666667,0,53.04440738,1,Bering Sea,2547.015628,98,pots_and_traps
182.3166667,0,28.76387614,1,Bering Sea,5244.134019,94,pots_and_traps
1944.616667,0,136.4945096,1,Bering Sea,265429.4983,91,set_longlines
13.01666667,0,8.555126987,1,North Atlantic Ocean,111.3592363,98,pots_and_traps
86.36666667,0,549.9656958,0,South Pacific Ocean,47498.70393,94,purse_seines
16.5,0,12.28458419,1,Bering Sea,202.6956391,91,set_longlines
41.6,0,627.4058516,1,Indian Ocean,26100.08343,98,fishing
12.83333333,0,104.8026568,1,North Pacific Ocean,1344.967429,94,purse_seines
324.8666667,0,219.3236585,1,North Pacific Ocean,71250.94587,94,set_longlines
34.23333333,0,31.43637623,1,North Atlantic Ocean,1076.171946,98,fishing
18.03333333,0,31.5490416,0,South Pacific Ocean,568.9343834,94,purse_seines
87.6,0,60.48512884,1,South Atlantic Ocean,5298.497286,91,set_longlines
17.93333333,0,42.47385726,1,Bering Sea,761.6978401,98,pots_and_traps
39.03333333,0,63.31954277,1,South Pacific Ocean,2471.572819,91,fishing
25.16666667,0,459.0375817,0,South Atlantic Ocean,11552.44581,98,set_longlines
405.65,0,410.6413072,1,Bering Sea,166576.6463,98,set_longlines
70.38333333,0,93.21379909,0,South Atlantic Ocean,6560.697892,98,set_longlines
34.45,0,143.3876136,1,Gulf of Guinea,4939.703289,94,pole_and_line
95.5,0,93.14395435,1,North Pacific Ocean,8895.24764,98,fishing
53.6,0,435.6212903,0,North Atlantic Ocean,23349.30116,94,pole_and_line
55.91666667,1,116.0575265,1,Sea of Okhotsk,6489.550024,98,set_longlines
60.58333333,0,153.7614674,0,South Pacific Ocean,9315.382233,94,purse_seines
29.71666667,0,182.1152817,0,North Pacific Ocean,5411.859122,98,fishing
64.11666667,0,197.8237144,1,North Pacific Ocean,12683.79716,98,fishing
17.38333333,0,41.7597854,0,South Atlantic Ocean,725.9242694,98,set_longlines
38.05,0,112.9147256,1,Bering Sea,4296.405309,94,set_longlines
88.43333333,0,199.2750021,0,South Pacific Ocean,17622.55269,89,fishing
73.35,0,399.4244102,0,South Pacific Ocean,29297.78049,89,fishing
40.76666667,0,136.5313906,1,Great Australian Bight,5565.929691,91,set_longlines
3559.816667,0,776.4790875,1,Bering Sea,2764123.197,98,fixed_gear
523.65,0,1422.750294,0,South Pacific Ocean,745023.1915,98,fishing
13.86666667,0,48.82340376,1,Indian Ocean,677.0178656,98,fishing
13.7,0,11.01863311,1,North Pacific Ocean,150.9552736,98,fishing
59.51666667,0,980.2876386,1,Bering Sea,58343.45263,88,set_longlines
27.2,0,176.1441063,1,Bering Sea,4791.119691,94,set_longlines
171.3,0,110.7345048,1,Bering Sea,18968.82067,98,fixed_gear
17.38333333,0,10.41526575,1,Bering Sea,181.0520363,91,set_longlines
297.7666667,0,137.5783851,1,Bering Sea,40966.25714,94,pots_and_traps
370.2166667,0,590.9144411,0,North Pacific Ocean,218766.3747,98,fishing
43.56666667,0,8.164440751,1,Bering Sea,355.6974687,94,set_longlines
33.63333333,0,606.6170482,1,Southern Ocean,20402.55339,98,set_longlines
31.66666667,0,8.85297584,1,Bering Sea,280.344235,91,pots_and_traps
102.05,0,128.3602214,0,North Pacific Ocean,13099.16059,94,trollers
104.2,0,42.12888824,1,Bering Sea,4389.830155,94,pots_and_traps
12.15,0,17.53845779,1,Indian Ocean,213.0922621,98,set_longlines
20.26666667,0,52.00813851,1,South Atlantic Ocean,1054.031607,94,fishing
20.48333333,0,67.04289372,0,South Atlantic Ocean,1373.261939,85,trawlers
168.3,0,40.36742073,0,South Atlantic Ocean,6793.836909,85,trawlers
26.63333333,0,174.7152815,0,Indian Ocean,4653.25033,91,trawlers
27.76666667,0,38.48800043,0,South Atlantic Ocean,1068.683479,89,trawlers
30.9,0,5.439137757,1,North Atlantic Ocean,168.0693567,94,trawlers
27.05,0,628.707819,1,North Atlantic Ocean,17006.5465,94,trawlers
32.9,0,33.71840183,0,South Atlantic Ocean,1109.33542,94,trawlers
195.9,0,144.8803874,0,South Atlantic Ocean,28382.06789,94,trawlers
63.51666667,0,105.3915732,1,North Atlantic Ocean,6694.121425,98,trawlers
25.5,0,55.27804323,1,North Atlantic Ocean,1409.590102,89,trawlers
12.53333333,0,43.50106862,1,North Atlantic Ocean,545.2133932,91,trawlers
63.16666667,0,174.4141626,1,Celtic Sea,11017.16127,91,trawlers
23.56666667,0,34.54125036,1,Celtic Sea,814.0221336,94,trawlers
19.33333333,0,10.96059795,1,North Atlantic Ocean,211.9048937,94,trawlers
47.15,0,32.10444931,1,North Atlantic Ocean,1513.724785,94,trawlers
36.45,0,6.236483505,1,Celtic Sea,227.3198238,94,trawlers
16.25,0,85.2692841,1,North Atlantic Ocean,1385.625867,94,trawlers
19.68333333,0,189.9249272,0,South Atlantic Ocean,3738.35565,94,trawlers
631.4,0,78.92479789,0,South Atlantic Ocean,49833.11739,94,trawlers
39.86666667,0,38.1831594,1,North Atlantic Ocean,1522.235288,91,trawlers
12.15,0,42.98539426,1,North Atlantic Ocean,522.2725403,91,trawlers
31.58333333,0,424.6379291,0,South Atlantic Ocean,13411.48126,91,trawlers
158.6333333,0,234.4473444,0,South Atlantic Ocean,37191.16373,91,trawlers
206.9833333,0,138.0835321,0,South Atlantic Ocean,28580.98975,91,trawlers
44.85,0,599.5978964,0,South Atlantic Ocean,26891.96565,91,trawlers
71.51666667,0,222.0971097,0,North Atlantic Ocean,15883.64496,94,trawlers
15.85,0,286.1431312,0,North Atlantic Ocean,4535.36863,94,trawlers
13.03333333,0,233.673295,0,North Atlantic Ocean,3045.541944,98,trawlers
77.8,0,7.634511558,1,North Atlantic Ocean,593.9649992,98,trawlers
14.16666667,0,19.5238308,0,South Atlantic Ocean,276.5876031,89,trawlers
44.83333333,0,31.06910034,0,South Atlantic Ocean,1392.931332,89,trawlers
85.71666667,0,9.734341121,1,North Atlantic Ocean,834.3952731,89,trawlers
155.3666667,0,147.7474286,0,South Atlantic Ocean,22955.0255,98,trawlers
110.7333333,0,169.5075534,0,South Atlantic Ocean,18770.13641,98,trawlers
12.33333333,0,2.417014104,0,South Atlantic Ocean,29.80984061,98,trawlers
24.06666667,0,62.48316229,0,South Atlantic Ocean,1503.761439,98,trawlers
109.1833333,0,80.12746132,0,South Atlantic Ocean,8748.583316,98,trawlers
18.9,0,8.032088379,0,South Atlantic Ocean,151.8064704,94,trawlers
38.31666667,0,59.83830499,0,South Atlantic Ocean,2292.804386,94,trawlers
13.63333333,0,60.48799809,0,North Atlantic Ocean,824.6530404,98,trawlers
59.18333333,0,32.29001018,0,South Atlantic Ocean,1911.030436,91,trawlers
19.45,0,162.5749234,0,South Atlantic Ocean,3162.08226,94,trawlers
46.43333333,0,14.65290063,0,South Atlantic Ocean,680.3830192,94,trawlers
443.75,0,596.8292183,1,South Atlantic Ocean,264842.9656,94,trawlers
15.4,0,35.2449051,0,South Atlantic Ocean,542.7715385,94,trawlers
34.7,0,317.5860918,1,South Atlantic Ocean,11020.23739,94,trawlers
27.95,0,75.00351013,1,South Atlantic Ocean,2096.348108,94,trawlers
57.48333333,0,924.8517844,0,South Atlantic Ocean,53163.5634,94,trawlers
318.1333333,0,274.1297368,1,South Atlantic Ocean,87209.80692,94,trawlers
125.7,0,1091.519466,1,South Atlantic Ocean,137203.9969,94,trawlers
109.7666667,0,29.04007261,0,South Atlantic Ocean,3187.631971,94,trawlers
49.21666667,0,10.69857392,0,South Atlantic Ocean,526.5481465,94,trawlers
95.68333333,0,82.51451555,0,South Atlantic Ocean,7895.263896,94,trawlers
21.53333333,0,15.77606744,0,South Atlantic Ocean,339.7113188,94,trawlers
15.31666667,0,23.01153672,0,South Atlantic Ocean,352.4600375,94,trawlers
574.3833333,0,21.55265391,0,South Atlantic Ocean,12379.48519,94,trawlers
173.7666667,0,13.0201529,0,South Atlantic Ocean,2262.468569,94,trawlers
26.55,0,19.35032747,0,South Atlantic Ocean,513.7511943,94,trawlers
112.65,0,236.2516829,0,South Atlantic Ocean,26613.75208,94,trawlers
46.18333333,0,20.77051001,0,South Atlantic Ocean,959.2513872,89,trawlers
35.06666667,0,64.68606006,0,South Atlantic Ocean,2268.324506,94,trawlers
16.76666667,0,44.54558033,0,South Atlantic Ocean,746.880897,94,trawlers
17.86666667,0,33.09588479,1,South Atlantic Ocean,591.3131417,94,trawlers
17.23333333,0,20.11427945,1,South Atlantic Ocean,346.6360825,94,trawlers
17.8,0,59.58773688,1,South Atlantic Ocean,1060.661716,94,trawlers
47.35,0,22.14875835,0,South Atlantic Ocean,1048.743708,94,trawlers
13.03333333,0,202.2276228,0,South Atlantic Ocean,2635.700016,94,trawlers
59.46666667,0,292.6459892,0,South Atlantic Ocean,17402.68149,91,trawlers
225.5833333,0,79.36212307,0,South Atlantic Ocean,17902.77226,91,trawlers
247.6,0,75.90067135,0,South Atlantic Ocean,18793.00623,91,trawlers
45.18333333,0,238.5616086,0,South Atlantic Ocean,10779.00868,91,trawlers
756.8333333,0,150.6113309,0,South Atlantic Ocean,113987.6756,91,trawlers
78.66666667,0,38.52654898,0,South Atlantic Ocean,3030.755187,89,trawlers
89.46666667,0,73.03377618,0,South Atlantic Ocean,6534.088509,89,trawlers
650.3166667,0,19.96575975,0,South Atlantic Ocean,12984.06633,89,trawlers
25.85,0,15.52465523,0,South Atlantic Ocean,401.3123377,89,trawlers
24.48333333,0,8.909495285,0,South Atlantic Ocean,218.1341429,89,trawlers
60.48333333,0,86.45382016,0,South Atlantic Ocean,5229.015222,94,trawlers
40.55,0,574.1185192,0,South Atlantic Ocean,23280.50595,94,trawlers
32.26666667,0,3.417188447,0,South Atlantic Ocean,110.2612806,94,trawlers
420.25,0,44.742899,0,South Atlantic Ocean,18803.2033,94,trawlers
141.5333333,0,30.04313745,1,South Atlantic Ocean,4252.105386,94,trawlers
15.55,0,199.4574357,0,South Atlantic Ocean,3101.563125,94,trawlers
322.4,0,84.80992394,0,South Atlantic Ocean,27342.71948,94,trawlers
15.63333333,0,6.308859646,1,Celtic Sea,98.62850578,94,trawlers
30.06666667,0,5.611837912,1,Celtic Sea,168.7292599,98,trawlers
23.11666667,0,94.02988528,1,North Atlantic Ocean,2173.657515,94,trawlers
37.9,0,90.38453134,1,North Atlantic Ocean,3425.573738,94,trawlers
28.93333333,0,17.59149823,1,North Atlantic Ocean,508.9806821,94,trawlers
13.56666667,0,18.10241256,1,Celtic Sea,245.5893971,94,trawlers
21.68333333,0,230.7722914,1,Celtic Sea,5003.912518,94,trawlers
50.26666667,0,95.50174238,1,Celtic Sea,4800.554251,98,trawlers
25.3,0,2.093097489,1,North Atlantic Ocean,52.95536647,98,trawlers
13.8,0,19.16472494,1,North Atlantic Ocean,264.4732042,98,trawlers
77.86666667,0,16.33282404,1,North Atlantic Ocean,1271.782565,94,trawlers
43.35,0,325.6687244,1,North Atlantic Ocean,14117.7392,89,trawlers
35.71666667,0,40.30536198,0,North Atlantic Ocean,1439.573179,89,trawlers
34.88333333,0,211.862129,0,South Atlantic Ocean,7390.457266,98,trawlers
59.31666667,0,90.78499386,1,North Atlantic Ocean,5385.063219,94,trawlers
12.61666667,0,120.2371312,1,North Atlantic Ocean,1516.991806,89,trawlers
35.6,0,22.6894247,1,North Atlantic Ocean,807.7435193,91,trawlers
12.23333333,0,15.96067564,1,North Atlantic Ocean,195.2522653,94,trawlers
12.06666667,0,6.927309983,1,Celtic Sea,83.58954048,91,trawlers
15.35,0,8.993386499,1,Celtic Sea,138.0484828,91,trawlers
165.9333333,0,213.7037267,1,North Atlantic Ocean,35460.57171,94,trawlers
13.78333333,0,235.3678732,1,Celtic Sea,3244.153851,98,trawlers
16.83333333,0,26.4508816,1,North Atlantic Ocean,445.2565068,98,trawlers
12.71666667,0,0.469210637,1,North Atlantic Ocean,5.966795269,91,trawlers
13.93333333,0,60.62677611,1,Norwegian Sea,844.7330803,98,trawlers
41,0,3.704991984,1,North Atlantic Ocean,151.9046713,94,trawlers
32.9,0,17.53509989,0,North Atlantic Ocean,576.9047864,91,trawlers
41.81666667,0,69.81733231,0,North Atlantic Ocean,2919.528113,91,trawlers
48.96666667,0,653.580946,0,North Atlantic Ocean,32003.68032,91,trawlers
17.65,0,94.35751017,0,North Atlantic Ocean,1665.410055,91,trawlers
83.6,0,139.6842214,0,North Atlantic Ocean,11677.60091,91,trawlers
1323.266667,0,2351.81467,1,North Atlantic Ocean,3112077.96,91,trawlers
51.26666667,0,21.47663235,0,North Atlantic Ocean,1101.035352,91,trawlers
12.58333333,0,60.89288133,0,North Atlantic Ocean,766.2354232,94,trawlers
12.51666667,0,154.9589358,0,North Atlantic Ocean,1939.569347,94,trawlers
219.0833333,0,538.3128276,0,North Atlantic Ocean,117935.3686,91,trawlers
187.8666667,0,3725.482433,1,Davis Strait,699893.9665,91,trawlers
12.7,0,19.37317876,1,Sea of Okhotsk,246.0393703,94,trawlers
14.98333333,0,5.548410784,0,Sea of Okhotsk,83.13368823,94,trawlers
14.8,0,3.622374129,1,Sea of Okhotsk,53.61113711,98,trawlers
30.05,0,103.0401059,1,Barentsz Sea,3096.355182,91,trawlers
12.98333333,0,60.38546168,1,Barentsz Sea,784.0045773,91,trawlers
37.25,0,749.7974053,1,Norwegian Sea,27929.95335,98,trawlers
13.13333333,0,152.0784498,1,Sea of Okhotsk,1997.296974,94,trawlers
21.43333333,0,77.28419114,1,Barentsz Sea,1656.45783,98,trawlers
14.76666667,0,218.4698519,1,Barentsz Sea,3226.07148,89,trawlers
12.56666667,0,12.52385183,1,Barentsz Sea,157.3830714,98,trawlers
18.28333333,0,4.881947459,1,Sea of Okhotsk,89.25827269,94,trawlers
19.95,0,156.86426,1,Sea of Okhotsk,3129.441987,94,trawlers
18.85,0,7.004914731,1,Sea of Okhotsk,132.0426427,98,trawlers
13.4,0,14.94482415,1,Sea of Okhotsk,200.2606436,94,trawlers
13.65,0,9.868127811,1,Sea of Okhotsk,134.6999446,94,trawlers
20.18333333,0,24.69804828,1,Sea of Okhotsk,498.488941,94,trawlers
13.55,0,9.191174706,1,Sea of Okhotsk,124.5404173,98,trawlers
14.88333333,0,9.465333845,1,Sea of Okhotsk,140.8757187,98,trawlers
12.33333333,0,45.12433051,0,North Atlantic Ocean,556.5334095,94,trawlers
15.25,0,146.7281289,1,Bering Sea,2237.603966,94,trawlers
148.6,0,84.43196833,1,Bering Sea,12546.59049,94,trawlers
162.6833333,0,54.87879161,1,South Atlantic Ocean,8927.864747,91,trawlers
23.73333333,0,100.8685865,0,South Atlantic Ocean,2393.947786,91,trawlers
33.41666667,0,28.72912314,0,South Atlantic Ocean,960.0315317,91,trawlers
81.61666667,0,105.8457039,0,South Atlantic Ocean,8638.773534,91,trawlers
19.23333333,0,58.77633194,1,Davis Strait,1130.464784,94,trawlers
46,0,353.6341997,1,Bering Sea,16267.17319,91,trawlers
160.9,0,91.00696928,1,Bering Sea,14643.02136,91,trawlers
206.2,0,273.1499221,1,Bering Sea,56323.51394,91,trawlers
56.03333333,0,102.6264174,1,Bering Sea,5750.500255,94,trawlers
74.08333333,0,53.70326737,1,Bering Sea,3978.517057,94,trawlers
13.13333333,0,57.93683224,1,Bering Sea,760.9037299,94,trawlers
20.85,0,12.02333611,1,Bering Sea,250.6865579,94,trawlers
12.38333333,0,152.0517396,1,Bering Sea,1882.907375,94,trawlers
95.21666667,0,39.16270822,1,South Atlantic Ocean,3728.942534,91,trawlers
19.7,0,48.85224262,1,Gulf of Alaska,962.3891796,91,trawlers
88.68333333,0,135.4768149,1,Gulf of Alaska,12014.53553,98,trawlers
59.86666667,0,95.11136745,1,Bering Sea,5694.000532,94,trawlers
717.9833333,0,421.6486422,1,Bering Sea,302736.6976,91,trawlers
226.1333333,0,122.1032653,1,Bering Sea,27611.61839,91,trawlers
116.3666667,0,63.05702782,1,Bering Sea,7337.736139,91,trawlers
119.65,0,153.7239178,1,Bering Sea,18393.06676,91,trawlers
46.6,0,42.49412158,1,Bering Sea,1980.226066,94,trawlers
102.85,0,19.48520992,1,Bering Sea,2004.05384,94,trawlers
137.8333333,0,140.4167525,1,Bering Sea,19354.10905,94,trawlers
238.6333333,0,157.5477539,1,Gulf of Alaska,37596.14567,88,trawlers
57.9,0,41.32311544,1,Bering Sea,2392.608384,94,trawlers
12.1,0,8.940596573,1,Bering Sea,108.1812185,94,trawlers
17.76666667,0,19.98990116,1,North Atlantic Ocean,355.1539107,94,trawlers
12.21666667,0,151.5998677,1,North Atlantic Ocean,1852.045051,94,trawlers
16.06666667,0,82.53708895,1,Bering Sea,1326.095896,98,trawlers
17.46666667,0,2.340489085,1,Bering Sea,40.88054269,98,trawlers
131.5333333,0,104.3063773,1,Bering Sea,13719.76549,98,trawlers
24.21666667,0,135.9292074,1,Bering Sea,3291.752306,98,trawlers
26.41666667,0,230.7498563,1,Bering Sea,6095.642038,94,trawlers
38.5,0,169.3889211,0,South Atlantic Ocean,6521.473462,89,trawlers
16.73333333,0,13.97596414,0,South Atlantic Ocean,233.8644666,89,trawlers
16.13333333,0,20.78008733,0,South Atlantic Ocean,335.2520755,83,trawlers
14.48333333,0,3.540880035,0,South Atlantic Ocean,51.28374583,83,trawlers
20.28333333,0,10.40181139,0,South Atlantic Ocean,210.9834077,83,trawlers
14.88333333,0,26.95896242,0,South Atlantic Ocean,401.2392239,83,trawlers
131.3333333,0,21.06795365,0,South Atlantic Ocean,2766.924579,83,trawlers
32.23333333,0,38.57717926,0,South Atlantic Ocean,1243.471078,83,trawlers
16.61666667,0,5.702646861,0,South Atlantic Ocean,94.75898203,83,trawlers
14.28333333,0,22.35498216,0,South Atlantic Ocean,319.3036618,89,trawlers
