mmsi,score,flag,gear type,vessel type
412420377,83,CHN,squid_jigger,Fishing
412420382,94,CHN,squid_jigger,Fishing
412420382,94,CHN,squid_jigger,Fishing
412420383,91,CHN,squid_jigger,Fishing
412420384,88,CHN,squid_jigger,Fishing
412420409,91,CHN,squid_jigger,Fishing
412420409,91,CHN,squid_jigger,Fishing
412420417,91,CHN,squid_jigger,Fishing
412420417,91,CHN,squid_jigger,Fishing
412420417,91,CHN,squid_jigger,Fishing
412420417,91,CHN,squid_jigger,Fishing
412420418,94,CHN,squid_jigger,Fishing
412420418,94,CHN,squid_jigger,Fishing
412420418,94,CHN,squid_jigger,Fishing
412420422,91,CHN,squid_jigger,Fishing
412420427,85,CHN,squid_jigger,Fishing
412420428,89,CHN,squid_jigger,Fishing
412420432,85,CHN,squid_jigger,Fishing
412420432,85,CHN,squid_jigger,Fishing
412420432,85,CHN,squid_jigger,Fishing
412420453,89,CHN,squid_jigger,Fishing
412420453,89,CHN,squid_jigger,Fishing
412420456,89,CHN,squid_jigger,Fishing
412420456,89,CHN,squid_jigger,Fishing
412420461,91,CHN,squid_jigger,Fishing
412420461,91,CHN,squid_jigger,Fishing
412420461,91,CHN,squid_jigger,Fishing
412420462,91,CHN,squid_jigger,Fishing
412420469,88,CHN,squid_jigger,Fishing
412420471,88,CHN,squid_jigger,Fishing
412420493,94,CHN,squid_jigger,Fishing
412420535,91,CHN,squid_jigger,Fishing
412420561,86,CHN,squid_jigger,Fishing
412420562,94,CHN,squid_jigger,Fishing
412420563,85,CHN,squid_jigger,Fishing
412420563,85,CHN,squid_jigger,Fishing
412420563,85,CHN,squid_jigger,Fishing
412420574,86,CHN,squid_jigger,Fishing
412420574,86,CHN,squid_jigger,Fishing
412420574,86,CHN,squid_jigger,Fishing
412420576,91,CHN,squid_jigger,Fishing
412420576,91,CHN,squid_jigger,Fishing
412420581,94,CHN,squid_jigger,Fishing
412420581,94,CHN,squid_jigger,Fishing
412420611,94,CHN,squid_jigger,Fishing
412420624,89,CHN,squid_jigger,Fishing
412420647,88,CHN,squid_jigger,Fishing
412420651,91,CHN,squid_jigger,Fishing
412420652,86,CHN,squid_jigger,Fishing
412420677,89,CHN,squid_jigger,Fishing
412420687,94,CHN,squid_jigger,Fishing
412420688,94,CHN,squid_jigger,Fishing
412420688,94,CHN,squid_jigger,Fishing
412420697,91,CHN,squid_jigger,Fishing
412420788,88,CHN,squid_jigger,Fishing
412420788,88,CHN,squid_jigger,Fishing
412420789,91,CHN,squid_jigger,Fishing
412420789,91,CHN,squid_jigger,Fishing
412420789,91,CHN,squid_jigger,Fishing
412420798,89,CHN,squid_jigger,Fishing
412420801,89,CHN,squid_jigger,Fishing
412420801,89,CHN,squid_jigger,Fishing
412420803,91,CHN,squid_jigger,Fishing
412420803,91,CHN,squid_jigger,Fishing
412420809,88,CHN,squid_jigger,Fishing
412420854,91,CHN,squid_jigger,Fishing
412420873,86,CHN,squid_jigger,Fishing
412420908,98,CHN,squid_jigger,Fishing
412420926,89,CHN,squid_jigger,Fishing
412420926,89,CHN,squid_jigger,Fishing
412420927,91,CHN,squid_jigger,Fishing
412420928,88,CHN,squid_jigger,Fishing
412420928,88,CHN,squid_jigger,Fishing
412420928,88,CHN,squid_jigger,Fishing
412420929,88,CHN,squid_jigger,Fishing
412420931,89,CHN,squid_jigger,Fishing
412420936,94,CHN,squid_jigger,Fishing
412420938,84,CHN,squid_jigger,Fishing
412420941,98,CHN,squid_jigger,Fishing
412420941,98,CHN,squid_jigger,Fishing
412420947,89,CHN,squid_jigger,Fishing
412420958,91,CHN,squid_jigger,Fishing
412420959,88,CHN,squid_jigger,Fishing
412420962,89,CHN,squid_jigger,Fishing
412420962,89,CHN,squid_jigger,Fishing
412420964,94,CHN,squid_jigger,Fishing
412420965,91,CHN,squid_jigger,Fishing
412420965,91,CHN,squid_jigger,Fishing
412420965,91,CHN,squid_jigger,Fishing
412420965,91,CHN,squid_jigger,Fishing
412420965,91,CHN,squid_jigger,Fishing
412420965,91,CHN,squid_jigger,Fishing
412420966,94,CHN,squid_jigger,Fishing
412420967,88,CHN,fishing,Fishing
412420971,89,CHN,squid_jigger,Fishing
412420975,94,CHN,squid_jigger,Fishing
412420977,91,CHN,squid_jigger,Fishing
412420979,91,CHN,squid_jigger,Fishing
412420981,88,CHN,squid_jigger,Fishing
412420992,89,CHN,squid_jigger,Fishing
412421002,91,CHN,squid_jigger,Fishing
412421002,91,CHN,squid_jigger,Fishing
412421004,98,CHN,squid_jigger,Fishing
412421004,98,CHN,squid_jigger,Fishing
412421005,86,CHN,squid_jigger,Fishing
412421013,94,CHN,squid_jigger,Fishing
412421016,94,CHN,squid_jigger,Fishing
412421016,94,CHN,squid_jigger,Fishing
412421019,94,CHN,squid_jigger,Fishing
412421019,94,CHN,squid_jigger,Fishing
412421019,94,CHN,squid_jigger,Fishing
412421022,94,CHN,squid_jigger,Fishing
412421022,94,CHN,squid_jigger,Fishing
412421022,94,CHN,squid_jigger,Fishing
412421043,91,CHN,squid_jigger,Fishing
412421044,89,CHN,squid_jigger,Fishing
412421057,94,CHN,squid_jigger,Fishing
412421057,94,CHN,squid_jigger,Fishing
412421059,89,CHN,squid_jigger,Fishing
412421062,94,CHN,squid_jigger,Fishing
412421062,94,CHN,squid_jigger,Fishing
412421066,91,CHN,squid_jigger,Fishing
412421067,94,CHN,fishing,Fishing
412421068,91,CHN,squid_jigger,Fishing
412421068,91,CHN,squid_jigger,Fishing
412421069,91,CHN,squid_jigger,Fishing
412421083,94,CHN,squid_jigger,Fishing
412421083,94,CHN,squid_jigger,Fishing
412421086,91,CHN,squid_jigger,Fishing
412421093,94,CHN,squid_jigger,Fishing
412421096,94,CHN,squid_jigger,Fishing
412421108,98,CHN,squid_jigger,Fishing
412421108,98,CHN,squid_jigger,Fishing
412421108,98,CHN,squid_jigger,Fishing
412421113,98,CHN,fishing,Fishing
412421113,98,CHN,fishing,Fishing
412421131,98,CHN,squid_jigger,Fishing
412421133,94,CHN,squid_jigger,Fishing
412421133,94,CHN,squid_jigger,Fishing
412421137,94,CHN,squid_jigger,Fishing
412421137,94,CHN,squid_jigger,Fishing
412421144,94,CHN,squid_jigger,Fishing
412421144,94,CHN,squid_jigger,Fishing
412421145,98,CHN,squid_jigger,Fishing
412421145,98,CHN,squid_jigger,Fishing
412421147,91,CHN,squid_jigger,Fishing
412421147,91,CHN,squid_jigger,Fishing
412421169,94,CHN,squid_jigger,Fishing
412421172,94,CHN,squid_jigger,Fishing
412421172,94,CHN,squid_jigger,Fishing
412421172,94,CHN,squid_jigger,Fishing
412421173,94,CHN,squid_jigger,Fishing
412421174,94,CHN,squid_jigger,Fishing
412421175,91,CHN,squid_jigger,Fishing
412421176,91,CHN,squid_jigger,Fishing
412421184,94,CHN,squid_jigger,Fishing
412421184,94,CHN,squid_jigger,Fishing
412421184,94,CHN,squid_jigger,Fishing
412421192,91,CHN,fishing,Fishing
412422122,88,CHN,squid_jigger,Fishing
412422122,88,CHN,squid_jigger,Fishing
412422697,89,CHN,squid_jigger,Fishing
412422706,91,CHN,squid_jigger,Fishing
412424491,91,CHN,squid_jigger,Fishing
412424491,91,CHN,squid_jigger,Fishing
412424547,91,CHN,squid_jigger,Fishing
412424547,91,CHN,squid_jigger,Fishing
412424702,89,CHN,squid_jigger,Fishing
412435461,89,CHN,squid_jigger,Fishing
412435461,89,CHN,squid_jigger,Fishing
412439598,89,CHN,squid_jigger,Fishing
412439598,89,CHN,squid_jigger,Fishing
412439601,89,CHN,squid_jigger,Fishing
412439602,91,CHN,squid_jigger,Fishing
412439608,88,CHN,squid_jigger,Fishing
412439608,88,CHN,squid_jigger,Fishing
412439608,88,CHN,squid_jigger,Fishing
412439617,89,CHN,fishing,Fishing
412439617,89,CHN,fishing,Fishing
412439618,94,CHN,squid_jigger,Fishing
412439618,94,CHN,squid_jigger,Fishing
412439618,94,CHN,squid_jigger,Fishing
412439618,94,CHN,squid_jigger,Fishing
412439742,91,CHN,squid_jigger,Fishing
412439761,89,CHN,squid_jigger,Fishing
412439761,89,CHN,squid_jigger,Fishing
412439761,89,CHN,squid_jigger,Fishing
412439762,82,CHN,squid_jigger,Fishing
412439762,82,CHN,squid_jigger,Fishing
412439762,82,CHN,squid_jigger,Fishing
412439762,82,CHN,squid_jigger,Fishing
412439762,82,CHN,squid_jigger,Fishing
412439762,82,CHN,squid_jigger,Fishing
412440384,89,CHN,squid_jigger,Fishing
412440384,89,CHN,squid_jigger,Fishing
412440384,89,CHN,squid_jigger,Fishing
412440452,88,CHN,squid_jigger,Fishing
412440513,88,CHN,squid_jigger,Fishing
412440555,84,CHN,squid_jigger,Fishing
412440556,88,CHN,squid_jigger,Fishing
412440556,88,CHN,squid_jigger,Fishing
412440556,88,CHN,squid_jigger,Fishing
412440556,88,CHN,squid_jigger,Fishing
412440556,88,CHN,squid_jigger,Fishing
412440556,88,CHN,squid_jigger,Fishing
412440556,88,CHN,squid_jigger,Fishing
412440606,94,CHN,squid_jigger,Fishing
412440607,89,CHN,squid_jigger,Fishing
412440607,89,CHN,squid_jigger,Fishing
412440654,94,CHN,squid_jigger,Fishing
412440654,94,CHN,squid_jigger,Fishing
412440661,98,CHN,squid_jigger,Fishing
412440664,86,CHN,squid_jigger,Fishing
412440692,89,CHN,squid_jigger,Fishing
412465012,89,CHN,squid_jigger,Fishing
412549014,94,CHN,squid_jigger,Fishing
412549016,89,CHN,squid_jigger,Fishing
412549056,98,CHN,squid_jigger,Fishing
412549068,91,CHN,squid_jigger,Fishing
412549167,98,CHN,fishing,Fishing
412555279,98,CHN,squid_jigger,Fishing
412671870,91,CHN,fishing,Fishing
412671920,88,CHN,fishing,Fishing
412672160,94,CHN,squid_jigger,Fishing
412672210,91,CHN,fishing,Fishing
412679820,89,CHN,squid_jigger,Fishing
412698990,91,CHN,fishing,Fishing
412699690,98,CHN,fishing,Fishing
412880933,94,CHN,squid_jigger,Fishing
412880936,91,CHN,squid_jigger,Fishing
412880936,91,CHN,squid_jigger,Fishing
412880936,91,CHN,squid_jigger,Fishing
412880936,91,CHN,squid_jigger,Fishing
416004105,86,TWN,squid_jigger,Fishing
416004186,89,TWN,squid_jigger,Fishing
416004186,89,TWN,squid_jigger,Fishing
416004545,88,TWN,squid_jigger,Fishing
416004545,88,TWN,squid_jigger,Fishing
416004545,88,TWN,squid_jigger,Fishing
416004545,88,TWN,squid_jigger,Fishing
416004545,88,TWN,squid_jigger,Fishing
416004545,88,TWN,squid_jigger,Fishing
416004545,88,TWN,squid_jigger,Fishing
416004564,89,TWN,squid_jigger,Fishing
416004564,89,TWN,squid_jigger,Fishing
416004564,89,TWN,squid_jigger,Fishing
416004638,85,TWN,squid_jigger,Fishing
416004638,85,TWN,squid_jigger,Fishing
416004693,98,TWN,squid_jigger,Fishing
416004693,98,TWN,squid_jigger,Fishing
416004693,98,TWN,squid_jigger,Fishing
416004693,98,TWN,squid_jigger,Fishing
416004693,98,TWN,squid_jigger,Fishing
416004693,98,TWN,squid_jigger,Fishing
416004693,98,TWN,squid_jigger,Fishing
416004729,91,TWN,squid_jigger,Fishing
416004729,91,TWN,squid_jigger,Fishing
416004729,91,TWN,squid_jigger,Fishing
416004775,89,TWN,squid_jigger,Fishing
416004775,89,TWN,squid_jigger,Fishing
416004775,89,TWN,squid_jigger,Fishing
416004775,89,TWN,squid_jigger,Fishing
416004842,89,TWN,squid_jigger,Fishing
416004842,89,TWN,squid_jigger,Fishing
416004842,89,TWN,squid_jigger,Fishing
416004842,89,TWN,squid_jigger,Fishing
416004842,89,TWN,squid_jigger,Fishing
416004853,89,TWN,squid_jigger,Fishing
416004853,89,TWN,squid_jigger,Fishing
416004857,89,TWN,squid_jigger,Fishing
416004857,89,TWN,squid_jigger,Fishing
416004857,89,TWN,squid_jigger,Fishing
416004857,89,TWN,squid_jigger,Fishing
416004857,89,TWN,squid_jigger,Fishing
416004889,91,TWN,squid_jigger,Fishing
416004889,91,TWN,squid_jigger,Fishing
416004889,91,TWN,squid_jigger,Fishing
416004889,91,TWN,squid_jigger,Fishing
416004892,91,TWN,squid_jigger,Fishing
416004903,91,TWN,squid_jigger,Fishing
416004903,91,TWN,squid_jigger,Fishing
416004903,91,TWN,squid_jigger,Fishing
416004903,91,TWN,squid_jigger,Fishing
416004903,91,TWN,squid_jigger,Fishing
416004903,91,TWN,squid_jigger,Fishing
416004981,89,TWN,squid_jigger,Fishing
416005006,94,TWN,squid_jigger,Fishing
416005006,94,TWN,squid_jigger,Fishing
416005006,94,TWN,squid_jigger,Fishing
416005006,94,TWN,squid_jigger,Fishing
416005007,88,TWN,squid_jigger,Fishing
416005007,88,TWN,squid_jigger,Fishing
416005575,98,TWN,squid_jigger,Fishing
416005575,98,TWN,squid_jigger,Fishing
416005752,94,TWN,squid_jigger,Fishing
416005752,94,TWN,squid_jigger,Fishing
416005752,94,TWN,squid_jigger,Fishing
416005752,94,TWN,squid_jigger,Fishing
416005752,94,TWN,squid_jigger,Fishing
416005846,91,TWN,squid_jigger,Fishing
416005846,91,TWN,squid_jigger,Fishing
416018500,86,TWN,squid_jigger,Fishing
416028700,132,TWN,squid_jigger,Fishing
416030500,91,TWN,squid_jigger,Fishing
416031600,91,TWN,squid_jigger,Fishing
416031600,91,TWN,squid_jigger,Fishing
416031600,91,TWN,squid_jigger,Fishing
416031700,91,TWN,squid_jigger,Fishing
416031800,91,TWN,squid_jigger,Fishing
416046500,91,TWN,squid_jigger,Fishing
416046500,91,TWN,squid_jigger,Fishing
416070900,94,TWN,squid_jigger,Fishing
416137600,88,TWN,squid_jigger,Fishing
416137600,88,TWN,squid_jigger,Fishing
416137600,88,TWN,squid_jigger,Fishing
416137600,88,TWN,squid_jigger,Fishing
416164900,89,TWN,squid_jigger,Fishing
416164900,89,TWN,squid_jigger,Fishing
416164900,89,TWN,squid_jigger,Fishing
416164900,89,TWN,squid_jigger,Fishing
416171800,83,TWN,squid_jigger,Fishing
416189700,91,TWN,squid_jigger,Fishing
416189700,91,TWN,squid_jigger,Fishing
416191500,89,TWN,squid_jigger,Fishing
416201700,86,TWN,squid_jigger,Fishing
416229800,88,TWN,squid_jigger,Fishing
416229800,88,TWN,squid_jigger,Fishing
416229800,88,TWN,squid_jigger,Fishing
416229800,88,TWN,squid_jigger,Fishing
416229800,88,TWN,squid_jigger,Fishing
416233800,89,TWN,squid_jigger,Fishing
416233800,89,TWN,squid_jigger,Fishing
416233800,89,TWN,squid_jigger,Fishing
416233800,89,TWN,squid_jigger,Fishing
416234600,86,TWN,squid_jigger,Fishing
416234600,86,TWN,squid_jigger,Fishing
416234600,86,TWN,squid_jigger,Fishing
416234600,86,TWN,squid_jigger,Fishing
416235800,89,TWN,squid_jigger,Fishing
416236800,89,TWN,squid_jigger,Fishing
416236800,89,TWN,squid_jigger,Fishing
416236800,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416236900,89,TWN,squid_jigger,Fishing
416238500,91,TWN,squid_jigger,Fishing
416238500,91,TWN,squid_jigger,Fishing
416238500,91,TWN,squid_jigger,Fishing
416238500,91,TWN,squid_jigger,Fishing
416238600,91,TWN,squid_jigger,Fishing
416238600,91,TWN,squid_jigger,Fishing
416238600,91,TWN,squid_jigger,Fishing
416238600,91,TWN,squid_jigger,Fishing
416238600,91,TWN,squid_jigger,Fishing
416238600,91,TWN,squid_jigger,Fishing
416238600,91,TWN,squid_jigger,Fishing
416239500,89,TWN,squid_jigger,Fishing
416239500,89,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416239600,98,TWN,squid_jigger,Fishing
416240600,91,TWN,squid_jigger,Fishing
416240600,91,TWN,squid_jigger,Fishing
416240600,91,TWN,squid_jigger,Fishing
416240600,91,TWN,squid_jigger,Fishing
416240600,91,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416240700,89,TWN,squid_jigger,Fishing
416241600,86,TWN,squid_jigger,Fishing
416241600,86,TWN,squid_jigger,Fishing
416241600,86,TWN,squid_jigger,Fishing
416241600,86,TWN,squid_jigger,Fishing
416241600,86,TWN,squid_jigger,Fishing
416241600,86,TWN,squid_jigger,Fishing
416241700,91,TWN,squid_jigger,Fishing
416241700,91,TWN,squid_jigger,Fishing
416241700,91,TWN,squid_jigger,Fishing
416241700,91,TWN,squid_jigger,Fishing
416241700,91,TWN,squid_jigger,Fishing
416241700,91,TWN,squid_jigger,Fishing
416241900,94,TWN,squid_jigger,Fishing
416241900,94,TWN,squid_jigger,Fishing
416241900,94,TWN,squid_jigger,Fishing
416241900,94,TWN,squid_jigger,Fishing
416241900,94,TWN,squid_jigger,Fishing
416241900,94,TWN,squid_jigger,Fishing
416241900,94,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242500,91,TWN,squid_jigger,Fishing
416242600,89,TWN,squid_jigger,Fishing
416242600,89,TWN,squid_jigger,Fishing
416242600,89,TWN,squid_jigger,Fishing
416242600,89,TWN,squid_jigger,Fishing
416243800,88,TWN,squid_jigger,Fishing
416243800,88,TWN,squid_jigger,Fishing
416243800,88,TWN,squid_jigger,Fishing
416243800,88,TWN,squid_jigger,Fishing
416243800,88,TWN,squid_jigger,Fishing
416243800,88,TWN,squid_jigger,Fishing
416243800,88,TWN,squid_jigger,Fishing
416243900,91,TWN,squid_jigger,Fishing
416244800,86,TWN,squid_jigger,Fishing
416244800,86,TWN,squid_jigger,Fishing
416245500,91,TWN,squid_jigger,Fishing
416245500,91,TWN,squid_jigger,Fishing
416245500,91,TWN,squid_jigger,Fishing
416246500,83,TWN,squid_jigger,Fishing
416246500,83,TWN,squid_jigger,Fishing
416248500,91,TWN,squid_jigger,Fishing
416248500,91,TWN,squid_jigger,Fishing
416248500,91,TWN,squid_jigger,Fishing
416248500,91,TWN,squid_jigger,Fishing
416248500,91,TWN,squid_jigger,Fishing
416248800,94,TWN,squid_jigger,Fishing
416248800,94,TWN,squid_jigger,Fishing
416248800,94,TWN,squid_jigger,Fishing
416248800,94,TWN,squid_jigger,Fishing
416248800,94,TWN,squid_jigger,Fishing
416248800,94,TWN,squid_jigger,Fishing
416248900,91,TWN,squid_jigger,Fishing
416248900,91,TWN,squid_jigger,Fishing
416248900,91,TWN,squid_jigger,Fishing
416248900,91,TWN,squid_jigger,Fishing
416248900,91,TWN,squid_jigger,Fishing
416248900,91,TWN,squid_jigger,Fishing
416250700,89,TWN,squid_jigger,Fishing
416251600,86,TWN,squid_jigger,Fishing
416251800,94,TWN,squid_jigger,Fishing
416251900,94,TWN,squid_jigger,Fishing
416251900,94,TWN,squid_jigger,Fishing
416251900,94,TWN,squid_jigger,Fishing
416251900,94,TWN,squid_jigger,Fishing
416251900,94,TWN,squid_jigger,Fishing
416251900,94,TWN,squid_jigger,Fishing
416252600,94,TWN,squid_jigger,Fishing
416252600,94,TWN,squid_jigger,Fishing
416252600,94,TWN,squid_jigger,Fishing
416252900,91,TWN,squid_jigger,Fishing
416252900,91,TWN,squid_jigger,Fishing
416252900,91,TWN,squid_jigger,Fishing
416252900,91,TWN,squid_jigger,Fishing
416253500,94,TWN,squid_jigger,Fishing
416253500,94,TWN,squid_jigger,Fishing
416253700,91,TWN,squid_jigger,Fishing
416253700,91,TWN,squid_jigger,Fishing
416253700,91,TWN,squid_jigger,Fishing
416253700,91,TWN,squid_jigger,Fishing
416312000,88,TWN,squid_jigger,Fishing
416312000,88,TWN,squid_jigger,Fishing
416312000,88,TWN,squid_jigger,Fishing
416312001,94,TWN,squid_jigger,Fishing
416312001,94,TWN,squid_jigger,Fishing
416333888,98,TWN,squid_jigger,Fishing
416505000,86,TWN,squid_jigger,Fishing
416505000,86,TWN,squid_jigger,Fishing
416505000,86,TWN,squid_jigger,Fishing
416505000,86,TWN,squid_jigger,Fishing
416505000,86,TWN,squid_jigger,Fishing
416505000,86,TWN,squid_jigger,Fishing
416525000,89,TWN,squid_jigger,Fishing
416527000,91,TWN,squid_jigger,Fishing
416527000,91,TWN,squid_jigger,Fishing
416527000,91,TWN,squid_jigger,Fishing
416528000,88,TWN,squid_jigger,Fishing
416528000,88,TWN,squid_jigger,Fishing
416528000,88,TWN,squid_jigger,Fishing
416528000,88,TWN,squid_jigger,Fishing
416528000,88,TWN,squid_jigger,Fishing
416528000,88,TWN,squid_jigger,Fishing
416528000,88,TWN,squid_jigger,Fishing
416536000,94,TWN,squid_jigger,Fishing
416545000,94,TWN,squid_jigger,Fishing
416545000,94,TWN,squid_jigger,Fishing
416545000,94,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416562000,98,TWN,squid_jigger,Fishing
416563000,98,TWN,squid_jigger,Fishing
416563000,98,TWN,squid_jigger,Fishing
416563000,98,TWN,squid_jigger,Fishing
416563000,98,TWN,squid_jigger,Fishing
416565000,86,TWN,squid_jigger,Fishing
416565000,86,TWN,squid_jigger,Fishing
416580000,89,TWN,squid_jigger,Fishing
416639000,91,TWN,squid_jigger,Fishing
416664000,91,TWN,squid_jigger,Fishing
416706000,89,TWN,squid_jigger,Fishing
416706000,89,TWN,squid_jigger,Fishing
416706000,89,TWN,squid_jigger,Fishing
416706000,89,TWN,squid_jigger,Fishing
416706000,89,TWN,squid_jigger,Fishing
416706000,89,TWN,squid_jigger,Fishing
416842000,98,TWN,squid_jigger,Fishing
416842000,98,TWN,squid_jigger,Fishing
416842000,98,TWN,squid_jigger,Fishing
431000760,94,JPN,squid_jigger,Fishing
431000870,94,JPN,squid_jigger,Fishing
440108000,98,KOR,squid_jigger,Fishing
440179000,94,KOR,squid_jigger,Fishing
440261000,94,KOR,squid_jigger,Fishing
440502000,94,KOR,squid_jigger,Fishing
440652000,88,KOR,squid_jigger,Fishing
440683000,94,KOR,squid_jigger,Fishing
440818000,94,KOR,squid_jigger,Fishing
440964000,91,KOR,squid_jigger,Fishing
440995000,94,KOR,squid_jigger,Fishing
440995000,94,KOR,squid_jigger,Fishing
441360000,91,KOR,squid_jigger,Fishing
441410000,94,KOR,squid_jigger,Fishing
441713000,89,KOR,squid_jigger,Fishing
441766000,98,KOR,squid_jigger,Fishing
441767000,88,KOR,squid_jigger,Fishing
441879000,94,KOR,squid_jigger,Fishing
576990000,94,VUT,squid_jigger,Fishing
576990000,94,VUT,squid_jigger,Fishing
576990000,94,VUT,squid_jigger,Fishing
576990000,94,VUT,squid_jigger,Fishing
577079000,91,VUT,squid_jigger,Fishing
577100000,89,VUT,squid_jigger,Fishing
577100000,89,VUT,squid_jigger,Fishing
577100000,89,VUT,squid_jigger,Fishing
577100000,89,VUT,squid_jigger,Fishing
577100000,89,VUT,squid_jigger,Fishing
577101000,91,VUT,squid_jigger,Fishing
577101000,91,VUT,squid_jigger,Fishing
577101000,91,VUT,squid_jigger,Fishing
577101000,91,VUT,squid_jigger,Fishing
577101000,91,VUT,squid_jigger,Fishing
577101000,91,VUT,squid_jigger,Fishing
577101000,91,VUT,squid_jigger,Fishing
701000691,94,ARG,squid_jigger,Fishing
701000907,94,ARG,squid_jigger,Fishing
701000940,94,ARG,squid_jigger,Fishing
701006151,91,ARG,squid_jigger,Fishing
900028873,89,other,squid_jigger,Fishing
150200322,91,other,squid_jigger,Fishing
150400453,85,other,squid_jigger,Fishing
150400453,85,other,squid_jigger,Fishing
150400453,85,other,squid_jigger,Fishing
200058431,98,other,squid_jigger,Fishing
412200335,89,CHN,squid_jigger,Fishing
412200335,89,CHN,squid_jigger,Fishing
412200335,89,CHN,squid_jigger,Fishing
412206008,86,CHN,squid_jigger,Fishing
412209145,89,CHN,squid_jigger,Fishing
412209145,89,CHN,squid_jigger,Fishing
412209145,89,CHN,squid_jigger,Fishing
412209146,88,CHN,squid_jigger,Fishing
412209146,88,CHN,squid_jigger,Fishing
412209146,88,CHN,squid_jigger,Fishing
412217992,85,CHN,squid_jigger,Fishing
412217992,85,CHN,squid_jigger,Fishing
412217992,85,CHN,squid_jigger,Fishing
412217992,85,CHN,squid_jigger,Fishing
412217992,85,CHN,squid_jigger,Fishing
412217992,85,CHN,squid_jigger,Fishing
412217993,82,CHN,squid_jigger,Fishing
412271470,98,CHN,squid_jigger,Fishing
412271490,98,CHN,squid_jigger,Fishing
412280935,91,CHN,squid_jigger,Fishing
412300376,91,CHN,squid_jigger,Fishing
412320034,89,CHN,squid_jigger,Fishing
412320034,89,CHN,squid_jigger,Fishing
412326887,94,CHN,squid_jigger,Fishing
412326887,94,CHN,squid_jigger,Fishing
412328762,91,CHN,squid_jigger,Fishing
412328763,98,CHN,squid_jigger,Fishing
412328763,98,CHN,squid_jigger,Fishing
412328763,98,CHN,squid_jigger,Fishing
412328763,98,CHN,squid_jigger,Fishing
412328763,98,CHN,squid_jigger,Fishing
412328764,91,CHN,squid_jigger,Fishing
412328764,91,CHN,squid_jigger,Fishing
412328764,91,CHN,squid_jigger,Fishing
412328766,94,CHN,squid_jigger,Fishing
412328784,88,CHN,squid_jigger,Fishing
412328784,88,CHN,squid_jigger,Fishing
412328784,88,CHN,squid_jigger,Fishing
412328785,91,CHN,squid_jigger,Fishing
412328785,91,CHN,squid_jigger,Fishing
412328785,91,CHN,squid_jigger,Fishing
412328785,91,CHN,squid_jigger,Fishing
412328785,91,CHN,squid_jigger,Fishing
412328786,89,CHN,squid_jigger,Fishing
412328786,89,CHN,squid_jigger,Fishing
412329404,91,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329634,88,CHN,squid_jigger,Fishing
412329635,94,CHN,squid_jigger,Fishing
412329635,94,CHN,squid_jigger,Fishing
412329635,94,CHN,squid_jigger,Fishing
412329644,94,CHN,squid_jigger,Fishing
412329644,94,CHN,squid_jigger,Fishing
412329654,83,CHN,squid_jigger,Fishing
412329654,83,CHN,squid_jigger,Fishing
412329655,91,CHN,squid_jigger,Fishing
