0
other
other
PRT
PRT
PRT
PRT
PRT
PRT
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
FRA
FRA
FRA
FRO
GBR
MLT
IRL
NOR
NOR
NOR
NOR
NOR
NOR
UKR
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
USA
USA
USA
USA
BLZ
CAN
CAN
CAN
MTQ
PAN
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
other
CHN
TWN
TWN
JPN
JPN
JPN
JPN
JPN
JPN
KOR
KOR
KOR
KOR
AUS
AUS
AUS
AUS
AUS
NZL
NZL
NZL
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
AGO
GHA
ATF
ATF
MUS
MUS
MUS
SHN
CHL
URY
URY
URY
URY
other
other
PRT
PRT
PRT
PRT
PRT
PRT
DEU
DEU
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
FRA
FRA
FRA
FRO
GBR
GBR
GBR
NOR
NOR
NOR
NOR
NOR
NOR
NOR
NOR
NOR
UKR
UKR
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
CAN
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
CHN
CHN
TWN
TWN
JPN
JPN
JPN
JPN
JPN
JPN
JPN
KOR
KOR
KOR
KOR
AUS
AUS
AUS
NZL
NZL
COK
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
GHA
GHA
GHA
GNQ
ATF
MUS
MUS
MUS
NAM
NAM
SHN
BRA
other
PRT
PRT
ESP
ESP
ESP
ESP
ESP
ESP
FRA
FRA
FRA
FRA
FRA
FRA
ITA
NOR
NOR
NOR
NOR
RUS
RUS
RUS
RUS
RUS
RUS
RUS
LVA
USA
CAN
CAN
CAN
CAN
USA
SPM
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
CHN
TWN
KOR
AUS
AUS
ZAF
ZAF
ATF
ATF
MUS
MWI
SEN
ARG
BRA
VEN
other
PRT
ESP
ESP
ESP
ESP
ESP
FRA
FRA
FRA
FRA
FRA
FRO
GBR
GBR
GBR
PRT
NOR
NOR
NOR
NOR
RUS
RUS
RUS
RUS
RUS
RUS
RUS
USA
CAN
CAN
USA
MTQ
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
CHN
JPN
JPN
JPN
JPN
JPN
JPN
AUS
AUS
NZL
ZAF
ZAF
ZAF
GHA
MOZ
SEN
ARG
URY
other
REU
other
PRT
PRT
ESP
ESP
ESP
FRA
FRA
GBR
GBR
NOR
NOR
NOR
NOR
NOR
RUS
RUS
RUS
RUS
USA
CAN
CAN
CAN
CAN
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
JPN
JPN
JPN
KOR
AUS
AUS
NZL
NZL
COK
PNG
ZAF
ZAF
ZAF
ATF
MUS
NAM
BRA
BRA
other
URY
other
PRT
ESP
ESP
FRA
FRA
FRA
FRO
NOR
NOR
NOR
NOR
NOR
NOR
NOR
NOR
NOR
RUS
RUS
RUS
RUS
RUS
LVA
CAN
CAN
USA
USA
USA
USA
USA
USA
JPN
JPN
other
AUS
AUS
VUT
ZAF
ZAF
ZAF
ZAF
ZAF
ZAF
PRT
PRT
ESP
ESP
ESP
ESP
ESP
FRA
GBR
NOR
NOR
NOR
RUS
RUS
RUS
RUS
RUS
RUS
LTU
USA
CAN
USA
USA
USA
CHN
CHN
CHN
JPN
JPN
JPN
JPN
AUS
ZAF
ZAF
NGA
NAM
VEN
other
PRT
ESP
ESP
ESP
ESP
ESP
FRO
ITA
NOR
NOR
NOR
RUS
RUS
RUS
USA
CAN
CAN
CAN
CAN
CAN
CAN
CAN
USA
USA
USA
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
CHN
TWN
TWN
JPN
JPN
JPN
JPN
KOR
AUS
NZL
ZAF
ZAF
ZAF
MUS
SHN
URY
other
other
ESP
ESP
ESP
ESP
FRA
NOR
NOR
NOR
NOR
RUS
RUS
RUS
RUS
RUS
RUS
USA
CAN
CAN
CAN
USA
USA
USA
CHN
CHN
JPN
JPN
JPN
JPN
KOR
KOR
ZAF
ZAF
ZAF
GHA
MUS
MUS
MOZ
other
PRT
ESP
ESP
ESP
ESP
FRA
FRA
IRL
NOR
RUS
RUS
RUS
RUS
USA
USA
USA
CHN
JPN
NZL
ZAF
MUS
MUS
NAM
PER
PER
PRT
ESP
ESP
FRA
FRA
NOR
NOR
RUS
RUS
RUS
RUS
RUS
RUS
USA
CAN
CAN
USA
USA
USA
USA
USA
USA
CHN
JPN
JPN
KOR
NZL
ZAF
ZAF
GHA
BRA
URY
other
ESP
ESP
ESP
ESP
ESP
FRA
NOR
NOR
RUS
RUS
RUS
RUS
RUS
RUS
USA
USA
USA
CHN
CHN
ZAF
CHL
PRT
DEU
ESP
ESP
FRA
FRO
FRO
ISL
RUS
RUS
RUS
USA
CAN
CAN
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
JPN
JPN
JPN
AUS
NZL
other
ZAF
ZAF
ARG
other
FRA
ESP
FRA
CHN
CHN
JPN
ZAF
ZAF
CHN
ESP
RUS
FRO
GBR
BRA
ZAF
USA
ZAF
GBR
PRT
ESP
JPN
NOR
USA
ZAF
PRT
USA
ITA
CAN
CHN
FRA
CAN
YEM
ESP
ESP
FRA
CHN
ESP
NOR
CAN
other
USA
FRO
PRT
GBR
ZAF
ZAF
USA
NAM
JPN
USA
CAN
GHA
NOR
RUS
ESP
FRO
ISL
NOR
NOR
NOR
NOR
RUS
RUS
RUS
RUS
CAN
CAN
CAN
CAN
USA
USA
USA
USA
CHN
TWN
AUS
MUS
MUS
other
other
other
CAN
JPN
PRT
CHN
ESP
CHN
ESP
NOR
RUS
RUS
other
JPN
NOR
ESP
ARG
USA
MUS
USA
USA
USA
NOR
USA
USA
ESP
JPN
ESP
FRA
other
USA
FRA
PRT
CHN
FRA
other
JPN
JPN
JPN
USA
CHN
PRT
USA
ESP
NOR
NZL
CHN
VUT
ECU
GBR
USA
CAN
GBR
CAN
CAN
ESP
CAN
other
RUS
CHN
JPN
ZAF
USA
JPN
NOR
CHN
ESP
ARG
ZAF
ESP
ESP
FRO
GRC
NOR
NOR
PRT
RUS
RUS
CAN
CAN
CAN
CAN
USA
USA
USA
CHN
CHN
JPN
JPN
JPN
ZAF
ZAF
ZAF
MUS
NAM
other
ESP
NOR
RUS
RUS
CAN
CHN
JPN
ZAF
NAM
CHL
ESP
ESP
ESP
ESP
RUS
RUS
CAN
CAN
USA
CHN
CHN
JPN
NZL
ZAF
other
USA
LKA
ESP
ZAF
ESP
NOR
AUS
USA
RUS
KOR
USA
other
other
PRT
DEU
GEO
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
ESP
FRA
FRA
FRA
FRA
FRA
FRA
FRA
FRO
FRO
GBR
GBR
GBR
ITA
ITA
IRL
IRL
IRL
IRL
IRL
IRL
ISL
NOR
PRT
PRT
PRT
PRT
PRT
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
EST
USA
BLZ
BLZ
GRL
USA
USA
USA
USA
USA
USA
KNA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
JPN
KOR
KOR
KOR
KOR
KOR
KOR
KOR
KOR
KOR
AUS
AUS
AUS
AUS
AUS
NZL
NZL
NZL
NZL
NZL
NZL
NZL
other
NZL
NZL
NZL
NZL
ZAF
ZAF
ZAF
CMR
MOZ
NAM
NAM
NAM
NAM
NAM
NAM
SEN
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
FLK
FLK
FLK
FLK
FLK
URY
URY
ESP
ESP
ESP
ESP
ESP
ESP
ESP
FRA
FRA
FRA
FRA
FRO
FRO
GBR
GBR
GBR
GBR
GBR
ITA
IRL
IRL
IRL
IRL
IRL
IRL
IRL
IRL
IRL
NOR
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
EST
USA
BLZ
CAN
GRL
GRL
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
KOR
AUS
NZL
NZL
other
ZAF
AGO
GNB
NAM
NAM
NAM
NAM
SEN
SEN
ARG
ARG
ARG
ARG
ARG
ARG
ARG
BRA
BRA
FLK
FLK
FLK
FLK
GEO
ESP
ESP
ESP
ESP
FRA
FRA
FRA
FRA
FRA
GBR
GBR
GBR
GBR
ITA
IRL
IRL
IRL
IRL
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
CAN
GRL
USA
USA
USA
USA
CHN
CHN
CHN
NZL
NZL
NZL
NZL
NZL
NZL
NZL
ZAF
COM
NAM
NAM
SEN
SEN
SEN
SEN
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
BRA
other
FLK
FLK
other
GEO
GEO
DNK
ESP
ESP
FRA
FRA
FRA
FRA
FRA
FRO
FRO
FRO
ITA
IRL
IRL
IRL
IRL
IRL
IRL
IRL
PRT
PRT
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
USA
USA
USA
USA
USA
USA
USA
USA
USA
CHN
KOR
KOR
AUS
ZAF
GNB
GIN
NAM
NAM
NAM
ARG
ARG
ARG
ARG
ARG
ARG
other
URY
GEO
DNK
ESP
ESP
FRA
FRA
FRA
FRO
IRL
IRL
NOR
NOR
PRT
RUS
RUS
RUS
RUS
CAN
CAN
CAN
CAN
USA
other
USA
USA
USA
USA
AUS
AUS
AUS
NZL
NAM
NAM
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
other
BRA
FLK
URY
URY
GEO
ESP
FRA
FRA
FRO
FRO
IRL
IRL
IRL
NOR
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
GRL
KNA
USA
AUS
NZL
AGO
MOZ
NAM
NAM
NAM
NAM
NAM
ARG
ARG
ARG
ARG
ARG
URY
FRA
FRA
FRA
GBR
GBR
GBR
ITA
IRL
IRL
IRL
IRL
ISL
PRT
RUS
RUS
RUS
RUS
RUS
CAN
CAN
USA
USA
USA
USA
CHN
CHN
AGO
GNB
MUS
NAM
SEN
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
URY
other
DEU
ESP
ESP
FRA
FRA
FRO
GBR
GBR
GBR
IRL
NOR
PRT
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
LTU
GRL
USA
USA
USA
USA
CHN
NZL
SEN
ARG
ARG
ARG
ARG
ARG
ARG
ARG
BRA
URY
FRA
FRA
FRO
FRO
GBR
IRL
IRL
POL
RUS
RUS
RUS
RUS
RUS
RUS
EST
CAN
GRL
USA
USA
USA
USA
USA
CHN
AUS
NZL
ZAF
CMR
NAM
ARG
ARG
ARG
ARG
ARG
BRA
FLK
FLK
other
ESP
ESP
ESP
FRA
FRA
FRO
GBR
GRC
IRL
IRL
POL
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
CAN
CAN
CAN
USA
USA
USA
AGO
CMR
COM
MOZ
ARG
ARG
ARG
ARG
ARG
ARG
ARG
ARG
BRA
GEO
ESP
ESP
FRA
FRA
NLD
ITA
IRL
IRL
IRL
ISL
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
RUS
GRL
GRL
USA
USA
USA
AFG
AUS
AUS
ZAF
AGO
COM
COM
MOZ
NAM
NAM
ARG
ARG
ARG
ARG
ARG
ARG
ARG
BRA
URY
FRA
FRA
GBR
NLD
IRL
IRL
NOR
NOR
RUS
RUS
RUS
RUS
RUS
RUS
CAN
USA
USA
USA
AUS
AUS
WSM
NAM
NAM
ARG
ARG
ARG
ARG
ARG
ARG
ARG
BRA
GEO
DEU
DNK
DNK
ESP
ESP
FRA
FRA
NOR
RUS
RUS
LTU
CAN
CAN
USA
USA
CHN
CHN
ZAF
ARG
ARG
ARG
ARG
ARG
FLK
NOR
other
GBR
CAN
FRA
ESP
ESP
ZAF
CHN
RUS
other
FRO
CHN
ARG
NAM
ARG
RUS
FRA
RUS
ESP
FRA
RUS
ARG
RUS
EST
other
ARG
RUS
ARG
FRO
ARG
NZL
RUS
BLZ
ARG
SEN
RUS
RUS
FRA
GBR
ISL
RUS
RUS
RUS
EST
USA
CHN
CHN
AUS
ZAF
AGO
GNB
NAM
NAM
ARG
ARG
NOR
FRA
IRL
ESP
CAN
AUS
CAN
RUS
CAN
GBR
ITA
USA
CHN
RUS
NZL
other
GIN
ARG
RUS
RUS
NZL
FRA
RUS
RUS
ARG
USA
GBR
GEO
MOZ
ARG
ESP
ARG
NAM
USA
GNB
ARG
ARG
USA
KOR
NOR
USA
GBR
CHN
LTU
FRA
USA
ARG
USA
NAM
WSM
CHN
FRA
GBR
RUS
RUS
RUS
RUS
RUS
RUS
RUS
CAN
CAN
USA
USA
GNB
MOZ
NAM
NAM
ARG
ARG
ARG
ESP
GBR
IRL
RUS
ARG
ARG
ARG
FRA
GBR
NOR
RUS
RUS
RUS
RUS
USA
USA
USA
USA
USA
CHN
CHN
ARG
ARG
ARG
FRA
ITA
GBR
RUS
RUS
RUS
ARG
CHN
USA
RUS
USA
RUS
ARG
ARG
AGO
CHN
other
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
CHN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
TWN
