mmsi,score,flag,gear type,vessel type
412421047,0,other,other,other
412421057,0,other,other,other
412421057,0,other,other,other
412421065,0,other,other,other
412421066,0,other,other,other
412421068,0,other,other,other
412421069,0,other,other,other
412421072,0,other,other,other
412421072,0,other,other,other
412421096,0,other,other,other
412421108,0,other,other,other
412421108,0,other,other,other
412421108,0,other,other,other
412421108,0,other,other,other
412421113,0,other,other,other
412421113,0,other,other,other
412421114,0,other,other,other
412421128,0,other,other,other
412421128,0,other,other,other
412421128,0,other,other,other
412421133,0,other,other,other
412421133,0,other,other,other
412421144,0,other,other,other
412421144,0,other,other,other
412421144,0,other,other,other
412421144,0,other,other,other
412421145,0,other,other,other
412421145,0,other,other,other
412421145,0,other,other,other
412421145,0,other,other,other
412421146,0,other,other,other
412421147,0,other,other,other
412421149,0,other,other,other
412421163,0,other,other,other
412421169,0,other,other,other
412421172,0,other,other,other
412421174,0,other,other,other
412421176,0,other,other,other
412421176,0,other,other,other
412421178,0,other,other,other
412421182,0,other,other,other
412421183,0,other,other,other
412421184,0,other,other,other
412421192,0,other,other,other
412421192,0,other,other,other
412421193,0,other,other,other
412422693,0,other,other,other
412424491,0,other,other,other
412424491,0,other,other,other
412424547,0,other,other,other
412439575,0,other,other,other
412439575,0,other,other,other
412439588,0,other,other,other
412439608,0,other,other,other
412439608,0,other,other,other
412439608,0,other,other,other
412439608,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439618,0,other,other,other
412439618,0,other,other,other
412439741,0,other,other,other
412439742,0,other,other,other
412439756,0,other,other,other
412439756,0,other,other,other
412439761,0,other,other,other
412439761,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412440152,0,other,other,other
412440153,0,other,other,other
412440154,0,other,other,other
412440453,0,other,other,other
412440513,0,other,other,other
412440513,0,other,other,other
412440555,0,other,other,other
412440556,0,other,other,other
412440556,0,other,other,other
412440556,0,other,other,other
412440556,0,other,other,other
412440606,0,other,other,other
412440607,0,other,other,other
412440661,0,other,other,other
412440661,0,other,other,other
412440663,0,other,other,other
412549001,0,other,other,other
412549014,0,other,other,other
412549017,0,other,other,other
412549068,0,other,other,other
412549173,0,other,other,other
412555279,0,other,other,other
412555279,0,other,other,other
412671880,0,other,other,other
412672050,0,other,other,other
412672210,0,other,other,other
412677320,0,other,other,other
412679810,0,other,other,other
412690720,0,other,other,other
412699220,0,other,other,other
412880933,0,other,other,other
412880936,0,other,other,other
412880936,0,other,other,other
412880936,0,other,other,other
416004105,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004244,0,other,other,other
416004244,0,other,other,other
416004545,0,other,other,other
416004545,0,other,other,other
416004564,0,other,other,other
416004564,0,other,other,other
416004638,0,other,other,other
416004638,0,other,other,other
416004638,0,other,other,other
416004638,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004729,0,other,other,other
416004729,0,other,other,other
416004729,0,other,other,other
416004729,0,other,other,other
416004729,0,other,other,other
416004775,0,other,other,other
416004775,0,other,other,other
416004775,0,other,other,other
416004775,0,other,other,other
416004775,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004857,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004892,0,other,other,other
416004903,0,other,other,other
416004903,0,other,other,other
416004903,0,other,other,other
416004903,0,other,other,other
416004981,0,other,other,other
416004981,0,other,other,other
416005006,0,other,other,other
416005006,0,other,other,other
416005006,0,other,other,other
416005006,0,other,other,other
416005006,0,other,other,other
416005006,0,other,other,other
416005007,0,other,other,other
416005510,0,other,other,other
416005510,0,other,other,other
416005531,0,other,other,other
416005531,0,other,other,other
416005531,0,other,other,other
416005531,0,other,other,other
416005571,0,other,other,other
416005571,0,other,other,other
416005752,0,other,other,other
416005846,0,other,other,other
416005877,0,other,other,other
416018500,0,other,other,other
416018900,0,other,other,other
416030500,0,other,other,other
416031700,0,other,other,other
416031800,0,other,other,other
416031800,0,other,other,other
416046500,0,other,other,other
416046500,0,other,other,other
416046500,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416164900,0,other,other,other
416164900,0,other,other,other
416164900,0,other,other,other
416164900,0,other,other,other
416164900,0,other,other,other
416171800,0,other,other,other
416171800,0,other,other,other
416174500,0,other,other,other
416174500,0,other,other,other
416189700,0,other,other,other
416189700,0,other,other,other
416189700,0,other,other,other
416189700,0,other,other,other
416233800,0,other,other,other
416234600,0,other,other,other
416234600,0,other,other,other
416234600,0,other,other,other
416235800,0,other,other,other
416236500,0,other,other,other
416236500,0,other,other,other
416236500,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236900,0,other,other,other
416236900,0,other,other,other
416236900,0,other,other,other
416236900,0,other,other,other
416236900,0,other,other,other
416238500,0,other,other,other
416238500,0,other,other,other
416238500,0,other,other,other
416238500,0,other,other,other
416238600,0,other,other,other
416238600,0,other,other,other
416238600,0,other,other,other
416238600,0,other,other,other
416238600,0,other,other,other
416239500,0,other,other,other
416239500,0,other,other,other
416239600,0,other,other,other
416239600,0,other,other,other
416239600,0,other,other,other
416239600,0,other,other,other
416239600,0,other,other,other
416240600,0,other,other,other
416240600,0,other,other,other
416240700,0,other,other,other
416240700,0,other,other,other
416240700,0,other,other,other
416241600,0,other,other,other
416241600,0,other,other,other
416241700,0,other,other,other
416241700,0,other,other,other
416241700,0,other,other,other
416241700,0,other,other,other
416241700,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416243800,0,other,other,other
416243800,0,other,other,other
416243800,0,other,other,other
416243800,0,other,other,other
416243800,0,other,other,other
416243900,0,other,other,other
416243900,0,other,other,other
416243900,0,other,other,other
416243900,0,other,other,other
416243900,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416245500,0,other,other,other
416246500,0,other,other,other
416246500,0,other,other,other
416246500,0,other,other,other
416246500,0,other,other,other
416246500,0,other,other,other
416246900,0,other,other,other
416246900,0,other,other,other
416248500,0,other,other,other
416248500,0,other,other,other
416248500,0,other,other,other
416248500,0,other,other,other
416248500,0,other,other,other
416248800,0,other,other,other
416248800,0,other,other,other
416248800,0,other,other,other
416248800,0,other,other,other
416248800,0,other,other,other
416248800,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416250700,0,other,other,other
416250700,0,other,other,other
416250700,0,other,other,other
416251600,0,other,other,other
416251800,0,other,other,other
416251800,0,other,other,other
416251900,0,other,other,other
416251900,0,other,other,other
416251900,0,other,other,other
416252600,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416253500,0,other,other,other
416253500,0,other,other,other
416253500,0,other,other,other
416253500,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416312000,0,other,other,other
416312000,0,other,other,other
416312000,0,other,other,other
416312000,0,other,other,other
416312000,0,other,other,other
416312001,0,other,other,other
416312001,0,other,other,other
416350000,0,other,other,other
416350000,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416527000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416536000,0,other,other,other
416536000,0,other,other,other
416536000,0,other,other,other
416545000,0,other,other,other
416563000,0,other,other,other
416563000,0,other,other,other
416639000,0,other,other,other
416649000,0,other,other,other
416649000,0,other,other,other
416664000,0,other,other,other
416664000,0,other,other,other
416664000,0,other,other,other
416664000,0,other,other,other
416706000,0,other,other,other
416706000,0,other,other,other
416706000,0,other,other,other
416757000,0,other,other,other
416842000,0,other,other,other
416842000,0,other,other,other
431000546,0,other,other,other
440108000,0,other,other,other
440201000,0,other,other,other
440216000,0,other,other,other
440652000,0,other,other,other
440652000,0,other,other,other
440683000,0,other,other,other
440995000,0,other,other,other
441007000,0,other,other,other
441142000,0,other,other,other
441559000,0,other,other,other
441559000,0,other,other,other
441713000,0,other,other,other
576384220,0,other,other,other
576990000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577100000,0,other,other,other
577100000,0,other,other,other
577100000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
585856888,0,other,other,other
701006149,0,other,other,other
701006609,0,other,other,other
800366789,0,other,other,other
412118811,0,other,other,other
412200335,0,other,other,other
412200335,0,other,other,other
412200336,0,other,other,other
412209145,0,other,other,other
412209145,0,other,other,other
412209146,0,other,other,other
412217992,0,other,other,other
412217992,0,other,other,other
412217992,0,other,other,other
412217993,0,other,other,other
412217993,0,other,other,other
412217993,0,other,other,other
412248500,0,other,other,other
412248500,0,other,other,other
412248500,0,other,other,other
412271480,0,other,other,other
412280935,0,other,other,other
412300376,0,other,other,other
412300376,0,other,other,other
412326887,0,other,other,other
412326887,0,other,other,other
412328762,0,other,other,other
412328762,0,other,other,other
412328762,0,other,other,other
412328763,0,other,other,other
412328763,0,other,other,other
412328763,0,other,other,other
412328763,0,other,other,other
412328763,0,other,other,other
412328763,0,other,other,other
412328764,0,other,other,other
412328766,0,other,other,other
412328766,0,other,other,other
412328766,0,other,other,other
412328784,0,other,other,other
412328785,0,other,other,other
412328785,0,other,other,other
412328785,0,other,other,other
412328786,0,other,other,other
412328786,0,other,other,other
412328786,0,other,other,other
412328786,0,other,other,other
412329634,0,other,other,other
412329635,0,other,other,other
412329635,0,other,other,other
412329635,0,other,other,other
412329635,0,other,other,other
412329635,0,other,other,other
412329643,0,other,other,other
412329643,0,other,other,other
412329643,0,other,other,other
412329644,0,other,other,other
412329644,0,other,other,other
412329652,0,other,other,other
412329655,0,other,other,other
412329655,0,other,other,other
412329655,0,other,other,other
412329655,0,other,other,other
412329655,0,other,other,other
412329656,0,other,other,other
412329656,0,other,other,other
412329657,0,other,other,other
412329658,0,other,other,other
412330931,0,other,other,other
412331039,0,other,other,other
412331039,0,other,other,other
412331039,0,other,other,other
412331054,0,other,other,other
412331055,0,other,other,other
412331059,0,other,other,other
412331061,0,other,other,other
412331061,0,other,other,other
412331061,0,other,other,other
412331061,0,other,other,other
412331061,0,other,other,other
412331061,0,other,other,other
412331072,0,other,other,other
412331074,0,other,other,other
412331087,0,other,other,other
412331087,0,other,other,other
412331089,0,other,other,other
412331091,0,other,other,other
412331127,0,other,other,other
412331127,0,other,other,other
412331146,0,other,other,other
412331146,0,other,other,other
412331147,0,other,other,other
412331148,0,other,other,other
412331175,0,other,other,other
412331181,0,other,other,other
412333272,0,other,other,other
412333273,0,other,other,other
412333274,0,other,other,other
412333275,0,other,other,other
412333275,0,other,other,other
412333275,0,other,other,other
412333275,0,other,other,other
412333275,0,other,other,other
412333345,0,other,other,other
412333345,0,other,other,other
412333345,0,other,other,other
412333738,0,other,other,other
412333738,0,other,other,other
412333738,0,other,other,other
412334076,0,other,other,other
412334079,0,other,other,other
412336827,0,other,other,other
412336868,0,other,other,other
412337345,0,other,other,other
412337346,0,other,other,other
412354049,0,other,other,other
412354057,0,other,other,other
412354281,0,other,other,other
412355777,0,other,other,other
412371203,0,other,other,other
412371204,0,other,other,other
412371204,0,other,other,other
412371204,0,other,other,other
412402273,0,other,other,other
412410063,0,other,other,other
412420104,0,other,other,other
412420109,0,other,other,other
412420109,0,other,other,other
412420109,0,other,other,other
412420229,0,other,other,other
412420229,0,other,other,other
412420229,0,other,other,other
412420244,0,other,other,other
412420246,0,other,other,other
412420247,0,other,other,other
412420247,0,other,other,other
412420247,0,other,other,other
412420312,0,other,other,other
412420313,0,other,other,other
412420314,0,other,other,other
412420315,0,other,other,other
412420315,0,other,other,other
412420315,0,other,other,other
412420375,0,other,other,other
412420382,0,other,other,other
412420384,0,other,other,other
412420384,0,other,other,other
412420406,0,other,other,other
412420409,0,other,other,other
412420417,0,other,other,other
412420418,0,other,other,other
412420418,0,other,other,other
412420422,0,other,other,other
412420427,0,other,other,other
412420428,0,other,other,other
412420432,0,other,other,other
412420432,0,other,other,other
412420461,0,other,other,other
412420461,0,other,other,other
412420461,0,other,other,other
412420461,0,other,other,other
412420462,0,other,other,other
412420462,0,other,other,other
412420464,0,other,other,other
412420469,0,other,other,other
412420488,0,other,other,other
412420531,0,other,other,other
412420539,0,other,other,other
412420539,0,other,other,other
412420561,0,other,other,other
412420562,0,other,other,other
412420574,0,other,other,other
412420576,0,other,other,other
412420576,0,other,other,other
412420578,0,other,other,other
412420578,0,other,other,other
412420578,0,other,other,other
412420581,0,other,other,other
412420581,0,other,other,other
412420609,0,other,other,other
412420623,0,other,other,other
412420623,0,other,other,other
412420623,0,other,other,other
412420644,0,other,other,other
412420646,0,other,other,other
412420651,0,other,other,other
412420651,0,other,other,other
412420652,0,other,other,other
412420659,0,other,other,other
412420659,0,other,other,other
412420677,0,other,other,other
412420677,0,other,other,other
412420788,0,other,other,other
412420788,0,other,other,other
412420789,0,other,other,other
412420789,0,other,other,other
412420798,0,other,other,other
412420799,0,other,other,other
412420801,0,other,other,other
412420806,0,other,other,other
412420807,0,other,other,other
412420807,0,other,other,other
412420807,0,other,other,other
412420809,0,other,other,other
412420816,0,other,other,other
412420825,0,other,other,other
412420855,0,other,other,other
412420855,0,other,other,other
412420873,0,other,other,other
412420873,0,other,other,other
412420908,0,other,other,other
412420912,0,other,other,other
412420922,0,other,other,other
412420922,0,other,other,other
412420928,0,other,other,other
412420932,0,other,other,other
412420934,0,other,other,other
412420935,0,other,other,other
412420938,0,other,other,other
412420938,0,other,other,other
412420941,0,other,other,other
412420941,0,other,other,other
412420941,0,other,other,other
412420947,0,other,other,other
412420957,0,other,other,other
412420957,0,other,other,other
412420957,0,other,other,other
412420958,0,other,other,other
412420959,0,other,other,other
412420962,0,other,other,other
412420965,0,other,other,other
412420965,0,other,other,other
412420966,0,other,other,other
412420967,0,other,other,other
412420974,0,other,other,other
412420976,0,other,other,other
412420976,0,other,other,other
412420976,0,other,other,other
412420977,0,other,other,other
412420979,0,other,other,other
412420984,0,other,other,other
412420986,0,other,other,other
412420986,0,other,other,other
412420986,0,other,other,other
412420986,0,other,other,other
412420987,0,other,other,other
412420991,0,other,other,other
412420992,0,other,other,other
412421002,0,other,other,other
412421002,0,other,other,other
412421005,0,other,other,other
412421005,0,other,other,other
412421005,0,other,other,other
412421005,0,other,other,other
412421007,0,other,other,other
412421015,0,other,other,other
412421016,0,other,other,other
412421016,0,other,other,other
412421016,0,other,other,other
412421022,0,other,other,other
412421039,0,other,other,other
412421057,0,other,other,other
412421057,0,other,other,other
412421057,0,other,other,other
412421057,0,other,other,other
412421059,0,other,other,other
412421066,0,other,other,other
412421066,0,other,other,other
412421066,0,other,other,other
412421068,0,other,other,other
412421072,0,other,other,other
412421072,0,other,other,other
412421072,0,other,other,other
412421086,0,other,other,other
412421093,0,other,other,other
412421096,0,other,other,other
412421108,0,other,other,other
412421108,0,other,other,other
412421108,0,other,other,other
412421108,0,other,other,other
412421108,0,other,other,other
412421127,0,other,other,other
412421128,0,other,other,other
412421133,0,other,other,other
412421137,0,other,other,other
412421144,0,other,other,other
412421144,0,other,other,other
412421144,0,other,other,other
412421144,0,other,other,other
412421147,0,other,other,other
412421149,0,other,other,other
412421162,0,other,other,other
412421163,0,other,other,other
412421163,0,other,other,other
412421172,0,other,other,other
412421173,0,other,other,other
412421173,0,other,other,other
412421176,0,other,other,other
412421177,0,other,other,other
412421183,0,other,other,other
412421184,0,other,other,other
412421184,0,other,other,other
412421192,0,other,other,other
412421193,0,other,other,other
412422122,0,other,other,other
412422122,0,other,other,other
412422701,0,other,other,other
412422732,0,other,other,other
412422732,0,other,other,other
412424491,0,other,other,other
412424491,0,other,other,other
412424547,0,other,other,other
412424547,0,other,other,other
412424702,0,other,other,other
412430920,0,other,other,other
412430920,0,other,other,other
412430930,0,other,other,other
412439575,0,other,other,other
412439575,0,other,other,other
412439575,0,other,other,other
412439586,0,other,other,other
412439588,0,other,other,other
412439601,0,other,other,other
412439601,0,other,other,other
412439601,0,other,other,other
412439608,0,other,other,other
412439608,0,other,other,other
412439608,0,other,other,other
412439608,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439617,0,other,other,other
412439618,0,other,other,other
412439618,0,other,other,other
412439618,0,other,other,other
412439618,0,other,other,other
412439741,0,other,other,other
412439741,0,other,other,other
412439741,0,other,other,other
412439757,0,other,other,other
412439761,0,other,other,other
412439761,0,other,other,other
412439761,0,other,other,other
412439761,0,other,other,other
412439761,0,other,other,other
412439761,0,other,other,other
412439761,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412439762,0,other,other,other
412440452,0,other,other,other
412440453,0,other,other,other
412440513,0,other,other,other
412440513,0,other,other,other
412440513,0,other,other,other
412440555,0,other,other,other
412440555,0,other,other,other
412440556,0,other,other,other
412440556,0,other,other,other
412440556,0,other,other,other
412440606,0,other,other,other
412440606,0,other,other,other
412440607,0,other,other,other
412440654,0,other,other,other
412440692,0,other,other,other
412549012,0,other,other,other
412549017,0,other,other,other
412549168,0,other,other,other
412555279,0,other,other,other
412555279,0,other,other,other
412555279,0,other,other,other
412672040,0,other,other,other
412672150,0,other,other,other
412675110,0,other,other,other
412675160,0,other,other,other
412679810,0,other,other,other
412698990,0,other,other,other
412698990,0,other,other,other
412699210,0,other,other,other
412699220,0,other,other,other
412699220,0,other,other,other
412699230,0,other,other,other
412880933,0,other,other,other
412880933,0,other,other,other
416004105,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004186,0,other,other,other
416004244,0,other,other,other
416004244,0,other,other,other
416004244,0,other,other,other
416004244,0,other,other,other
416004545,0,other,other,other
416004545,0,other,other,other
416004545,0,other,other,other
416004545,0,other,other,other
416004564,0,other,other,other
416004638,0,other,other,other
416004638,0,other,other,other
416004638,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004693,0,other,other,other
416004729,0,other,other,other
416004729,0,other,other,other
416004729,0,other,other,other
416004775,0,other,other,other
416004775,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004842,0,other,other,other
416004853,0,other,other,other
416004853,0,other,other,other
416004857,0,other,other,other
416004889,0,other,other,other
416004889,0,other,other,other
416004892,0,other,other,other
416004892,0,other,other,other
416004892,0,other,other,other
416004903,0,other,other,other
416004903,0,other,other,other
416004903,0,other,other,other
416004981,0,other,other,other
416004981,0,other,other,other
416004981,0,other,other,other
416005006,0,other,other,other
416005006,0,other,other,other
416005006,0,other,other,other
416005007,0,other,other,other
416005007,0,other,other,other
416005510,0,other,other,other
416005510,0,other,other,other
416005510,0,other,other,other
416005531,0,other,other,other
416005531,0,other,other,other
416005531,0,other,other,other
416005571,0,other,other,other
416005571,0,other,other,other
416005575,0,other,other,other
416005575,0,other,other,other
416018500,0,other,other,other
416018500,0,other,other,other
416029800,0,other,other,other
416030500,0,other,other,other
416031600,0,other,other,other
416031700,0,other,other,other
416031700,0,other,other,other
416031800,0,other,other,other
416070900,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416137600,0,other,other,other
416164900,0,other,other,other
416164900,0,other,other,other
416171800,0,other,other,other
416171800,0,other,other,other
416171800,0,other,other,other
416171800,0,other,other,other
416171800,0,other,other,other
416174500,0,other,other,other
416189700,0,other,other,other
416191500,0,other,other,other
416201700,0,other,other,other
416229800,0,other,other,other
416229800,0,other,other,other
416229800,0,other,other,other
416229800,0,other,other,other
416229800,0,other,other,other
416229800,0,other,other,other
416229800,0,other,other,other
416233800,0,other,other,other
416233800,0,other,other,other
416234600,0,other,other,other
416234600,0,other,other,other
416234600,0,other,other,other
416234600,0,other,other,other
416234600,0,other,other,other
416234600,0,other,other,other
416235800,0,other,other,other
416235800,0,other,other,other
416235800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236800,0,other,other,other
416236900,0,other,other,other
416236900,0,other,other,other
416236900,0,other,other,other
416236900,0,other,other,other
416238500,0,other,other,other
416238600,0,other,other,other
416238600,0,other,other,other
416238600,0,other,other,other
416238600,0,other,other,other
416239500,0,other,other,other
416239500,0,other,other,other
416239500,0,other,other,other
416239500,0,other,other,other
416239500,0,other,other,other
416239500,0,other,other,other
416239600,0,other,other,other
416240700,0,other,other,other
416241600,0,other,other,other
416241600,0,other,other,other
416241600,0,other,other,other
416241600,0,other,other,other
416241600,0,other,other,other
416241600,0,other,other,other
416241700,0,other,other,other
416241700,0,other,other,other
416241700,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416241900,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242500,0,other,other,other
416242600,0,other,other,other
416242600,0,other,other,other
416243800,0,other,other,other
416243800,0,other,other,other
416243800,0,other,other,other
416243900,0,other,other,other
416243900,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416244800,0,other,other,other
416245500,0,other,other,other
416246900,0,other,other,other
416246900,0,other,other,other
416246900,0,other,other,other
416248500,0,other,other,other
416248500,0,other,other,other
416248500,0,other,other,other
416248500,0,other,other,other
416248800,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416248900,0,other,other,other
416250700,0,other,other,other
416250700,0,other,other,other
416250700,0,other,other,other
416251600,0,other,other,other
416251600,0,other,other,other
416251600,0,other,other,other
416251600,0,other,other,other
416251800,0,other,other,other
416251900,0,other,other,other
416251900,0,other,other,other
416251900,0,other,other,other
416251900,0,other,other,other
416251900,0,other,other,other
416252600,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416252900,0,other,other,other
416253500,0,other,other,other
416253500,0,other,other,other
416253500,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416253700,0,other,other,other
416312000,0,other,other,other
416312001,0,other,other,other
416312001,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416505000,0,other,other,other
416510000,0,other,other,other
416525000,0,other,other,other
416525000,0,other,other,other
416527000,0,other,other,other
416527000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416528000,0,other,other,other
416536000,0,other,other,other
416545000,0,other,other,other
416562000,0,other,other,other
416563000,0,other,other,other
416563000,0,other,other,other
416573000,0,other,other,other
416580000,0,other,other,other
416639000,0,other,other,other
416664000,0,other,other,other
416706000,0,other,other,other
416706000,0,other,other,other
416706000,0,other,other,other
416757000,0,other,other,other
416757000,0,other,other,other
416842000,0,other,other,other
416842000,0,other,other,other
416842000,0,other,other,other
416842000,0,other,other,other
431000750,0,other,other,other
431000840,0,other,other,other
431003375,0,other,other,other
431701210,0,other,other,other
440179000,0,other,other,other
440201000,0,other,other,other
440216000,0,other,other,other
440261000,0,other,other,other
440502000,0,other,other,other
440652000,0,other,other,other
440652000,0,other,other,other
440818000,0,other,other,other
440995000,0,other,other,other
441007000,0,other,other,other
441298000,0,other,other,other
441360000,0,other,other,other
441410000,0,other,other,other
441410000,0,other,other,other
441767000,0,other,other,other
576990000,0,other,other,other
576990000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577079000,0,other,other,other
577100000,0,other,other,other
577100000,0,other,other,other
577100000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
577101000,0,other,other,other
585856888,0,other,other,other
701000597,0,other,other,other
701006755,0,other,other,other
701006755,0,other,other,other
701006755,0,other,other,other
900028873,0,other,other,other
900412888,0,other,other,other
900412888,0,other,other,other
900412888,0,other,other,other
150200322,0,other,other,other
150200322,0,other,other,other
150200322,0,other,other,other
200014514,0,other,other,other
412200335,0,other,other,other
412200335,0,other,other,other
412200335,0,other,other,other
412200336,0,other,other,other
412200336,0,other,other,other
412200336,0,other,other,other
412206008,0,other,other,other
412209145,0,other,other,other
412209145,0,other,other,other
412209146,0,other,other,other
412209146,0,other,other,other
412217992,0,other,other,other
412217992,0,other,other,other
412217992,0,other,other,other
