mmsi,score,flag,gear type,vessel type
663091000,91.84959,SEN,trawlers,Fishing
663128000,91.84959,SEN,trawlers,Fishing
663138000,94.54137,SEN,trawlers,Fishing
663169000,94.54137,SEN,trawlers,Fishing
701000507,98.627975,ARG,trawlers,Fishing
701000533,98.627975,ARG,trawlers,Fishing
701000706,94.54137,ARG,trawlers,Fishing
701000958,94.54137,ARG,trawlers,Fishing
701006026,94.54137,ARG,trawlers,Fishing
701006750,98.627975,ARG,trawlers,Fishing
701007036,94.54137,ARG,trawlers,Fishing
701007039,94.54137,ARG,trawlers,Fishing
701007040,94.54137,ARG,trawlers,Fishing
701070000,94.54137,ARG,trawlers,Fishing
710994074,88.2337,BRA,trawlers,Fishing
713346809,98.627975,other,trawlers,Fishing
740344000,98.627975,FLK,trawlers,Fishing
740349000,98.627975,FLK,trawlers,Fishing
150201776,94.54137,other,trawlers,Fishing
213434000,98.627975,GEO,trawlers,Fishing
213488000,98.627975,GEO,trawlers,Fishing
219597000,98.627975,DNK,trawlers,Fishing
224393000,98.627975,ESP,trawlers,Fishing
224468000,98.627975,ESP,trawlers,Fishing
228043800,91.84959,FRA,trawlers,Fishing
228190600,98.627975,FRA,trawlers,Fishing
228236600,98.627975,FRA,trawlers,Fishing
228301700,94.54137,FRA,trawlers,Fishing
228935000,94.54137,FRA,trawlers,Fishing
231066000,98.627975,FRO,trawlers,Fishing
231090000,94.54137,FRO,trawlers,Fishing
231132000,94.54137,FRO,trawlers,Fishing
247055400,94.54137,ITA,trawlers,Fishing
250000309,94.54137,IRL,trawlers,Fishing
250001269,91.84959,IRL,trawlers,Fishing
250003013,98.627975,IRL,trawlers,Fishing
250101800,98.627975,IRL,trawlers,Fishing
250186000,94.54137,IRL,trawlers,Fishing
250240000,94.54137,IRL,trawlers,Fishing
250440000,98.627975,IRL,trawlers,Fishing
263586000,98.627975,PRT,trawlers,Fishing
263588000,94.54137,PRT,trawlers,Fishing
273211500,98.627975,RUS,trawlers,Fishing
273298000,94.54137,RUS,trawlers,Fishing
273352910,94.54137,RUS,trawlers,Fishing
273374920,98.627975,RUS,trawlers,Fishing
273380430,94.54137,RUS,trawlers,Fishing
273387130,98.627975,RUS,trawlers,Fishing
273395170,98.627975,RUS,trawlers,Fishing
273399580,94.54137,RUS,trawlers,Fishing
273425070,94.54137,RUS,trawlers,Fishing
273433540,94.54137,RUS,trawlers,Fishing
273443790,98.627975,RUS,trawlers,Fishing
273449170,98.627975,RUS,trawlers,Fishing
273459950,94.54137,RUS,trawlers,Fishing
273523400,98.627975,RUS,trawlers,Fishing
273528800,94.54137,RUS,trawlers,Fishing
273556500,94.54137,RUS,trawlers,Fishing
273814310,91.84959,RUS,trawlers,Fishing
273817700,98.627975,RUS,trawlers,Fishing
273841710,98.627975,RUS,trawlers,Fishing
338132000,98.627975,USA,trawlers,Fishing
338250000,94.54137,USA,trawlers,Fishing
366218620,91.84959,USA,trawlers,Fishing
366542920,94.54137,USA,trawlers,Fishing
366820000,91.84959,USA,trawlers,Fishing
366912350,94.54137,USA,trawlers,Fishing
366988070,98.627975,USA,trawlers,Fishing
368054470,98.627975,USA,trawlers,Fishing
368409000,91.84959,USA,trawlers,Fishing
412371232,94.54137,CHN,trawlers,Fishing
440668000,94.54137,KOR,trawlers,Fishing
440863000,89.839066,KOR,trawlers,Fishing
503047210,94.54137,AUS,trawlers,Fishing
601050700,98.627975,ZAF,trawlers,Fishing
630123080,94.54137,GNB,trawlers,Fishing
632001002,94.54137,GIN,trawlers,Fishing
659100000,98.627975,NAM,trawlers,Fishing
659257000,98.627975,NAM,trawlers,Fishing
659429000,98.627975,NAM,trawlers,Fishing
701000558,94.54137,ARG,trawlers,Fishing
701000591,98.627975,ARG,trawlers,Fishing
701000658,94.54137,ARG,trawlers,Fishing
701000736,98.627975,ARG,trawlers,Fishing
701006065,98.627975,ARG,trawlers,Fishing
701006066,94.54137,ARG,trawlers,Fishing
713192900,85.75247,other,trawlers,Fishing
770576080,94.54137,URY,trawlers,Fishing
213439000,98.627975,GEO,trawlers,Fishing
219745000,94.54137,DNK,trawlers,Fishing
224370000,89.839066,ESP,trawlers,Fishing
224488000,94.54137,ESP,trawlers,Fishing
226178000,98.627975,FRA,trawlers,Fishing
227583000,94.54137,FRA,trawlers,Fishing
228236700,94.54137,FRA,trawlers,Fishing
231129000,98.627975,FRO,trawlers,Fishing
250000626,91.84959,IRL,trawlers,Fishing
250000884,98.627975,IRL,trawlers,Fishing
257806000,98.627975,NOR,trawlers,Fishing
258535000,91.84959,NOR,trawlers,Fishing
263581000,91.84959,PRT,trawlers,Fishing
273291400,89.839066,RUS,trawlers,Fishing
273430750,98.627975,RUS,trawlers,Fishing
273810110,94.54137,RUS,trawlers,Fishing
273895100,94.54137,RUS,trawlers,Fishing
316003728,98.627975,CAN,trawlers,Fishing
316012580,98.627975,CAN,trawlers,Fishing
316014090,98.627975,CAN,trawlers,Fishing
316033407,91.84959,CAN,trawlers,Fishing
338626000,91.84959,USA,trawlers,Fishing
341765000,0,other,other,other
366866750,98.627975,USA,trawlers,Fishing
367388280,89.839066,USA,trawlers,Fishing
367550290,94.54137,USA,trawlers,Fishing
368293000,94.54137,USA,trawlers,Fishing
503001110,91.84959,AUS,trawlers,Fishing
503019840,89.839066,AUS,trawlers,Fishing
503316000,98.627975,AUS,trawlers,Fishing
512001064,98.627975,NZL,trawlers,Fishing
659408000,94.54137,NAM,trawlers,Fishing
659604000,98.627975,NAM,trawlers,Fishing
701000543,94.54137,ARG,trawlers,Fishing
701000607,94.54137,ARG,trawlers,Fishing
701000621,94.54137,ARG,trawlers,Fishing
701000686,94.54137,ARG,trawlers,Fishing
701000793,94.54137,ARG,trawlers,Fishing
701000818,94.54137,ARG,trawlers,Fishing
701000837,94.54137,ARG,trawlers,Fishing
701000936,98.627975,ARG,trawlers,Fishing
701006071,91.84959,ARG,trawlers,Fishing
701006341,94.54137,ARG,trawlers,Fishing
701031000,94.54137,ARG,trawlers,Fishing
707080708,89.839066,other,trawlers,Fishing
710963906,91.84959,BRA,trawlers,Fishing
740336000,98.627975,FLK,trawlers,Fishing
770576118,91.84959,URY,trawlers,Fishing
770576134,91.84959,URY,trawlers,Fishing
213407000,98.627975,GEO,trawlers,Fishing
224546000,94.54137,ESP,trawlers,Fishing
226177000,98.627975,FRA,trawlers,Fishing
227145700,91.84959,FRA,trawlers,Fishing
231091000,98.627975,FRO,trawlers,Fishing
231838000,98.627975,FRO,trawlers,Fishing
250000957,98.627975,IRL,trawlers,Fishing
250002465,94.54137,IRL,trawlers,Fishing
250003792,98.627975,IRL,trawlers,Fishing
259893000,98.627975,NOR,trawlers,Fishing
273293400,89.839066,RUS,trawlers,Fishing
273339930,94.54137,RUS,trawlers,Fishing
273350410,91.84959,RUS,trawlers,Fishing
273394210,94.54137,RUS,trawlers,Fishing
273428880,98.627975,RUS,trawlers,Fishing
273825000,94.54137,RUS,trawlers,Fishing
273845910,98.627975,RUS,trawlers,Fishing
273896000,94.54137,RUS,trawlers,Fishing
331168000,98.627975,GRL,trawlers,Fishing
341060000,84.75116,KNA,trawlers,Fishing
366915690,94.54137,USA,trawlers,Fishing
503069690,98.627975,AUS,trawlers,Fishing
512300107,94.54137,NZL,trawlers,Fishing
603100141,94.54137,AGO,trawlers,Fishing
650116000,94.54137,MOZ,trawlers,Fishing
659036000,94.54137,NAM,trawlers,Fishing
659101000,89.839066,NAM,trawlers,Fishing
659208000,98.627975,NAM,trawlers,Fishing
659276000,98.627975,NAM,trawlers,Fishing
659424000,98.627975,NAM,trawlers,Fishing
701000570,94.54137,ARG,trawlers,Fishing
701000755,94.54137,ARG,trawlers,Fishing
701000772,94.54137,ARG,trawlers,Fishing
701000820,94.54137,ARG,trawlers,Fishing
701062000,98.627975,ARG,trawlers,Fishing
770576117,91.84959,URY,trawlers,Fishing
227315560,98.627975,FRA,trawlers,Fishing
227392000,98.627975,FRA,trawlers,Fishing
228228800,98.627975,FRA,trawlers,Fishing
232004160,89.839066,GBR,trawlers,Fishing
235005510,94.54137,GBR,trawlers,Fishing
235060277,94.54137,GBR,trawlers,Fishing
247142860,89.839066,ITA,trawlers,Fishing
250101700,98.627975,IRL,trawlers,Fishing
250264000,94.54137,IRL,trawlers,Fishing
250429000,98.627975,IRL,trawlers,Fishing
250495000,98.627975,IRL,trawlers,Fishing
251107000,98.627975,ISL,trawlers,Fishing
263531000,88.2337,PRT,trawlers,Fishing
273353060,94.54137,RUS,trawlers,Fishing
273421520,94.54137,RUS,trawlers,Fishing
273440610,94.54137,RUS,trawlers,Fishing
273450850,98.627975,RUS,trawlers,Fishing
273897710,94.54137,RUS,trawlers,Fishing
316013290,98.627975,CAN,trawlers,Fishing
316031783,91.84959,CAN,trawlers,Fishing
367134750,98.627975,USA,trawlers,Fishing
367589510,94.54137,USA,trawlers,Fishing
368032000,94.54137,USA,trawlers,Fishing
369515000,94.54137,USA,trawlers,Fishing
412209590,8.614201,CHN,trawlers,Fishing
412446501,85.75247,CHN,trawlers,Fishing
603100161,98.627975,AGO,trawlers,Fishing
630123060,98.627975,GNB,trawlers,Fishing
645504000,91.84959,MUS,trawlers,Fishing
659427000,98.627975,NAM,trawlers,Fishing
663000300,98.627975,SEN,trawlers,Fishing
701000549,91.84959,ARG,trawlers,Fishing
701000585,89.839066,ARG,trawlers,Fishing
701000651,94.54137,ARG,trawlers,Fishing
701000732,94.54137,ARG,trawlers,Fishing
701000814,91.84959,ARG,trawlers,Fishing
701000870,94.54137,ARG,trawlers,Fishing
701000943,98.627975,ARG,trawlers,Fishing
701006236,91.84959,ARG,trawlers,Fishing
701006605,98.627975,ARG,trawlers,Fishing
770576063,94.54137,URY,trawlers,Fishing
888000008,126.6466,other,trawlers,Fishing
211238930,94.54137,DEU,trawlers,Fishing
224266000,94.54137,ESP,trawlers,Fishing
224273000,91.84959,ESP,trawlers,Fishing
227393000,98.627975,FRA,trawlers,Fishing
227831000,94.54137,FRA,trawlers,Fishing
231125000,94.54137,FRO,trawlers,Fishing
235058829,94.54137,GBR,trawlers,Fishing
235076457,94.54137,GBR,trawlers,Fishing
235082365,86.89728,GBR,trawlers,Fishing
250142400,98.627975,IRL,trawlers,Fishing
257247000,94.54137,NOR,trawlers,Fishing
263555000,94.54137,PRT,trawlers,Fishing
273245600,94.54137,RUS,trawlers,Fishing
273388860,94.54137,RUS,trawlers,Fishing
273420030,91.84959,RUS,trawlers,Fishing
273440040,94.54137,RUS,trawlers,Fishing
273441790,88.2337,RUS,trawlers,Fishing
273444750,94.54137,RUS,trawlers,Fishing
273450570,94.54137,RUS,trawlers,Fishing
273457300,98.627975,RUS,trawlers,Fishing
273457870,98.627975,RUS,trawlers,Fishing
273814610,94.54137,RUS,trawlers,Fishing
273896300,94.54137,RUS,trawlers,Fishing
273897200,98.627975,RUS,trawlers,Fishing
277544000,98.627975,LTU,trawlers,Fishing
331072000,98.627975,GRL,trawlers,Fishing
367088480,94.54137,USA,trawlers,Fishing
367570430,94.54137,USA,trawlers,Fishing
367730000,94.54137,USA,trawlers,Fishing
368037000,98.627975,USA,trawlers,Fishing
412329288,91.84959,CHN,trawlers,Fishing
512002681,94.54137,NZL,trawlers,Fishing
663137000,91.84959,SEN,trawlers,Fishing
701000577,94.54137,ARG,trawlers,Fishing
701000665,98.627975,ARG,trawlers,Fishing
701000856,91.84959,ARG,trawlers,Fishing
701006020,94.54137,ARG,trawlers,Fishing
701006080,94.54137,ARG,trawlers,Fishing
701038000,91.84959,ARG,trawlers,Fishing
701042000,94.54137,ARG,trawlers,Fishing
710555017,98.627975,BRA,trawlers,Fishing
770576062,91.84959,URY,trawlers,Fishing
228004700,91.84959,FRA,trawlers,Fishing
228158000,91.84959,FRA,trawlers,Fishing
231326000,98.627975,FRO,trawlers,Fishing
231400000,98.627975,FRO,trawlers,Fishing
235001820,83.86136,GBR,trawlers,Fishing
250001061,94.54137,IRL,trawlers,Fishing
250106800,94.54137,IRL,trawlers,Fishing
261518000,94.54137,POL,trawlers,Fishing
273292400,98.627975,RUS,trawlers,Fishing
273332830,94.54137,RUS,trawlers,Fishing
273449620,91.84959,RUS,trawlers,Fishing
273521100,94.54137,RUS,trawlers,Fishing
273523300,91.84959,RUS,trawlers,Fishing
273824500,94.54137,RUS,trawlers,Fishing
276458000,98.627975,EST,trawlers,Fishing
316011760,98.627975,CAN,trawlers,Fishing
331165000,94.54137,GRL,trawlers,Fishing
366982430,98.627975,USA,trawlers,Fishing
367135520,98.627975,USA,trawlers,Fishing
367161350,98.627975,USA,trawlers,Fishing
367332720,94.54137,USA,trawlers,Fishing
367672390,98.627975,USA,trawlers,Fishing
412329688,89.839066,CHN,trawlers,Fishing
503045210,91.84959,AUS,trawlers,Fishing
512002694,98.627975,NZL,trawlers,Fishing
601487000,94.54137,ZAF,trawlers,Fishing
613003577,94.54137,CMR,trawlers,Fishing
659398000,98.627975,NAM,trawlers,Fishing
701000571,94.54137,ARG,trawlers,Fishing
701000628,94.54137,ARG,trawlers,Fishing
701000646,94.54137,ARG,trawlers,Fishing
701000737,91.84959,ARG,trawlers,Fishing
701006744,98.627975,ARG,trawlers,Fishing
710978372,94.54137,BRA,trawlers,Fishing
740354000,98.627975,FLK,trawlers,Fishing
740406000,98.627975,FLK,trawlers,Fishing
900028977,94.54137,other,trawlers,Fishing
224209000,89.839066,ESP,trawlers,Fishing
224313420,98.627975,ESP,trawlers,Fishing
224931000,91.84959,ESP,trawlers,Fishing
227143600,89.839066,FRA,trawlers,Fishing
228174600,98.627975,FRA,trawlers,Fishing
231751000,98.627975,FRO,trawlers,Fishing
234423000,91.84959,GBR,trawlers,Fishing
239750000,94.54137,GRC,trawlers,Fishing
250000092,94.54137,IRL,trawlers,Fishing
250002475,98.627975,IRL,trawlers,Fishing
261522000,98.627975,POL,trawlers,Fishing
273217100,98.627975,RUS,trawlers,Fishing
273332560,94.54137,RUS,trawlers,Fishing
273352280,94.54137,RUS,trawlers,Fishing
273356020,94.54137,RUS,trawlers,Fishing
273394950,98.627975,RUS,trawlers,Fishing
273443420,94.54137,RUS,trawlers,Fishing
273444583,98.627975,RUS,trawlers,Fishing
273459510,94.54137,RUS,trawlers,Fishing
316001451,89.839066,CAN,trawlers,Fishing
316002174,94.54137,CAN,trawlers,Fishing
316303000,98.627975,CAN,trawlers,Fishing
366431000,94.54137,USA,trawlers,Fishing
367064000,94.54137,USA,trawlers,Fishing
367694000,94.54137,USA,trawlers,Fishing
603100164,89.839066,AGO,trawlers,Fishing
613003587,98.627975,CMR,trawlers,Fishing
616807000,94.54137,COM,trawlers,Fishing
650172000,98.627975,MOZ,trawlers,Fishing
701000509,91.84959,ARG,trawlers,Fishing
701000800,91.84959,ARG,trawlers,Fishing
701000882,91.84959,ARG,trawlers,Fishing
701006057,94.54137,ARG,trawlers,Fishing
701006063,94.54137,ARG,trawlers,Fishing
701006074,94.54137,ARG,trawlers,Fishing
701019000,94.54137,ARG,trawlers,Fishing
701059000,89.839066,ARG,trawlers,Fishing
710044444,83.86136,BRA,trawlers,Fishing
213445000,98.627975,GEO,trawlers,Fishing
224491000,94.54137,ESP,trawlers,Fishing
224841000,91.84959,ESP,trawlers,Fishing
227360000,98.627975,FRA,trawlers,Fishing
227981000,91.84959,FRA,trawlers,Fishing
244583000,94.54137,NLD,trawlers,Fishing
247147480,91.84959,ITA,trawlers,Fishing
250003137,94.54137,IRL,trawlers,Fishing
250003406,98.627975,IRL,trawlers,Fishing
250183000,98.627975,IRL,trawlers,Fishing
251329000,98.627975,ISL,trawlers,Fishing
273218900,94.54137,RUS,trawlers,Fishing
273310460,94.54137,RUS,trawlers,Fishing
273423800,94.54137,RUS,trawlers,Fishing
273431480,94.54137,RUS,trawlers,Fishing
273559500,98.627975,RUS,trawlers,Fishing
273822400,94.54137,RUS,trawlers,Fishing
273841020,94.54137,RUS,trawlers,Fishing
273843020,94.54137,RUS,trawlers,Fishing
273890200,98.627975,RUS,trawlers,Fishing
273895700,98.627975,RUS,trawlers,Fishing
331208000,98.627975,GRL,trawlers,Fishing
331746000,98.627975,GRL,trawlers,Fishing
366743980,98.627975,USA,trawlers,Fishing
366946000,94.54137,USA,trawlers,Fishing
367310440,94.54137,USA,trawlers,Fishing
401009994,132.24861,AFG,trawlers,Fishing
503045440,98.627975,AUS,trawlers,Fishing
503053150,94.54137,AUS,trawlers,Fishing
601431000,94.54137,ZAF,trawlers,Fishing
603100178,91.84959,AGO,trawlers,Fishing
616708000,98.627975,COM,trawlers,Fishing
620051000,98.627975,COM,trawlers,Fishing
650026000,91.84959,MOZ,trawlers,Fishing
659285000,94.54137,NAM,trawlers,Fishing
659471000,98.627975,NAM,trawlers,Fishing
701000938,98.627975,ARG,trawlers,Fishing
701006038,94.54137,ARG,trawlers,Fishing
701006062,98.627975,ARG,trawlers,Fishing
701006084,94.54137,ARG,trawlers,Fishing
701030000,94.54137,ARG,trawlers,Fishing
701041000,94.54137,ARG,trawlers,Fishing
701068000,98.627975,ARG,trawlers,Fishing
710681928,88.2337,BRA,fishing,Fishing
770576122,94.54137,URY,trawlers,Fishing
227984000,94.54137,FRA,trawlers,Fishing
228048600,98.627975,FRA,trawlers,Fishing
235002718,86.89728,GBR,trawlers,Fishing
245084000,98.627975,NLD,trawlers,Fishing
250003397,98.627975,IRL,trawlers,Fishing
250126460,89.839066,IRL,trawlers,Fishing
257888000,98.627975,NOR,trawlers,Fishing
259691000,94.54137,NOR,trawlers,Fishing
273213010,98.627975,RUS,trawlers,Fishing
273358840,94.54137,RUS,trawlers,Fishing
273373430,98.627975,RUS,trawlers,Fishing
273424870,98.627975,RUS,trawlers,Fishing
273433220,98.627975,RUS,trawlers,Fishing
273897000,98.627975,RUS,trawlers,Fishing
316010360,91.84959,CAN,trawlers,Fishing
367154100,94.54137,USA,trawlers,Fishing
367742530,98.627975,USA,trawlers,Fishing
367755420,98.627975,USA,trawlers,Fishing
503039890,98.627975,AUS,trawlers,Fishing
503748900,98.627975,AUS,trawlers,Fishing
561501068,98.627975,WSM,trawlers,Fishing
659351000,98.627975,NAM,trawlers,Fishing
659415000,98.627975,NAM,trawlers,Fishing
701000528,94.54137,ARG,trawlers,Fishing
701000539,94.54137,ARG,trawlers,Fishing
701000604,94.54137,ARG,trawlers,Fishing
701000627,98.627975,ARG,trawlers,Fishing
701000729,91.84959,ARG,trawlers,Fishing
701000927,94.54137,ARG,trawlers,Fishing
701007001,94.54137,ARG,trawlers,Fishing
710445110,86.89728,BRA,trawlers,Fishing
213452000,91.84959,GEO,trawlers,Fishing
218832000,94.54137,DEU,trawlers,Fishing
220026000,98.627975,DNK,trawlers,Fishing
220141000,94.54137,DNK,trawlers,Fishing
224706000,91.84959,ESP,trawlers,Fishing
224943000,91.84959,ESP,trawlers,Fishing
228205800,94.54137,FRA,trawlers,Fishing
228378700,89.839066,FRA,trawlers,Fishing
259641000,98.627975,NOR,trawlers,Fishing
273258100,94.54137,RUS,trawlers,Fishing
273890100,98.627975,RUS,trawlers,Fishing
277330000,98.627975,LTU,trawlers,Fishing
316006725,91.84959,CAN,trawlers,Fishing
316010310,94.54137,CAN,trawlers,Fishing
367650000,94.54137,USA,trawlers,Fishing
368053210,98.627975,USA,trawlers,Fishing
412446505,89.839066,CHN,trawlers,Fishing
413236000,94.54137,CHN,trawlers,Fishing
601224000,91.84959,ZAF,trawlers,Fishing
701000785,94.54137,ARG,trawlers,Fishing
701000929,94.54137,ARG,trawlers,Fishing
701006068,94.54137,ARG,trawlers,Fishing
701006082,94.54137,ARG,trawlers,Fishing
701037000,94.54137,ARG,trawlers,Fishing
740402000,98.627975,FLK,trawlers,Fishing
259103000,98.627975,NOR,trawlers,Fishing
700181098,82.33292,other,trawlers,Fishing
232008020,94.54137,GBR,trawlers,Fishing
316004111,94.54137,CAN,trawlers,Fishing
228165600,91.84959,FRA,trawlers,Fishing
224009000,91.84959,ESP,trawlers,Fishing
224871000,98.627975,ESP,trawlers,Fishing
601482000,89.839066,ZAF,trawlers,Fishing
412446506,86.89728,CHN,trawlers,Fishing
273516500,94.54137,RUS,fishing,Fishing
900028979,91.84959,other,trawlers,Fishing
231039000,98.627975,FRO,trawlers,Fishing
412333899,91.84959,CHN,trawlers,Fishing
701000764,94.54137,ARG,trawlers,Fishing
659439000,94.54137,NAM,trawlers,Fishing
701000964,98.627975,ARG,trawlers,Fishing
273336810,91.84959,RUS,trawlers,Fishing
228240000,94.54137,FRA,trawlers,Fishing
273815900,94.54137,RUS,trawlers,Fishing
225987616,91.84959,ESP,trawlers,Fishing
227355000,98.627975,FRA,trawlers,Fishing
273422540,98.627975,RUS,trawlers,Fishing
701000540,89.839066,ARG,trawlers,Fishing
273347910,94.54137,RUS,trawlers,Fishing
276830000,98.627975,EST,trawlers,Fishing
713342592,86.89728,other,trawlers,Fishing
701000909,98.627975,ARG,trawlers,Fishing
273219500,91.84959,RUS,trawlers,Fishing
701000819,91.84959,ARG,trawlers,Fishing
231036000,98.627975,FRO,trawlers,Fishing
701000919,94.54137,ARG,trawlers,Fishing
512000113,94.54137,NZL,trawlers,Fishing
273895300,98.627975,RUS,trawlers,Fishing
312027000,91.84959,BLZ,trawlers,Fishing
701000752,94.54137,ARG,trawlers,Fishing
663168000,98.627975,SEN,trawlers,Fishing
273359270,98.627975,RUS,trawlers,Fishing
273436440,98.627975,RUS,trawlers,Fishing
227474000,98.627975,FRA,trawlers,Fishing
235013021,98.627975,GBR,trawlers,Fishing
251338110,98.627975,ISL,trawlers,Fishing
273259100,98.627975,RUS,trawlers,Fishing
273516600,98.627975,RUS,trawlers,Fishing
273522400,91.84959,RUS,trawlers,Fishing
276806000,98.627975,EST,trawlers,Fishing
367490000,98.627975,USA,trawlers,Fishing
412209195,89.839066,CHN,trawlers,Fishing
412328281,86.89728,CHN,trawlers,Fishing
503075410,94.54137,AUS,trawlers,Fishing
601724000,98.627975,ZAF,trawlers,Fishing
603100165,98.627975,AGO,trawlers,Fishing
630123050,94.54137,GNB,trawlers,Fishing
659282000,98.627975,NAM,trawlers,Fishing
659486000,98.627975,NAM,trawlers,Fishing
701000531,94.54137,ARG,trawlers,Fishing
701006168,94.54137,ARG,trawlers,Fishing
257946000,98.627975,NOR,trawlers,Fishing
227489000,89.839066,FRA,trawlers,Fishing
250242000,98.627975,IRL,trawlers,Fishing
224622000,94.54137,ESP,trawlers,Fishing
316039286,98.627975,CAN,trawlers,Fishing
503066450,91.84959,AUS,trawlers,Fishing
316279000,94.54137,CAN,trawlers,Fishing
273250200,98.627975,RUS,trawlers,Fishing
316010290,94.54137,CAN,trawlers,Fishing
235627000,98.627975,GBR,trawlers,Fishing
247110330,98.627975,ITA,trawlers,Fishing
367390380,94.54137,USA,trawlers,Fishing
412446378,89.839066,CHN,trawlers,Fishing
273399670,94.54137,RUS,trawlers,Fishing
512425000,98.627975,NZL,trawlers,Fishing
433867110,98.627975,other,trawlers,Fishing
632001011,94.54137,GIN,trawlers,Fishing
701007014,94.54137,ARG,trawlers,Fishing
273561700,94.54137,RUS,trawlers,Fishing
273359630,91.84959,RUS,trawlers,Fishing
512002241,98.627975,NZL,trawlers,Fishing
228005600,98.627975,FRA,trawlers,Fishing
273313560,98.627975,RUS,trawlers,Fishing
273445430,98.627975,RUS,trawlers,Fishing
701000830,94.54137,ARG,trawlers,Fishing
369516000,91.84959,USA,trawlers,Fishing
235838000,94.54137,GBR,trawlers,Fishing
213441000,98.627975,GEO,trawlers,Fishing
650205000,94.54137,MOZ,trawlers,Fishing
701067000,98.627975,ARG,trawlers,Fishing
224816000,98.627975,ESP,trawlers,Fishing
701000835,94.54137,ARG,trawlers,Fishing
659275000,98.627975,NAM,trawlers,Fishing
367098380,94.54137,USA,trawlers,Fishing
630123006,94.54137,GNB,trawlers,Fishing
701000932,94.54137,ARG,trawlers,Fishing
701006757,98.627975,ARG,trawlers,Fishing
367354000,94.54137,USA,trawlers,Fishing
441699000,94.54137,KOR,trawlers,Fishing
258052000,94.54137,NOR,trawlers,Fishing
367707710,98.627975,USA,trawlers,Fishing
233308000,86.89728,GBR,trawlers,Fishing
412008819,89.839066,CHN,trawlers,Fishing
277442000,94.54137,LTU,trawlers,Fishing
227397000,98.627975,FRA,trawlers,Fishing
367316510,88.2337,USA,trawlers,Fishing
701006034,94.54137,ARG,trawlers,Fishing
338271000,91.84959,USA,trawlers,Fishing
659350000,98.627975,NAM,trawlers,Fishing
561501064,98.627975,WSM,trawlers,Fishing
412200855,94.54137,CHN,trawlers,Fishing
228066700,94.54137,FRA,trawlers,Fishing
235000250,98.627975,GBR,trawlers,Fishing
273350810,98.627975,RUS,trawlers,Fishing
273458300,89.839066,RUS,trawlers,Fishing
273550600,98.627975,RUS,trawlers,Fishing
273555000,94.54137,RUS,trawlers,Fishing
273819810,98.627975,RUS,trawlers,Fishing
273892610,94.54137,RUS,trawlers,Fishing
273897300,94.54137,RUS,trawlers,Fishing
316002570,94.54137,CAN,trawlers,Fishing
316002799,91.84959,CAN,trawlers,Fishing
338384000,98.627975,USA,trawlers,Fishing
366747250,98.627975,USA,trawlers,Fishing
630123009,98.627975,GNB,trawlers,Fishing
650204000,98.627975,MOZ,trawlers,Fishing
659251000,94.54137,NAM,trawlers,Fishing
659433000,98.627975,NAM,trawlers,Fishing
701000865,94.54137,ARG,trawlers,Fishing
701000949,94.54137,ARG,trawlers,Fishing
701006083,91.84959,ARG,trawlers,Fishing
224162930,94.54137,ESP,trawlers,Fishing
232012960,91.84959,GBR,trawlers,Fishing
250036000,98.627975,IRL,trawlers,Fishing
273441610,94.54137,RUS,trawlers,Fishing
701006040,94.54137,ARG,trawlers,Fishing
701006409,91.84959,ARG,trawlers,Fishing
701094000,89.839066,ARG,trawlers,Fishing
228931000,98.627975,FRA,trawlers,Fishing
235000150,89.839066,GBR,fixed_gear,Fishing
258732000,98.627975,NOR,trawlers,Fishing
273317970,91.84959,RUS,trawlers,Fishing
273828110,98.627975,RUS,trawlers,Fishing
273840910,91.84959,RUS,trawlers,Fishing
273861000,98.627975,RUS,trawlers,Fishing
367082010,98.627975,USA,trawlers,Fishing
367347070,94.54137,USA,trawlers,Fishing
367355000,98.627975,USA,trawlers,Fishing
367371890,98.627975,USA,trawlers,Fishing
367517490,91.84959,USA,trawlers,Fishing
412336789,91.84959,CHN,trawlers,Fishing
412371233,94.54137,CHN,trawlers,Fishing
701000731,94.54137,ARG,trawlers,Fishing
701000816,91.84959,ARG,trawlers,Fishing
701043000,98.627975,ARG,trawlers,Fishing
226158000,94.54137,FRA,trawlers,Fishing
247151020,89.839066,ITA,trawlers,Fishing
235005640,94.54137,GBR,trawlers,Fishing
273411800,98.627975,RUS,trawlers,Fishing
273895200,94.54137,RUS,trawlers,Fishing
273311050,98.627975,RUS,trawlers,Fishing
701000765,94.54137,ARG,trawlers,Fishing
412209211,98.627975,CHN,trawlers,Fishing
367741839,98.627975,USA,trawlers,Fishing
273433450,94.54137,RUS,trawlers,Fishing
367084860,91.84959,USA,trawlers,Fishing
273552400,94.54137,RUS,trawlers,Fishing
701000968,91.84959,ARG,trawlers,Fishing
701006377,94.54137,ARG,trawlers,Fishing
603100160,94.54137,AGO,trawlers,Fishing
412420,56.149414,CHN,squid_jigger,Fishing
150400453,85.75247,other,squid_jigger,Fishing
412200335,89.839066,CHN,squid_jigger,Fishing
412206008,86.89728,CHN,squid_jigger,Fishing
412206009,86.89728,CHN,squid_jigger,Fishing
412209145,89.839066,CHN,squid_jigger,Fishing
412209146,88.2337,CHN,squid_jigger,Fishing
412217992,85.75247,CHN,squid_jigger,Fishing
412217993,82.33292,CHN,squid_jigger,Fishing
412248500,91.84959,CHN,squid_jigger,Fishing
412271470,98.627975,CHN,squid_jigger,Fishing
