,ocean
2002,indian
2003,FALSE
2004,FALSE
2005,FALSE
2006,atlantic
2007,atlantic
2008,atlantic
2009,atlantic
2010,FALSE
2011,atlantic
2012,FALSE
2013,FALSE
2014,FALSE
2015,FALSE
2016,FALSE
2017,FALSE
2018,FALSE
2019,FALSE
2020,FALSE
2021,atlantic
2022,atlantic
2023,pacific
2024,FALSE
2025,FALSE
2026,FALSE
2027,FALSE
2028,pacific
2029,pacific
2030,FALSE
2031,FALSE
2032,FALSE
2033,FALSE
2034,FALSE
2035,FALSE
2036,pacific
2037,FALSE
2038,FALSE
2039,FALSE
2040,FALSE
2041,FALSE
2042,FALSE
2043,FALSE
2044,FALSE
2045,FALSE
2046,FALSE
2047,FALSE
2048,FALSE
2049,FALSE
2050,FALSE
2051,pacific
2052,FALSE
2053,FALSE
2054,FALSE
2055,FALSE
2056,FALSE
2057,atlantic
2058,atlantic
2059,atlantic
2060,atlantic
2061,atlantic
2062,atlantic
2063,pacific
2064,pacific
2065,pacific
2066,pacific
2067,pacific
2068,pacific
2069,pacific
2070,pacific
2071,pacific
2072,pacific
2073,pacific
2074,pacific
2075,pacific
2076,pacific
2077,pacific
2078,pacific
2079,southern
2080,atlantic
2081,atlantic
2082,atlantic
2083,atlantic
2084,atlantic
2085,atlantic
2086,FALSE
2087,indian
2088,pacific
2089,pacific
2090,indian
2091,indian
2092,indian
2093,indian
2094,indian
2095,indian
2096,indian
2097,indian
2098,pacific
2099,pacific
2100,southern
2101,pacific
2102,pacific
2103,indian
2104,indian
2105,atlantic
2106,atlantic
2107,atlantic
2108,atlantic
2109,atlantic
2110,atlantic
2111,atlantic
2112,atlantic
2113,atlantic
2114,atlantic
2115,atlantic
2116,indian
2117,indian
2118,indian
2119,indian
2120,atlantic
2121,atlantic
2122,atlantic
2123,atlantic
2124,FALSE
2125,atlantic
2126,atlantic
2127,FALSE
2128,atlantic
2129,atlantic
2130,atlantic
2131,atlantic
2132,atlantic
2133,atlantic
2134,atlantic
2135,atlantic
2136,atlantic
2137,atlantic
2138,atlantic
2139,atlantic
2140,atlantic
2141,atlantic
2142,atlantic
2143,atlantic
2144,atlantic
2145,atlantic
2146,atlantic
2147,arctic
2148,atlantic
2149,atlantic
2150,atlantic
2151,mediterranean
2152,atlantic
2153,arctic
2154,arctic
2155,arctic
2156,arctic
2157,arctic
2158,atlantic
2159,arctic
2160,atlantic
2161,pacific
2162,pacific
2163,pacific
2164,pacific
2165,pacific
2166,pacific
2167,pacific
2168,arctic
2169,pacific
2170,pacific
2171,pacific
2172,pacific
2173,arctic
2174,FALSE
2175,FALSE
2176,FALSE
2177,atlantic
2178,atlantic
2179,atlantic
2180,FALSE
2181,FALSE
2182,atlantic
2183,FALSE
2184,atlantic
2185,atlantic
2186,atlantic
2187,atlantic
2188,FALSE
2189,FALSE
2190,FALSE
2191,FALSE
2192,FALSE
2193,FALSE
2194,FALSE
2195,FALSE
2196,FALSE
2197,pacific
2198,FALSE
2199,FALSE
2200,FALSE
2201,atlantic
2202,FALSE
2203,FALSE
2204,FALSE
2205,atlantic
2206,atlantic
2207,pacific
2208,FALSE
2209,FALSE
2210,FALSE
2211,FALSE
2212,FALSE
2213,FALSE
2214,FALSE
2215,FALSE
2216,atlantic
2217,FALSE
2218,FALSE
2219,FALSE
2220,FALSE
2221,pacific
2222,FALSE
2223,FALSE
2224,FALSE
2225,FALSE
2226,FALSE
2227,pacific
2228,atlantic
2229,atlantic
2230,atlantic
2231,atlantic
2232,pacific
2233,FALSE
2234,FALSE
2235,FALSE
2236,FALSE
2237,atlantic
2238,atlantic
2239,atlantic
2240,atlantic
2241,indian
2242,pacific
2243,atlantic
2244,indian
2245,pacific
2246,pacific
2247,pacific
2248,pacific
2249,pacific
2250,southern
2251,FALSE
2252,atlantic
2253,atlantic
2254,atlantic
2255,indian
2256,indian
2257,indian
2258,pacific
2259,indian
2260,indian
2261,indian
2262,indian
2263,indian
2264,pacific
2265,pacific
2266,FALSE
2267,indian
2268,indian
2269,indian
2270,indian
2271,atlantic
2272,atlantic
2273,atlantic
2274,atlantic
2275,atlantic
2276,atlantic
2277,atlantic
2278,atlantic
2279,atlantic
2280,atlantic
2281,atlantic
2282,atlantic
2283,atlantic
2284,atlantic
2285,atlantic
2286,indian
2287,indian
2288,indian
2289,indian
2290,indian
2291,indian
2292,indian
2293,atlantic
2294,atlantic
2295,atlantic
2296,atlantic
2297,southern
2298,atlantic
2299,atlantic
2300,atlantic
2301,FALSE
2302,FALSE
2303,FALSE
2304,atlantic
2305,pacific
2306,atlantic
2307,pacific
2308,indian
2309,atlantic
2310,atlantic
2311,atlantic
2312,atlantic
2313,pacific
2314,pacific
2315,atlantic
2316,atlantic
2317,pacific
2318,pacific
2319,pacific
2320,atlantic
2321,atlantic
2322,atlantic
2323,atlantic
2324,atlantic
2325,pacific
2326,pacific
2327,indian
2328,atlantic
2329,atlantic
2330,atlantic
2331,atlantic
2332,FALSE
2333,atlantic
2334,southern
2335,atlantic
2336,pacific
2337,pacific
2338,pacific
2339,atlantic
2340,atlantic
2341,atlantic
2342,atlantic
2343,atlantic
2344,atlantic
2345,pacific
2346,atlantic
2347,atlantic
2348,pacific
2349,atlantic
2350,atlantic
2351,FALSE
2352,atlantic
2353,atlantic
2354,arctic
2355,atlantic
2356,indian
2357,atlantic
2358,arctic
2359,atlantic
2360,indian
2361,indian
2362,atlantic
2363,pacific
2364,FALSE
2365,indian
2366,atlantic
2367,atlantic
2368,pacific
2369,indian
2370,pacific
2371,atlantic
2372,atlantic
2373,pacific
2374,FALSE
2375,indian
2376,indian
2377,arctic
2378,atlantic
2379,atlantic
2380,FALSE
2381,atlantic
2382,arctic
2383,atlantic
2384,atlantic
2385,atlantic
2386,atlantic
2387,FALSE
2388,pacific
2389,atlantic
2390,FALSE
2391,FALSE
2392,atlantic
2393,atlantic
2394,pacific
2395,atlantic
2396,atlantic
2397,pacific
2398,atlantic
2399,FALSE
2400,atlantic
2401,atlantic
2402,indian
2403,atlantic
2404,FALSE
2405,indian
2406,atlantic
2407,indian
2408,pacific
2409,atlantic
2410,atlantic
2411,indian
2412,FALSE
2413,pacific
2414,southern
2415,pacific
2416,FALSE
2417,atlantic
2418,atlantic
2419,pacific
2420,arctic
2421,pacific
2422,pacific
2423,atlantic
2424,pacific
2425,atlantic
2426,indian
2427,atlantic
2428,atlantic
2429,FALSE
2430,atlantic
2431,atlantic
2432,FALSE
2433,indian
2434,atlantic
2435,FALSE
2436,FALSE
2437,arctic
2438,pacific
2439,atlantic
2440,FALSE
2441,indian
2442,atlantic
2443,FALSE
2444,FALSE
2445,atlantic
2446,atlantic
2447,indian
2448,FALSE
2449,FALSE
2450,atlantic
2451,atlantic
2452,FALSE
2453,pacific
2454,atlantic
2455,pacific
2456,FALSE
2457,FALSE
2458,pacific
2459,FALSE
2460,FALSE
2461,atlantic
2462,atlantic
2463,FALSE
2464,atlantic
2465,FALSE
2466,FALSE
2467,FALSE
2468,FALSE
2469,FALSE
2470,FALSE
2471,FALSE
2472,arctic
2473,pacific
2474,FALSE
2475,FALSE
2476,atlantic
2477,indian
2478,FALSE
2479,FALSE
2480,atlantic
2481,atlantic
2482,atlantic
2483,pacific
2484,indian
2485,pacific
2486,FALSE
2487,FALSE
2488,arctic
2489,atlantic
2490,FALSE
2491,atlantic
2492,FALSE
2493,FALSE
2494,southern
2495,FALSE
2496,indian
2497,FALSE
2498,atlantic
2499,mediterranean
2500,pacific
2501,pacific
2502,atlantic
2503,FALSE
2504,atlantic
2505,atlantic
2506,atlantic
2507,atlantic
2508,FALSE
2509,pacific
2510,atlantic
2511,atlantic
2512,arctic
2513,pacific
2514,atlantic
2515,atlantic
2516,atlantic
2517,indian
2518,atlantic
2519,atlantic
2520,atlantic
2521,atlantic
2522,atlantic
2523,FALSE
2524,atlantic
2525,pacific
2526,atlantic
2527,atlantic
2528,atlantic
2529,atlantic
2530,indian
2531,indian
2532,atlantic
2533,arctic
2534,arctic
2535,atlantic
2536,atlantic
2537,atlantic
2538,atlantic
2539,pacific
2540,atlantic
2541,atlantic
2542,atlantic
2543,FALSE
2544,atlantic
2545,atlantic
2546,atlantic
2547,arctic
2548,atlantic
2549,atlantic
2550,arctic
2551,arctic
2552,FALSE
2553,atlantic
2554,indian
2555,indian
2556,pacific
2557,indian
2558,atlantic
2559,atlantic
2560,atlantic
2561,FALSE
2562,atlantic
2563,atlantic
2564,FALSE
2565,pacific
2566,atlantic
2567,atlantic
2568,indian
2569,pacific
2570,FALSE
2571,indian
2572,indian
2573,atlantic
2574,atlantic
2575,pacific
2576,pacific
2577,FALSE
2578,indian
2579,atlantic
2580,pacific
2581,FALSE
2582,atlantic
2583,FALSE
2584,atlantic
2585,atlantic
2586,atlantic
2587,atlantic
2588,atlantic
2589,pacific
2590,atlantic
2591,atlantic
2592,pacific
2593,FALSE
2594,arctic
2595,FALSE
2596,atlantic
2597,atlantic
2598,FALSE
2599,arctic
2600,pacific
2601,FALSE
2602,arctic
2603,FALSE
2604,FALSE
2605,atlantic
2606,atlantic
2607,FALSE
2608,atlantic
2609,pacific
2610,FALSE
2611,FALSE
2612,pacific
2613,indian
2614,atlantic
2615,FALSE
2616,FALSE
2617,atlantic
2618,atlantic
2619,FALSE
2620,FALSE
2621,atlantic
2622,atlantic
2623,FALSE
2624,arctic
2625,FALSE
2626,arctic
2627,atlantic
2628,atlantic
2629,pacific
2630,FALSE
2631,FALSE
2632,atlantic
2633,FALSE
2634,FALSE
2635,FALSE
2636,atlantic
2637,FALSE
2638,atlantic
2639,FALSE
2640,atlantic
2641,pacific
2642,indian
2643,FALSE
2644,southern
2645,indian
2646,FALSE
2647,FALSE
2648,indian
2649,FALSE
2650,FALSE
2651,FALSE
2652,southern
2653,FALSE
2654,indian
2655,southern
2656,FALSE
2657,FALSE
2658,atlantic
2659,atlantic
2660,FALSE
2661,FALSE
2662,atlantic
2663,atlantic
2664,atlantic
2665,atlantic
2666,atlantic
2667,atlantic
2668,atlantic
2669,atlantic
2670,atlantic
2671,atlantic
2672,atlantic
2673,atlantic
2674,atlantic
2675,atlantic
2676,atlantic
2677,atlantic
2678,atlantic
2679,atlantic
2680,atlantic
2681,atlantic
2682,atlantic
2683,atlantic
2684,atlantic
2685,atlantic
2686,atlantic
2687,atlantic
2688,atlantic
2689,atlantic
2690,arctic
2691,atlantic
2692,arctic
2693,arctic
2694,arctic
2695,atlantic
2696,atlantic
2697,arctic
2698,atlantic
2699,atlantic
2700,atlantic
2701,atlantic
2702,atlantic
2703,pacific
2704,pacific
2705,pacific
2706,pacific
2707,pacific
2708,pacific
2709,pacific
2710,FALSE
2711,pacific
2712,pacific
2713,arctic
2714,pacific
2715,arctic
2716,FALSE
2717,FALSE
2718,FALSE
2719,atlantic
2720,atlantic
2721,atlantic
2722,FALSE
2723,atlantic
2724,FALSE
2725,atlantic
2726,FALSE
2727,atlantic
2728,atlantic
2729,atlantic
2730,atlantic
2731,FALSE
2732,FALSE
2733,FALSE
2734,FALSE
2735,FALSE
2736,FALSE
2737,FALSE
2738,pacific
2739,atlantic
2740,FALSE
2741,FALSE
2742,FALSE
2743,FALSE
2744,FALSE
2745,FALSE
2746,FALSE
2747,pacific
2748,FALSE
2749,FALSE
2750,FALSE
2751,FALSE
2752,FALSE
2753,FALSE
2754,FALSE
2755,FALSE
2756,FALSE
2757,FALSE
2758,FALSE
2759,FALSE
2760,FALSE
2761,FALSE
2762,FALSE
2763,FALSE
2764,FALSE
2765,FALSE
2766,FALSE
2767,FALSE
2768,FALSE
2769,FALSE
2770,atlantic
2771,atlantic
2772,atlantic
2773,atlantic
2774,pacific
2775,pacific
2776,pacific
2777,pacific
2778,pacific
2779,FALSE
2780,pacific
2781,indian
2782,pacific
2783,pacific
2784,pacific
2785,pacific
2786,pacific
2787,pacific
2788,pacific
2789,pacific
2790,pacific
2791,pacific
2792,pacific
2793,pacific
2794,atlantic
2795,southern
2796,pacific
2797,indian
2798,indian
2799,indian
2800,indian
2801,indian
2802,indian
2803,indian
2804,indian
2805,indian
2806,southern
2807,pacific
2808,southern
2809,FALSE
2810,indian
2811,indian
2812,indian
2813,pacific
2814,atlantic
2815,atlantic
2816,atlantic
2817,atlantic
2818,atlantic
2819,atlantic
2820,atlantic
2821,atlantic
2822,atlantic
2823,atlantic
2824,atlantic
2825,atlantic
2826,atlantic
2827,atlantic
2828,atlantic
2829,indian
2830,indian
2831,indian
2832,atlantic
2833,atlantic
2834,atlantic
2835,southern
2836,southern
2837,atlantic
2838,atlantic
2839,pacific
2840,FALSE
2841,pacific
2842,indian
2843,FALSE
2844,atlantic
2845,pacific
2846,southern
2847,southern
2848,pacific
2849,pacific
2850,atlantic
2851,pacific
2852,atlantic
2853,pacific
2854,pacific
2855,indian
2856,atlantic
2857,atlantic
2858,pacific
2859,pacific
2860,pacific
2861,atlantic
2862,atlantic
2863,FALSE
2864,FALSE
2865,pacific
2866,pacific
2867,indian
2868,FALSE
2869,atlantic
2870,atlantic
2871,atlantic
2872,atlantic
2873,FALSE
2874,atlantic
2875,atlantic
2876,pacific
2877,atlantic
2878,pacific
2879,indian
2880,pacific
2881,atlantic
2882,atlantic
2883,atlantic
2884,atlantic
2885,atlantic
2886,indian
2887,pacific
2888,atlantic
2889,pacific
2890,pacific
2891,atlantic
2892,atlantic
2893,indian
2894,arctic
2895,atlantic
2896,atlantic
2897,pacific
2898,atlantic
2899,atlantic
2900,pacific
2901,atlantic
2902,pacific
2903,atlantic
2904,atlantic
2905,atlantic
2906,arctic
2907,FALSE
2908,pacific
2909,atlantic
2910,indian
2911,atlantic
2912,atlantic
2913,pacific
2914,atlantic
2915,atlantic
2916,atlantic
2917,atlantic
2918,atlantic
2919,southern
2920,indian
2921,pacific
2922,atlantic
2923,FALSE
2924,indian
2925,atlantic
2926,indian
2927,pacific
2928,atlantic
2929,atlantic
2930,atlantic
2931,pacific
2932,pacific
2933,pacific
2934,pacific
2935,atlantic
2936,FALSE
2937,atlantic
2938,FALSE
2939,pacific
2940,indian
2941,atlantic
2942,pacific
2943,arctic
2944,FALSE
2945,FALSE
2946,atlantic
2947,indian
2948,arctic
2949,FALSE
2950,FALSE
2951,atlantic
2952,indian
2953,southern
2954,atlantic
2955,indian
2956,FALSE
2957,atlantic
2958,atlantic
2959,FALSE
2960,FALSE
2961,atlantic
2962,atlantic
2963,atlantic
2964,FALSE
2965,atlantic
2966,atlantic
2967,atlantic
2968,atlantic
2969,atlantic
2970,southern
2971,atlantic
2972,FALSE
2973,atlantic
2974,atlantic
2975,pacific
2976,FALSE
2977,atlantic
2978,FALSE
2979,FALSE
2980,atlantic
2981,atlantic
2982,FALSE
2983,FALSE
2984,indian
2985,pacific
2986,FALSE
2987,FALSE
2988,FALSE
2989,FALSE
2990,southern
2991,southern
2992,FALSE
2993,FALSE
2994,atlantic
2995,FALSE
2996,atlantic
2997,FALSE
2998,FALSE
2999,southern
3000,atlantic
3001,atlantic
3002,atlantic
3003,FALSE
3004,arctic
3005,southern
3006,atlantic
3007,FALSE
3008,FALSE
3009,FALSE
3010,southern
3011,FALSE
3012,atlantic
3013,pacific
3014,arctic
3015,FALSE
3016,atlantic
3017,FALSE
3018,atlantic
3019,FALSE
3020,atlantic
3021,FALSE
3022,FALSE
3023,indian
3024,FALSE
3025,pacific
3026,FALSE
3027,FALSE
3028,indian
3029,FALSE
3030,indian
3031,atlantic
3032,pacific
3033,FALSE
3034,FALSE
3035,atlantic
3036,southern
3037,FALSE
3038,FALSE
3039,FALSE
3040,atlantic
3041,arctic
3042,atlantic
3043,pacific
3044,atlantic
3045,FALSE
3046,pacific
3047,atlantic
3048,atlantic
3049,pacific
3050,pacific
3051,indian
3052,FALSE
3053,FALSE
3054,atlantic
3055,atlantic
3056,pacific
3057,pacific
3058,atlantic
3059,atlantic
3060,atlantic
3061,atlantic
3062,atlantic
3063,atlantic
3064,atlantic
3065,pacific
3066,pacific
3067,atlantic
3068,atlantic
3069,atlantic
3070,atlantic
3071,atlantic
3072,atlantic
3073,FALSE
3074,pacific
3075,indian
3076,pacific
3077,pacific
3078,pacific
3079,atlantic
3080,pacific
3081,atlantic
3082,atlantic
3083,atlantic
3084,pacific
3085,atlantic
3086,FALSE
3087,pacific
3088,atlantic
3089,pacific
3090,FALSE
3091,pacific
3092,indian
3093,atlantic
3094,pacific
3095,indian
3096,atlantic
3097,atlantic
3098,atlantic
3099,atlantic
3100,pacific
3101,indian
3102,atlantic
3103,arctic
3104,pacific
3105,FALSE
3106,atlantic
3107,southern
3108,atlantic
3109,pacific
3110,atlantic
3111,atlantic
3112,pacific
3113,pacific
3114,pacific
3115,atlantic
3116,FALSE
3117,atlantic
3118,atlantic
3119,atlantic
3120,pacific
3121,indian
3122,atlantic
3123,pacific
3124,atlantic
3125,pacific
3126,indian
3127,indian
3128,FALSE
3129,indian
3130,pacific
3131,atlantic
3132,atlantic
3133,pacific
3134,pacific
3135,pacific
3136,pacific
3137,atlantic
3138,atlantic
3139,FALSE
3140,pacific
3141,indian
3142,atlantic
3143,atlantic
3144,indian
3145,FALSE
3146,atlantic
3147,atlantic
3148,FALSE
3149,atlantic
3150,southern
3151,atlantic
3152,indian
3153,FALSE
3154,pacific
3155,FALSE
3156,atlantic
3157,atlantic
3158,atlantic
3159,atlantic
3160,FALSE
3161,pacific
3162,FALSE
3163,pacific
3164,FALSE
3165,FALSE
3166,atlantic
3167,arctic
3168,atlantic
3169,indian
3170,pacific
3171,pacific
3172,FALSE
3173,southern
3174,atlantic
3175,atlantic
3176,pacific
3177,atlantic
3178,southern
3179,pacific
3180,atlantic
3181,FALSE
3182,FALSE
3183,atlantic
3184,arctic
3185,southern
3186,FALSE
3187,indian
3188,pacific
3189,FALSE
3190,atlantic
3191,southern
3192,arctic
3193,FALSE
3194,atlantic
3195,FALSE
3196,pacific
3197,southern
3198,FALSE
3199,indian
3200,atlantic
3201,pacific
3202,pacific
3203,FALSE
3204,arctic
3205,FALSE
3206,FALSE
3207,FALSE
3208,pacific
3209,atlantic
3210,pacific
3211,FALSE
3212,FALSE
3213,atlantic
3214,FALSE
3215,indian
3216,atlantic
3217,FALSE
3218,atlantic
3219,southern
3220,southern
3221,atlantic
3222,FALSE
3223,FALSE
3224,atlantic
3225,atlantic
3226,indian
3227,FALSE
3228,FALSE
3229,atlantic
3230,pacific
3231,indian
3232,indian
3233,FALSE
3234,FALSE
3235,atlantic
3236,atlantic
3237,pacific
3238,arctic
3239,FALSE
3240,FALSE
3241,arctic
3242,atlantic
3243,atlantic
3244,pacific
3245,pacific
3246,FALSE
3247,southern
3248,indian
3249,atlantic
3250,indian
3251,southern
3252,FALSE
3253,pacific
3254,pacific
3255,pacific
3256,atlantic
3257,pacific
3258,atlantic
3259,atlantic
3260,pacific
3261,atlantic
3262,atlantic
3263,atlantic
3264,pacific
3265,atlantic
3266,atlantic
3267,pacific
3268,atlantic
3269,atlantic
3270,atlantic
3271,atlantic
3272,pacific
3273,atlantic
3274,atlantic
3275,atlantic
3276,arctic
3277,pacific
3278,pacific
3279,FALSE
3280,FALSE
3281,pacific
3282,pacific
3283,pacific
3284,atlantic
3285,pacific
3286,pacific
3287,pacific
3288,atlantic
3289,atlantic
3290,pacific
3291,FALSE
3292,pacific
3293,atlantic
3294,atlantic
3295,atlantic
3296,pacific
3297,atlantic
3298,atlantic
3299,indian
3300,pacific
3301,atlantic
3302,atlantic
3303,pacific
3304,atlantic
3305,indian
3306,pacific
3307,atlantic
3308,atlantic
3309,atlantic
3310,pacific
3311,pacific
3312,atlantic
3313,FALSE
3314,indian
3315,indian
3316,atlantic
3317,indian
3318,FALSE
3319,southern
3320,indian
3321,atlantic
3322,atlantic
3323,atlantic
3324,indian
3325,pacific
3326,pacific
3327,atlantic
3328,atlantic
3329,atlantic
3330,atlantic
3331,atlantic
3332,pacific
3333,atlantic
3334,FALSE
3335,indian
3336,atlantic
3337,atlantic
3338,atlantic
3339,atlantic
3340,FALSE
3341,FALSE
3342,atlantic
3343,FALSE
3344,arctic
3345,atlantic
3346,arctic
3347,atlantic
3348,FALSE
3349,atlantic
3350,arctic
3351,atlantic
3352,pacific
3353,atlantic
3354,atlantic
3355,FALSE
3356,FALSE
3357,FALSE
3358,indian
3359,atlantic
3360,atlantic
3361,FALSE
3362,pacific
3363,atlantic
3364,FALSE
3365,atlantic
3366,atlantic
3367,FALSE
3368,atlantic
3369,atlantic
3370,atlantic
3371,FALSE
3372,FALSE
3373,atlantic
3374,atlantic
3375,pacific
3376,indian
3377,FALSE
3378,atlantic
3379,atlantic
3380,atlantic
3381,atlantic
3382,FALSE
3383,FALSE
3384,FALSE
3385,pacific
3386,arctic
3387,atlantic
3388,indian
3389,indian
3390,FALSE
3391,atlantic
3392,pacific
3393,pacific
3394,atlantic
3395,pacific
3396,FALSE
3397,pacific
3398,arctic
3399,FALSE
3400,FALSE
3401,FALSE
3402,atlantic
3403,atlantic
3404,FALSE
3405,arctic
3406,southern
3407,FALSE
3408,pacific
3409,indian
3410,FALSE
3411,FALSE
3412,FALSE
3413,indian
3414,FALSE
3415,atlantic
3416,indian
3417,atlantic
3418,pacific
3419,indian
3420,indian
3421,FALSE
3422,pacific
3423,indian
3424,FALSE
3425,southern
3426,southern
3427,indian
3428,indian
3429,FALSE
3430,FALSE
3431,FALSE
3432,atlantic
3433,FALSE
3434,pacific
3435,indian
3436,FALSE
3437,atlantic
3438,arctic
3439,southern
3440,southern
3441,FALSE
3442,southern
3443,FALSE
3444,atlantic
3445,atlantic
3446,pacific
3447,atlantic
3448,atlantic
3449,atlantic
3450,atlantic
3451,atlantic
3452,atlantic
3453,atlantic
3454,atlantic
3455,atlantic
3456,atlantic
3457,atlantic
3458,atlantic
3459,atlantic
3460,southern
3461,atlantic
3462,atlantic
3463,atlantic
3464,atlantic
3465,arctic
3466,pacific
3467,atlantic
3468,atlantic
3469,arctic
3470,arctic
3471,arctic
3472,arctic
3473,arctic
3474,arctic
3475,arctic
3476,atlantic
3477,atlantic
3478,atlantic
3479,southern
3480,arctic
3481,pacific
3482,pacific
3483,pacific
3484,pacific
3485,pacific
3486,pacific
3487,pacific
3488,arctic
3489,pacific
3490,pacific
3491,arctic
3492,indian
3493,FALSE
3494,FALSE
3495,FALSE
3496,FALSE
3497,FALSE
3498,atlantic
3499,FALSE
3500,arctic
3501,atlantic
3502,FALSE
3503,FALSE
3504,atlantic
3505,atlantic
3506,FALSE
3507,FALSE
3508,FALSE
3509,FALSE
3510,pacific
3511,FALSE
3512,FALSE
3513,FALSE
3514,FALSE
3515,FALSE
3516,FALSE
3517,FALSE
3518,FALSE
3519,FALSE
3520,FALSE
3521,FALSE
3522,FALSE
3523,FALSE
3524,pacific
3525,atlantic
3526,pacific
3527,pacific
3528,atlantic
3529,atlantic
3530,FALSE
3531,FALSE
3532,pacific
3533,FALSE
3534,FALSE
3535,FALSE
3536,FALSE
3537,FALSE
3538,FALSE
3539,FALSE
3540,FALSE
3541,FALSE
3542,FALSE
3543,FALSE
3544,FALSE
3545,pacific
3546,pacific
3547,FALSE
3548,FALSE
3549,FALSE
3550,FALSE
3551,FALSE
3552,pacific
3553,FALSE
3554,FALSE
3555,FALSE
3556,FALSE
3557,FALSE
3558,indian
3559,atlantic
3560,pacific
3561,atlantic
3562,atlantic
3563,atlantic
3564,atlantic
3565,pacific
3566,pacific
3567,pacific
3568,atlantic
3569,indian
3570,pacific
3571,indian
3572,indian
3573,pacific
3574,pacific
3575,indian
3576,atlantic
3577,pacific
3578,pacific
3579,pacific
3580,pacific
3581,pacific
3582,pacific
3583,pacific
3584,pacific
3585,pacific
3586,pacific
3587,pacific
3588,pacific
3589,indian
3590,pacific
3591,southern
3592,atlantic
3593,atlantic
3594,southern
3595,atlantic
3596,atlantic
3597,atlantic
3598,atlantic
3599,atlantic
3600,pacific
3601,indian
3602,indian
3603,pacific
3604,indian
3605,indian
3606,indian
3607,indian
3608,indian
3609,indian
3610,indian
3611,indian
3612,indian
3613,indian
3614,pacific
3615,southern
3616,pacific
3617,pacific
3618,indian
3619,indian
3620,indian
3621,indian
3622,atlantic
3623,atlantic
3624,atlantic
3625,atlantic
3626,atlantic
3627,atlantic
3628,atlantic
3629,atlantic
3630,atlantic
3631,atlantic
3632,atlantic
3633,atlantic
3634,atlantic
3635,atlantic
3636,indian
3637,indian
3638,indian
3639,indian
3640,indian
3641,indian
3642,indian
3643,indian
3644,atlantic
3645,atlantic
3646,southern
3647,atlantic
3648,atlantic
3649,southern
3650,atlantic
3651,atlantic
3652,atlantic
3653,atlantic
3654,atlantic
3655,FALSE
3656,pacific
3657,atlantic
3658,atlantic
3659,atlantic
3660,atlantic
3661,atlantic
3662,atlantic
3663,atlantic
3664,atlantic
3665,atlantic
3666,atlantic
3667,atlantic
3668,atlantic
3669,atlantic
3670,atlantic
3671,atlantic
3672,atlantic
3673,atlantic
3674,atlantic
3675,atlantic
3676,atlantic
3677,atlantic
3678,atlantic
3679,atlantic
3680,atlantic
3681,atlantic
3682,atlantic
3683,atlantic
3684,atlantic
3685,arctic
3686,arctic
3687,arctic
3688,arctic
3689,atlantic
3690,atlantic
3691,arctic
3692,atlantic
3693,southern
3694,southern
3695,arctic
3696,arctic
3697,pacific
3698,pacific
3699,pacific
3700,pacific
3701,pacific
3702,pacific
3703,pacific
3704,pacific
3705,pacific
3706,pacific
3707,pacific
3708,FALSE
3709,FALSE
3710,atlantic
3711,atlantic
3712,FALSE
3713,atlantic
3714,FALSE
3715,FALSE
3716,FALSE
3717,FALSE
3718,FALSE
3719,FALSE
3720,FALSE
3721,FALSE
3722,FALSE
3723,FALSE
3724,FALSE
3725,FALSE
3726,atlantic
3727,FALSE
3728,FALSE
3729,FALSE
3730,FALSE
3731,pacific
3732,FALSE
3733,FALSE
3734,FALSE
3735,FALSE
3736,FALSE
3737,FALSE
3738,FALSE
3739,FALSE
3740,FALSE
3741,FALSE
3742,pacific
3743,FALSE
3744,FALSE
3745,FALSE
3746,FALSE
3747,FALSE
3748,FALSE
3749,FALSE
3750,FALSE
3751,indian
3752,atlantic
3753,atlantic
3754,atlantic
3755,atlantic
3756,atlantic
3757,atlantic
3758,pacific
3759,pacific
3760,pacific
3761,indian
3762,pacific
3763,indian
3764,pacific
3765,atlantic
3766,pacific
3767,pacific
3768,pacific
3769,pacific
3770,pacific
3771,pacific
3772,pacific
3773,pacific
3774,pacific
3775,pacific
3776,atlantic
3777,atlantic
3778,southern
3779,pacific
3780,indian
3781,indian
3782,indian
3783,indian
3784,indian
3785,indian
3786,southern
3787,southern
3788,pacific
3789,indian
3790,indian
3791,atlantic
3792,atlantic
3793,atlantic
3794,atlantic
3795,atlantic
3796,indian
3797,atlantic
3798,atlantic
3799,indian
3800,indian
3801,indian
3802,atlantic
3803,atlantic
3804,atlantic
3805,atlantic
3806,indian
3807,indian
3808,indian
3809,indian
3810,indian
3811,indian
3812,indian
3813,indian
3814,indian
3815,atlantic
3816,pacific
3817,atlantic
3818,FALSE
3819,FALSE
3820,atlantic
3821,atlantic
3822,atlantic
3823,atlantic
3824,atlantic
3825,atlantic
3826,atlantic
3827,atlantic
3828,atlantic
3829,atlantic
3830,atlantic
3831,atlantic
3832,atlantic
3833,atlantic
3834,atlantic
3835,atlantic
3836,atlantic
3837,atlantic
3838,atlantic
3839,atlantic
3840,atlantic
3841,atlantic
3842,atlantic
3843,atlantic
3844,atlantic
3845,atlantic
3846,atlantic
3847,atlantic
3848,atlantic
3849,atlantic
3850,atlantic
3851,atlantic
3852,atlantic
3853,atlantic
3854,atlantic
3855,atlantic
3856,atlantic
3857,arctic
3858,atlantic
3859,arctic
3860,arctic
3861,atlantic
3862,arctic
3863,arctic
3864,arctic
3865,atlantic
3866,atlantic
3867,southern
3868,southern
