,ocean
216,false
217,pacific
218,pacific
219,pacific
220,false
221,pacific
222,indian
223,indian
224,atlantic
225,indian
226,indian
227,pacific
228,false
229,indian
230,indian
231,indian
232,indian
233,atlantic
234,false
235,atlantic
236,indian
237,indian
238,indian
239,indian
240,indian
241,indian
242,indian
243,indian
244,indian
245,atlantic
246,indian
247,pacific
248,indian
249,indian
250,indian
251,indian
252,indian
253,indian
254,pacific
255,indian
256,indian
257,indian
258,indian
259,indian
260,atlantic
261,atlantic
262,atlantic
263,indian
264,indian
265,indian
266,indian
267,indian
268,indian
269,indian
270,indian
271,indian
272,indian
273,indian
274,indian
275,indian
276,indian
277,indian
278,indian
279,indian
280,indian
281,indian
282,indian
283,indian
284,indian
285,indian
286,indian
287,indian
288,pacific
289,pacific
290,false
291,pacific
292,atlantic
293,atlantic
294,pacific
295,pacific
296,pacific
297,pacific
298,pacific
299,pacific
300,atlantic
301,atlantic
302,atlantic
303,pacific
304,false
305,pacific
306,pacific
307,pacific
308,pacific
309,pacific
310,pacific
311,pacific
312,pacific
313,atlantic
314,indian
315,pacific
316,pacific
317,pacific
318,atlantic
319,atlantic
320,indian
321,false
322,false
323,false
324,false
325,false
326,false
327,false
328,false
329,false
330,false
331,false
332,false
333,false
334,false
335,pacific
336,pacific
337,false
338,false
339,pacific
340,pacific
341,atlantic
342,atlantic
343,atlantic
344,atlantic
345,atlantic
346,atlantic
347,pacific
348,pacific
349,false
350,false
351,false
352,false
353,pacific
354,false
355,pacific
356,pacific
357,false
358,false
359,false
360,pacific
361,pacific
362,pacific
363,atlantic
364,indian
365,false
366,pacific
367,pacific
368,pacific
369,pacific
370,pacific
371,pacific
372,pacific
373,pacific
374,pacific
375,pacific
376,pacific
377,pacific
378,pacific
379,pacific
380,pacific
381,pacific
382,false
383,false
384,false
385,false
386,false
387,pacific
388,pacific
389,pacific
390,pacific
391,false
392,false
393,false
394,indian
395,indian
396,indian
397,indian
398,pacific
399,false
400,pacific
401,false
402,pacific
403,false
404,false
405,false
406,false
407,false
408,pacific
409,false
410,pacific
411,false
412,false
413,false
414,false
415,false
416,false
417,false
418,false
419,false
420,false
421,false
422,false
423,false
424,false
425,false
426,false
427,false
428,false
429,pacific
430,atlantic
431,atlantic
432,atlantic
433,atlantic
434,atlantic
435,atlantic
436,indian
437,indian
438,indian
439,atlantic
440,indian
441,indian
442,indian
443,indian
444,indian
445,indian
446,indian
447,indian
448,indian
449,indian
450,indian
451,indian
452,indian
453,indian
454,indian
455,indian
456,indian
457,atlantic
458,atlantic
459,atlantic
460,false
461,false
462,false
463,false
464,false
465,false
466,false
467,atlantic
468,indian
469,false
470,false
471,false
472,false
473,indian
474,indian
475,indian
476,indian
477,indian
478,indian
479,indian
480,indian
481,indian
482,indian
483,indian
484,indian
485,indian
486,false
487,false
488,false
489,false
490,false
491,false
492,false
493,indian
494,indian
495,indian
496,atlantic
497,atlantic
498,pacific
499,pacific
500,pacific
501,false
502,pacific
503,pacific
504,pacific
505,pacific
506,atlantic
507,atlantic
508,atlantic
509,pacific
510,false
511,false
512,false
513,atlantic
514,false
515,false
516,atlantic
517,atlantic
518,atlantic
519,atlantic
520,false
521,atlantic
522,atlantic
523,atlantic
524,atlantic
525,atlantic
526,false
527,false
528,false
529,false
530,false
531,false
532,false
533,false
534,false
535,false
536,false
537,false
538,false
539,false
540,atlantic
541,atlantic
542,atlantic
543,atlantic
544,false
545,atlantic
546,atlantic
547,false
548,false
549,atlantic
550,false
551,atlantic
552,false
553,false
554,atlantic
555,atlantic
556,false
557,false
558,false
559,atlantic
560,false
561,false
562,false
563,false
564,false
565,false
566,false
567,atlantic
568,false
569,false
570,false
571,false
572,atlantic
573,false
574,false
575,false
576,false
577,atlantic
578,atlantic
579,false
580,indian
581,indian
582,atlantic
583,atlantic
584,atlantic
585,indian
586,indian
587,atlantic
588,false
589,false
590,false
591,false
592,false
593,false
594,false
595,false
596,false
597,false
598,false
599,false
600,false
601,false
602,false
603,false
604,false
605,false
606,false
607,false
608,false
609,false
610,false
611,false
612,false
613,false
614,false
615,false
616,false
617,false
618,false
619,false
620,false
621,false
622,false
623,false
624,false
625,false
626,false
627,false
628,false
629,false
630,false
631,false
632,false
633,false
634,false
635,false
636,false
637,false
638,false
639,false
640,false
641,false
642,false
643,false
644,false
645,false
646,false
647,false
648,false
649,false
650,false
651,false
652,false
653,false
654,false
655,false
656,false
657,false
658,false
659,false
660,false
661,false
662,false
663,false
664,false
665,false
666,false
667,false
668,false
669,atlantic
670,pacific
671,atlantic
672,atlantic
673,false
674,false
675,false
676,false
677,atlantic
678,false
679,false
680,false
681,false
682,pacific
683,indian
684,indian
685,pacific
686,pacific
687,pacific
688,pacific
689,pacific
690,pacific
691,pacific
692,pacific
693,pacific
694,pacific
695,pacific
696,pacific
697,false
698,pacific
699,pacific
700,pacific
701,pacific
702,false
703,indian
704,indian
705,indian
706,indian
707,indian
708,indian
709,pacific
710,false
711,pacific
712,pacific
713,pacific
714,pacific
715,false
716,pacific
717,indian
718,false
719,false
720,pacific
721,pacific
722,false
723,false
724,false
725,false
726,false
727,indian
728,false
729,false
730,atlantic
731,atlantic
732,atlantic
733,atlantic
734,pacific
735,pacific
736,pacific
737,pacific
738,false
739,indian
740,indian
741,indian
742,indian
743,indian
744,indian
745,atlantic
746,atlantic
747,atlantic
748,atlantic
749,false
750,false
751,false
752,pacific
753,pacific
754,pacific
755,false
756,false
757,false
758,false
759,false
760,false
761,false
762,false
763,false
764,false
765,false
766,false
767,false
768,false
769,false
770,false
771,false
772,false
773,false
774,false
775,false
776,false
777,false
778,pacific
779,false
780,pacific
781,false
782,pacific
783,pacific
784,false
785,false
786,false
787,false
788,false
789,false
790,false
791,pacific
792,pacific
793,indian
794,indian
795,indian
796,pacific
797,pacific
798,pacific
799,pacific
800,false
801,false
802,false
803,false
804,false
805,pacific
806,pacific
807,pacific
808,pacific
809,pacific
810,pacific
811,pacific
812,pacific
813,pacific
814,false
815,pacific
816,pacific
817,false
818,false
819,false
820,indian
821,indian
822,false
823,indian
824,pacific
825,pacific
826,pacific
827,pacific
828,pacific
829,pacific
830,pacific
831,pacific
832,pacific
833,pacific
834,pacific
835,false
836,pacific
837,false
838,pacific
839,false
840,pacific
841,indian
842,indian
843,false
844,pacific
845,pacific
846,pacific
847,false
848,false
849,pacific
850,false
851,pacific
852,false
853,pacific
854,pacific
855,pacific
856,indian
857,indian
858,indian
859,indian
860,false
861,pacific
862,pacific
863,pacific
864,indian
865,pacific
866,pacific
867,pacific
868,pacific
869,pacific
870,pacific
871,pacific
872,pacific
873,false
874,indian
875,pacific
876,false
877,pacific
878,pacific
879,false
880,indian
881,pacific
882,pacific
883,pacific
884,pacific
885,pacific
886,pacific
887,indian
888,pacific
889,pacific
890,pacific
891,false
892,pacific
893,indian
894,pacific
895,pacific
896,indian
897,indian
898,pacific
899,pacific
900,pacific
901,pacific
902,pacific
903,pacific
904,indian
905,indian
906,indian
907,pacific
908,indian
909,indian
910,pacific
911,pacific
912,pacific
913,pacific
914,pacific
915,pacific
916,pacific
917,false
918,pacific
919,pacific
920,false
921,indian
922,indian
923,pacific
924,pacific
925,pacific
926,pacific
927,false
928,false
929,false
930,false
931,pacific
932,pacific
933,pacific
934,false
935,pacific
936,indian
937,indian
938,indian
939,indian
940,indian
941,indian
942,pacific
943,indian
944,indian
945,indian
946,pacific
947,indian
948,pacific
949,false
950,pacific
951,pacific
952,false
953,false
954,indian
955,indian
956,indian
957,indian
958,false
959,indian
960,indian
961,false
962,pacific
963,indian
964,atlantic
965,indian
966,indian
967,atlantic
968,indian
969,indian
970,false
971,false
972,indian
973,indian
974,indian
975,indian
976,indian
977,indian
978,indian
979,pacific
980,atlantic
981,atlantic
982,atlantic
983,pacific
984,pacific
985,false
986,pacific
987,atlantic
988,indian
989,indian
990,indian
991,atlantic
992,atlantic
993,atlantic
994,atlantic
995,atlantic
996,atlantic
997,indian
998,false
999,false
1000,pacific
1001,false
1002,indian
1003,indian
1004,indian
1005,indian
1006,atlantic
1007,atlantic
1008,atlantic
1009,false
1010,atlantic
1011,pacific
1012,atlantic
1013,indian
1014,indian
1015,indian
1016,indian
1017,indian
1018,false
1019,indian
1020,atlantic
1021,false
1022,atlantic
1023,indian
1024,indian
1025,indian
1026,indian
1027,indian
1028,pacific
1029,pacific
1030,pacific
1031,pacific
1032,pacific
1033,pacific
1034,pacific
1035,pacific
1036,pacific
1037,false
1038,false
1039,pacific
1040,pacific
1041,pacific
1042,pacific
1043,pacific
1044,pacific
1045,false
1046,indian
1047,false
1048,false
1049,pacific
1050,pacific
1051,false
1052,false
1053,pacific
1054,pacific
1055,pacific
1056,pacific
1057,indian
1058,pacific
1059,indian
1060,indian
1061,indian
1062,indian
1063,pacific
1064,indian
1065,indian
1066,indian
1067,indian
1068,false
1069,pacific
1070,pacific
1071,pacific
1072,indian
1073,pacific
1074,pacific
1075,pacific
1076,pacific
1077,false
1078,atlantic
1079,atlantic
1080,atlantic
1081,atlantic
1082,atlantic
1083,false
1084,indian
1085,indian
1086,indian
1087,indian
1088,indian
1089,indian
1090,indian
1091,indian
1092,indian
1093,indian
1094,atlantic
1095,atlantic
1096,false
1097,indian
1098,indian
1099,indian
1100,indian
1101,pacific
1102,false
1103,indian
1104,indian
1105,indian
1106,indian
1107,atlantic
1108,atlantic
1109,pacific
1110,pacific
1111,pacific
1112,indian
1113,indian
1114,indian
1115,indian
1116,indian
1117,indian
1118,indian
1119,indian
1120,indian
1121,indian
1122,indian
1123,indian
1124,indian
1125,indian
1126,indian
1127,indian
1128,indian
1129,indian
1130,indian
1131,indian
1132,indian
1133,indian
1134,indian
1135,indian
1136,indian
1137,indian
1138,indian
1139,indian
1140,indian
1141,indian
1142,pacific
1143,pacific
1144,pacific
1145,pacific
1146,false
1147,false
1148,false
1149,atlantic
1150,atlantic
1151,false
1152,pacific
1153,atlantic
1154,false
1155,pacific
1156,pacific
1157,pacific
1158,pacific
1159,pacific
1160,pacific
1161,pacific
1162,pacific
1163,pacific
1164,pacific
1165,atlantic
1166,pacific
1167,atlantic
1168,atlantic
1169,atlantic
1170,pacific
1171,false
1172,false
1173,false
1174,false
1175,false
1176,false
1177,false
1178,false
1179,false
1180,false
1181,false
1182,false
1183,atlantic
1184,false
1185,false
1186,false
1187,false
1188,atlantic
1189,atlantic
1190,atlantic
1191,pacific
1192,pacific
1193,pacific
1194,pacific
1195,false
1196,false
1197,false
1198,pacific
1199,false
1200,false
1201,false
1202,false
1203,pacific
1204,false
1205,false
1206,false
1207,false
1208,false
1209,atlantic
1210,pacific
1211,false
1212,pacific
1213,atlantic
1214,pacific
1215,pacific
1216,pacific
1217,pacific
1218,pacific
1219,false
1220,false
1221,false
1222,pacific
1223,false
1224,pacific
1225,pacific
1226,pacific
1227,pacific
1228,false
1229,pacific
1230,pacific
1231,pacific
1232,pacific
1233,pacific
1234,pacific
1235,pacific
1236,false
1237,indian
1238,indian
1239,indian
1240,indian
1241,indian
1242,indian
1243,false
1244,pacific
1245,false
1246,false
1247,false
1248,false
1249,false
1250,false
1251,false
1252,false
1253,false
1254,false
1255,false
1256,false
1257,false
1258,false
1259,false
1260,false
1261,false
1262,false
1263,false
1264,false
1265,false
1266,pacific
1267,atlantic
1268,atlantic
1269,atlantic
1270,atlantic
1271,atlantic
1272,atlantic
1273,atlantic
1274,atlantic
1275,indian
1276,indian
1277,indian
1278,indian
1279,indian
1280,indian
1281,indian
1282,indian
1283,indian
1284,indian
1285,indian
1286,indian
1287,indian
1288,indian
1289,indian
1290,indian
1291,indian
1292,indian
1293,indian
1294,indian
1295,indian
1296,indian
1297,false
1298,false
1299,false
1300,false
1301,false
1302,false
1303,false
1304,false
1305,atlantic
1306,atlantic
1307,atlantic
1308,pacific
1309,false
1310,pacific
1311,indian
1312,indian
1313,indian
1314,indian
1315,indian
1316,indian
1317,indian
1318,indian
1319,indian
1320,pacific
1321,false
1322,indian
1323,false
1324,false
1325,false
1326,false
1327,indian
1328,indian
1329,indian
1330,indian
1331,indian
1332,false
1333,false
1334,pacific
1335,pacific
1336,pacific
1337,pacific
1338,false
1339,atlantic
1340,false
1341,pacific
1342,false
1343,indian
1344,atlantic
1345,indian
1346,atlantic
1347,false
1348,false
1349,atlantic
1350,atlantic
1351,atlantic
1352,atlantic
1353,atlantic
1354,atlantic
1355,atlantic
1356,atlantic
1357,atlantic
1358,false
1359,false
1360,false
1361,false
1362,false
1363,false
1364,false
1365,false
1366,false
1367,atlantic
1368,atlantic
1369,indian
1370,atlantic
1371,atlantic
1372,false
1373,indian
1374,atlantic
1375,atlantic
1376,atlantic
1377,false
1378,false
1379,false
1380,false
1381,false
1382,false
1383,false
1384,false
1385,false
1386,indian
1387,false
1388,false
1389,false
1390,false
1391,false
1392,atlantic
1393,false
1394,false
1395,false
1396,false
1397,atlantic
1398,false
1399,false
1400,false
1401,false
1402,false
1403,indian
1404,indian
1405,indian
1406,atlantic
1407,atlantic
1408,atlantic
1409,atlantic
1410,atlantic
1411,atlantic
1412,false
1413,false
1414,atlantic
1415,false
1416,false
1417,false
1418,false
1419,false
1420,false
1421,false
1422,false
1423,false
1424,false
1425,false
1426,false
1427,false
1428,false
1429,false
1430,false
1431,false
1432,false
1433,false
1434,false
1435,false
1436,false
1437,false
1438,false
1439,false
1440,false
1441,false
1442,false
1443,false
1444,false
1445,false
1446,false
1447,false
1448,false
1449,false
1450,false
1451,false
1452,false
1453,false
1454,false
1455,false
1456,false
1457,false
1458,false
1459,false
1460,false
1461,false
1462,false
1463,false
1464,false
1465,false
1466,false
1467,false
1468,false
1469,false
1470,false
1471,false
1472,false
1473,false
1474,false
1475,false
1476,false
1477,false
1478,false
1479,false
1480,false
1481,false
1482,false
1483,false
1484,false
1485,false
1486,false
1487,false
1488,false
1489,false
1490,false
1491,atlantic
1492,pacific
1493,false
1494,pacific
1495,atlantic
1496,atlantic
1497,atlantic
1498,pacific
1499,false
1500,false
1501,false
1502,false
1503,false
1504,false
1505,false
1506,atlantic
1507,false
1508,false
1509,pacific
1510,false
1511,false
1512,indian
1513,indian
1514,pacific
1515,pacific
1516,false
1517,pacific
1518,pacific
1519,pacific
1520,pacific
1521,pacific
1522,pacific
1523,pacific
1524,pacific
1525,pacific
1526,pacific
1527,pacific
1528,pacific
1529,pacific
1530,pacific
1531,pacific
1532,pacific
1533,false
1534,pacific
1535,pacific
1536,false
1537,false
1538,indian
1539,indian
1540,indian
1541,indian
1542,indian
1543,pacific
1544,pacific
1545,pacific
1546,false
1547,false
1548,false
1549,false
1550,false
1551,pacific
1552,pacific
1553,false
1554,pacific
1555,pacific
1556,pacific
1557,false
1558,false
1559,false
1560,false
1561,false
1562,false
1563,pacific
1564,false
1565,false
1566,pacific
1567,false
1568,false
1569,false
1570,false
1571,false
1572,atlantic
1573,atlantic
1574,atlantic
1575,atlantic
1576,atlantic
1577,atlantic
1578,atlantic
1579,atlantic
1580,atlantic
1581,atlantic
1582,pacific
1583,pacific
1584,false
1585,false
1586,indian
1587,indian
1588,indian
1589,atlantic
1590,atlantic
1591,false
1592,atlantic
1593,pacific
1594,pacific
1595,pacific
1596,pacific
1597,false
1598,false
1599,false
1600,false
1601,pacific
1602,false
1603,false
1604,false
1605,false
1606,false
1607,false
1608,false
1609,false
1610,false
1611,false
1612,false
1613,false
1614,false
1615,false
1616,false
1617,false
1618,pacific
1619,false
1620,false
1621,pacific
1622,false
1623,false
1624,indian
1625,indian
1626,indian
1627,indian
1628,indian
1629,indian
1630,pacific
1631,pacific
1632,pacific
1633,pacific
1634,pacific
1635,false
1636,false
1637,false
1638,pacific
1639,pacific
1640,pacific
1641,pacific
1642,pacific
1643,atlantic
1644,atlantic
1645,pacific
1646,false
1647,pacific
1648,false
1649,indian
1650,indian
1651,indian
1652,indian
1653,false
1654,indian
1655,indian
1656,pacific
1657,pacific
1658,pacific
1659,pacific
1660,false
1661,pacific
1662,pacific
1663,false
1664,indian
1665,indian
1666,pacific
1667,pacific
1668,pacific
1669,indian
1670,indian
1671,pacific
1672,pacific
1673,pacific
1674,pacific
1675,pacific
1676,false
1677,pacific
1678,pacific
1679,pacific
1680,pacific
1681,pacific
1682,pacific
1683,pacific
1684,pacific
1685,pacific
1686,pacific
1687,pacific
1688,pacific
1689,pacific
1690,pacific
1691,pacific
1692,pacific
1693,pacific
1694,indian
1695,indian
1696,indian
1697,indian
1698,pacific
1699,indian
1700,pacific
1701,pacific
1702,pacific
1703,pacific
1704,false
1705,false
1706,pacific
1707,indian
1708,indian
1709,indian
1710,pacific
1711,false
1712,false
1713,pacific
1714,false
1715,false
1716,false
1717,indian
1718,pacific
1719,pacific
1720,indian
1721,indian
1722,indian
1723,indian
1724,false
1725,pacific
1726,pacific
1727,pacific
1728,pacific
1729,pacific
1730,pacific
1731,pacific
1732,pacific
1733,indian
1734,pacific
1735,pacific
1736,pacific
1737,pacific
1738,pacific
1739,pacific
1740,pacific
1741,false
1742,pacific
1743,pacific
1744,false
1745,pacific
1746,indian
1747,pacific
1748,pacific
1749,indian
1750,pacific
1751,false
1752,false
1753,false
1754,pacific
1755,indian
1756,pacific
1757,indian
1758,indian
1759,indian
1760,pacific
1761,pacific
1762,false
1763,pacific
1764,pacific
1765,indian
1766,pacific
1767,pacific
1768,indian
1769,pacific
1770,pacific
1771,false
1772,false
1773,pacific
1774,pacific
1775,false
1776,false
1777,indian
1778,indian
1779,indian
1780,indian
1781,indian
1782,indian
1783,false
1784,false
1785,false
1786,false
1787,indian
1788,indian
1789,false
1790,false
1791,false
1792,atlantic
1793,atlantic
1794,atlantic
1795,atlantic
1796,atlantic
1797,atlantic
1798,atlantic
1799,indian
1800,indian
1801,atlantic
1802,atlantic
1803,false
1804,indian
1805,indian
1806,atlantic
1807,atlantic
1808,atlantic
1809,false
1810,false
1811,pacific
1812,pacific
1813,indian
1814,indian
1815,indian
1816,false
1817,indian
1818,indian
1819,atlantic
1820,false
1821,false
1822,pacific
1823,pacific
1824,indian
1825,indian
1826,atlantic
1827,indian
1828,indian
1829,atlantic
1830,false
1831,indian
1832,indian
1833,atlantic
1834,atlantic
1835,atlantic
1836,atlantic
1837,indian
1838,indian
1839,pacific
1840,false
1841,pacific
1842,pacific
1843,pacific
1844,pacific
1845,pacific
1846,indian
1847,false
1848,indian
1849,pacific
1850,pacific
1851,indian
1852,indian
1853,indian
1854,pacific
1855,false
1856,pacific
1857,pacific
1858,pacific
1859,indian
1860,indian
1861,indian
1862,indian
1863,indian
1864,pacific
1865,pacific
1866,pacific
1867,indian
1868,pacific
1869,pacific
1870,pacific
1871,pacific
1872,indian
1873,atlantic
1874,indian
1875,indian
1876,indian
1877,indian
1878,atlantic
1879,atlantic
1880,atlantic
1881,false
1882,atlantic
1883,indian
1884,indian
1885,indian
1886,atlantic
1887,atlantic
1888,false
1889,false
1890,indian
1891,indian
1892,false
1893,false
1894,indian
1895,false
1896,false
1897,indian
1898,atlantic
1899,indian
1900,indian
1901,atlantic
1902,pacific
1903,pacific
1904,indian
1905,indian
1906,indian
1907,indian
1908,indian
1909,indian
1910,indian
1911,indian
1912,indian
1913,indian
1914,indian
1915,indian
1916,indian
1917,indian
1918,indian
1919,indian
1920,indian
1921,indian
1922,indian
1923,indian
1924,indian
1925,indian
1926,indian
1927,indian
1928,indian
1929,indian
1930,indian
1931,indian
1932,indian
1933,indian
1934,indian
1935,indian
1936,indian
1937,indian
1938,indian
1939,indian
1940,pacific
1941,pacific
1942,pacific
1943,pacific
1944,false
1945,false
1946,false
1947,pacific
1948,false
1949,pacific
1950,pacific
1951,pacific
1952,pacific
1953,pacific
1954,pacific
1955,pacific
1956,pacific
1957,pacific
1958,pacific
1959,atlantic
1960,pacific
1961,pacific
1962,pacific
1963,atlantic
1964,atlantic
1965,false
1966,false
1967,false
1968,false
1969,false
1970,false
1971,false
1972,false
1973,false
1974,false
1975,false
1976,pacific
1977,pacific
1978,pacific
1979,pacific
1980,false
1981,false
1982,pacific
1983,pacific
1984,false
1985,pacific
1986,pacific
1987,pacific
1988,false
1989,false
1990,false
1991,indian
1992,false
1993,pacific
1994,pacific
1995,false
1996,pacific
1997,pacific
1998,pacific
1999,pacific
2000,pacific
2001,false
2002,pacific
2003,false
2004,indian
2005,pacific
2006,pacific
2007,pacific
2008,pacific
2009,pacific
2010,pacific
2011,pacific
2012,pacific
2013,pacific
2014,pacific
2015,pacific
2016,pacific
2017,pacific
2018,pacific
2019,pacific
2020,pacific
2021,pacific
2022,pacific
2023,pacific
2024,pacific
2025,false
2026,false
2027,false
2028,false
2029,false
2030,pacific
2031,pacific
2032,pacific
2033,pacific
2034,pacific
2035,pacific
2036,pacific
2037,pacific
2038,pacific
2039,pacific
2040,pacific
2041,false
2042,indian
2043,indian
2044,indian
2045,indian
2046,indian
2047,indian
2048,pacific
2049,false
2050,false
2051,false
2052,false
2053,pacific
2054,false
2055,false
2056,false
2057,false
2058,false
2059,false
2060,false
2061,pacific
2062,false
2063,false
2064,false
2065,false
2066,false
2067,false
2068,false
2069,false
2070,false
2071,false
2072,false
2073,false
2074,pacific
2075,pacific
2076,atlantic
2077,atlantic
2078,atlantic
2079,indian
2080,indian
2081,indian
2082,indian
2083,indian
2084,indian
2085,indian
2086,indian
2087,indian
2088,indian
2089,indian
2090,indian
2091,indian
2092,indian
2093,indian
2094,indian
2095,indian
2096,indian
2097,indian
2098,indian
2099,indian
2100,indian
2101,indian
2102,indian
2103,indian
2104,indian
2105,indian
2106,indian
2107,indian
2108,indian
2109,indian
2110,indian
2111,indian
2112,atlantic
2113,atlantic
2114,atlantic
2115,false
2116,false
2117,false
2118,false
2119,false
2120,false
2121,false
2122,false
2123,false
2124,atlantic
2125,pacific
2126,pacific
2127,false
2128,false
2129,indian
2130,indian
2131,indian
2132,indian
2133,indian
2134,indian
2135,indian
2136,indian
2137,indian
2138,indian
2139,indian
2140,false
2141,indian
2142,indian
2143,indian
2144,indian
2145,atlantic
2146,pacific
2147,false
2148,pacific
2149,atlantic
2150,atlantic
2151,atlantic
2152,indian
2153,false
2154,atlantic
2155,atlantic
2156,atlantic
2157,atlantic
2158,atlantic
2159,atlantic
2160,atlantic
2161,atlantic
2162,atlantic
2163,false
2164,false
2165,false
2166,false
2167,false
2168,false
2169,atlantic
2170,atlantic
2171,false
2172,false
2173,false
2174,false
2175,false
2176,false
2177,false
2178,atlantic
2179,atlantic
2180,false
2181,atlantic
2182,indian
2183,false
2184,atlantic
2185,atlantic
2186,atlantic
2187,false
2188,false
2189,false
2190,false
2191,false
2192,false
2193,false
2194,false
2195,false
2196,atlantic
2197,atlantic
2198,indian
2199,false
2200,false
2201,false
2202,false
2203,false
2204,false
2205,atlantic
2206,atlantic
2207,atlantic
2208,false
2209,false
2210,indian
2211,indian
2212,indian
2213,indian
2214,atlantic
2215,atlantic
2216,atlantic
2217,atlantic
2218,atlantic
2219,atlantic
2220,atlantic
2221,atlantic
2222,atlantic
2223,atlantic
2224,false
2225,atlantic
2226,atlantic
2227,false
2228,false
2229,false
2230,false
2231,false
2232,false
2233,false
2234,false
2235,false
2236,false
2237,false
2238,false
2239,false
2240,false
2241,false
2242,false
2243,false
2244,false
2245,false
2246,false
2247,false
2248,false
2249,false
2250,false
2251,false
2252,false
2253,false
2254,false
2255,false
2256,false
2257,false
2258,false
2259,false
2260,false
2261,false
2262,false
2263,false
2264,false
2265,false
2266,false
2267,false
2268,false
2269,false
2270,false
2271,false
2272,false
2273,false
2274,false
2275,false
2276,false
2277,false
2278,false
2279,false
2280,false
2281,false
2282,false
2283,false
2284,false
2285,false
2286,false
2287,false
2288,false
2289,false
2290,false
2291,false
2292,false
2293,false
2294,false
2295,false
2296,false
2297,atlantic
2298,atlantic
2299,atlantic
2300,pacific
2301,pacific
2302,pacific
2303,pacific
2304,false
2305,false
2306,false
2307,atlantic
2308,false
2309,false
2310,false
2311,pacific
2312,pacific
2313,pacific
2314,pacific
2315,false
2316,indian
2317,indian
2318,indian
2319,pacific
2320,pacific
2321,pacific
2322,pacific
2323,pacific
2324,pacific
2325,pacific
2326,pacific
2327,pacific
2328,pacific
2329,pacific
2330,false
2331,pacific
2332,pacific
2333,pacific
2334,pacific
2335,false
2336,indian
2337,indian
2338,indian
2339,pacific
2340,pacific
2341,pacific
2342,pacific
2343,pacific
2344,pacific
2345,pacific
2346,indian
2347,indian
2348,pacific
2349,pacific
2350,pacific
2351,pacific
2352,pacific
2353,indian
2354,pacific
2355,false
2356,pacific
2357,pacific
2358,false
2359,false
2360,false
2361,pacific
2362,atlantic
2363,atlantic
2364,indian
2365,indian
2366,pacific
2367,pacific
2368,pacific
2369,false
2370,indian
2371,indian
2372,indian
2373,atlantic
2374,atlantic
2375,false
2376,pacific
2377,pacific
2378,pacific
2379,pacific
2380,pacific
2381,pacific
2382,false
2383,false
2384,false
2385,false
2386,false
2387,false
2388,false
2389,false
2390,false
2391,false
2392,false
2393,false
2394,false
2395,false
2396,false
2397,false
2398,false
2399,false
2400,false
2401,false
2402,false
2403,false
2404,false
2405,false
2406,false
2407,atlantic
2408,false
2409,false
2410,false
2411,pacific
2412,pacific
2413,pacific
2414,pacific
2415,false
2416,false
2417,pacific
2418,indian
2419,indian
2420,indian
2421,indian
2422,indian
2423,false
2424,pacific
2425,pacific
2426,false
2427,false
2428,false
2429,false
2430,false
2431,false
2432,false
2433,pacific
2434,pacific
2435,false
2436,pacific
2437,atlantic
2438,pacific
2439,false
2440,pacific
2441,false
2442,false
2443,indian
2444,atlantic
