,exact_name
4624,South Pacific Ocean
4625,South Pacific Ocean
4626,South Pacific Ocean
4627,South Pacific Ocean
4628,South Pacific Ocean
4629,South Pacific Ocean
4630,South Pacific Ocean
4631,South Pacific Ocean
4632,South Pacific Ocean
4633,South Pacific Ocean
4634,South Pacific Ocean
4635,South Pacific Ocean
4636,South Pacific Ocean
4637,South Pacific Ocean
4638,South Pacific Ocean
4639,South Pacific Ocean
4640,South Pacific Ocean
4641,South Pacific Ocean
4642,South Pacific Ocean
4643,South Pacific Ocean
4644,South Pacific Ocean
4645,South Pacific Ocean
4646,South Pacific Ocean
4647,South Pacific Ocean
4648,South Pacific Ocean
4649,South Pacific Ocean
4650,South Pacific Ocean
4651,South Pacific Ocean
4652,South Pacific Ocean
4653,South Pacific Ocean
4654,South Pacific Ocean
4655,South Pacific Ocean
4656,South Pacific Ocean
4657,South Pacific Ocean
4658,South Pacific Ocean
4659,South Pacific Ocean
4660,North Pacific Ocean
4661,South Pacific Ocean
4662,South Pacific Ocean
4663,South Pacific Ocean
4664,South Pacific Ocean
4665,South Pacific Ocean
4666,South Pacific Ocean
4667,South Pacific Ocean
4668,South Pacific Ocean
4669,South Pacific Ocean
4670,South Pacific Ocean
4671,South Pacific Ocean
4672,South Pacific Ocean
4673,South Pacific Ocean
4674,South Pacific Ocean
4675,South Pacific Ocean
4676,South Pacific Ocean
4677,South Pacific Ocean
4678,South Pacific Ocean
4679,South Pacific Ocean
4680,South Pacific Ocean
4681,South Pacific Ocean
4682,South Pacific Ocean
4683,South Pacific Ocean
4684,South Pacific Ocean
4685,South Pacific Ocean
4686,South Pacific Ocean
4687,South Pacific Ocean
4688,South Pacific Ocean
4689,South Pacific Ocean
4690,South Pacific Ocean
4691,South Pacific Ocean
4692,South Pacific Ocean
4693,South Pacific Ocean
4694,North Pacific Ocean
4695,South Pacific Ocean
4696,South Pacific Ocean
4697,South Pacific Ocean
4698,South Pacific Ocean
4699,South Pacific Ocean
4700,South Pacific Ocean
4701,South Pacific Ocean
4702,South Pacific Ocean
4703,South Pacific Ocean
4704,South Pacific Ocean
4705,South Pacific Ocean
4706,South Pacific Ocean
4707,South Pacific Ocean
4708,South Pacific Ocean
4709,South Pacific Ocean
4710,South Pacific Ocean
4711,South Pacific Ocean
4712,South Pacific Ocean
4713,South Pacific Ocean
4714,South Pacific Ocean
4715,South Pacific Ocean
4716,North Pacific Ocean
4717,South Pacific Ocean
4718,South Pacific Ocean
4719,South Pacific Ocean
4720,South Pacific Ocean
4721,South Pacific Ocean
4722,South Pacific Ocean
4723,South Pacific Ocean
4724,South Pacific Ocean
4725,South Pacific Ocean
4726,South Pacific Ocean
4727,South Pacific Ocean
4728,South Pacific Ocean
4729,South Pacific Ocean
4730,South Pacific Ocean
4731,South Pacific Ocean
4732,South Pacific Ocean
4733,South Pacific Ocean
4734,South Pacific Ocean
4735,South Pacific Ocean
4736,South Pacific Ocean
4737,South Pacific Ocean
4738,South Pacific Ocean
4739,South Pacific Ocean
4740,South Pacific Ocean
4741,South Pacific Ocean
4742,South Pacific Ocean
4743,South Pacific Ocean
4744,South Pacific Ocean
4745,South Pacific Ocean
4746,South Pacific Ocean
4747,South Pacific Ocean
4748,South Pacific Ocean
4749,South Pacific Ocean
4750,South Pacific Ocean
4751,South Pacific Ocean
4752,South Pacific Ocean
4753,South Pacific Ocean
4754,South Pacific Ocean
4755,South Pacific Ocean
4756,South Pacific Ocean
4757,South Pacific Ocean
4758,South Pacific Ocean
4759,South Pacific Ocean
4760,South Pacific Ocean
4761,South Pacific Ocean
4762,South Pacific Ocean
4763,South Pacific Ocean
4764,South Pacific Ocean
4765,South Pacific Ocean
4766,South Pacific Ocean
4767,South Pacific Ocean
4768,South Pacific Ocean
4769,South Pacific Ocean
4770,South Pacific Ocean
4771,South Pacific Ocean
4772,South Pacific Ocean
4773,South Pacific Ocean
4774,South Pacific Ocean
4775,South Pacific Ocean
4776,South Pacific Ocean
4777,South Pacific Ocean
4778,South Pacific Ocean
4779,South Pacific Ocean
4780,South Pacific Ocean
4781,South Pacific Ocean
4782,South Pacific Ocean
4783,South Pacific Ocean
4784,North Pacific Ocean
4785,South Pacific Ocean
4786,North Pacific Ocean
4787,South Pacific Ocean
4788,South Pacific Ocean
4789,South Pacific Ocean
4790,South Pacific Ocean
4791,South Pacific Ocean
4792,South Pacific Ocean
4793,South Pacific Ocean
4794,South Pacific Ocean
4795,South Pacific Ocean
4796,South Pacific Ocean
4797,South Pacific Ocean
4798,South Pacific Ocean
4799,South Pacific Ocean
4800,North Pacific Ocean
4801,South Pacific Ocean
4802,South Pacific Ocean
4803,South Pacific Ocean
4804,South Pacific Ocean
4805,South Pacific Ocean
4806,South Pacific Ocean
4807,North Pacific Ocean
4808,South Pacific Ocean
4809,South Pacific Ocean
4810,South Pacific Ocean
4811,North Pacific Ocean
4812,South Pacific Ocean
4813,South Pacific Ocean
4814,South Pacific Ocean
4815,South Pacific Ocean
4816,South Pacific Ocean
4817,South Pacific Ocean
4818,South Pacific Ocean
4819,South Pacific Ocean
4820,South Pacific Ocean
4821,North Pacific Ocean
4822,South Pacific Ocean
4823,South Pacific Ocean
4824,South Pacific Ocean
4825,South Pacific Ocean
4826,North Pacific Ocean
4827,South Pacific Ocean
4828,South Pacific Ocean
4829,South Pacific Ocean
4830,South Pacific Ocean
4831,South Pacific Ocean
4832,North Pacific Ocean
4833,South Pacific Ocean
4834,South Pacific Ocean
4835,South Pacific Ocean
4836,South Pacific Ocean
4837,South Pacific Ocean
4838,South Pacific Ocean
4839,South Pacific Ocean
4840,North Pacific Ocean
4841,South Pacific Ocean
4842,South Pacific Ocean
4843,South Pacific Ocean
4844,North Pacific Ocean
4845,North Pacific Ocean
4846,South Pacific Ocean
4847,South Pacific Ocean
4848,South Pacific Ocean
4849,South Pacific Ocean
4850,South Pacific Ocean
4851,South Pacific Ocean
4852,South Pacific Ocean
4853,South Pacific Ocean
4854,South Pacific Ocean
4855,South Pacific Ocean
4856,South Pacific Ocean
4857,South Pacific Ocean
4858,South Pacific Ocean
4859,South Pacific Ocean
4860,South Pacific Ocean
4861,South Pacific Ocean
4862,South Pacific Ocean
4863,South Pacific Ocean
4864,South Pacific Ocean
4865,South Pacific Ocean
4866,South Pacific Ocean
4867,South Pacific Ocean
4868,South Pacific Ocean
4869,South Pacific Ocean
4870,South Pacific Ocean
4871,South Pacific Ocean
4872,South Pacific Ocean
4873,South Pacific Ocean
4874,South Pacific Ocean
4875,South Pacific Ocean
4876,South Pacific Ocean
4877,South Pacific Ocean
4878,North Pacific Ocean
4879,South Pacific Ocean
4880,South Pacific Ocean
4881,South Pacific Ocean
4882,South Pacific Ocean
4883,South Pacific Ocean
4884,North Pacific Ocean
4885,South Pacific Ocean
4886,South Pacific Ocean
4887,South Pacific Ocean
4888,South Pacific Ocean
4889,South Pacific Ocean
4890,South Pacific Ocean
4891,South Pacific Ocean
4892,South Pacific Ocean
4893,South Pacific Ocean
4894,North Pacific Ocean
4895,South Pacific Ocean
4896,South Pacific Ocean
4897,South Pacific Ocean
4898,South Pacific Ocean
4899,South Pacific Ocean
4900,South Pacific Ocean
4901,South Pacific Ocean
4902,South Pacific Ocean
4903,South Pacific Ocean
4904,South Pacific Ocean
4905,South Pacific Ocean
4906,South Pacific Ocean
4907,South Pacific Ocean
4908,South Pacific Ocean
4909,South Pacific Ocean
4910,South Pacific Ocean
4911,South Pacific Ocean
4912,South Pacific Ocean
4913,South Pacific Ocean
4914,South Pacific Ocean
4915,South Pacific Ocean
4916,South Pacific Ocean
4917,South Pacific Ocean
4918,South Pacific Ocean
4919,South Pacific Ocean
4920,South Pacific Ocean
4921,South Pacific Ocean
4922,South Pacific Ocean
4923,South Pacific Ocean
4924,South Pacific Ocean
4925,North Pacific Ocean
4926,South Pacific Ocean
4927,North Pacific Ocean
4928,South Pacific Ocean
4929,South Pacific Ocean
4930,South Pacific Ocean
4931,South Pacific Ocean
4932,South Pacific Ocean
4933,South Pacific Ocean
4934,South Pacific Ocean
4935,South Pacific Ocean
4936,South Pacific Ocean
4937,South Pacific Ocean
4938,South Pacific Ocean
4939,South Pacific Ocean
4940,South Pacific Ocean
4941,South Pacific Ocean
4942,South Pacific Ocean
4943,South Pacific Ocean
4944,South Pacific Ocean
4945,South Pacific Ocean
4946,South Pacific Ocean
4947,South Pacific Ocean
4948,South Pacific Ocean
4949,South Pacific Ocean
4950,South Pacific Ocean
4951,South Pacific Ocean
4952,South Pacific Ocean
4953,South Pacific Ocean
4954,South Pacific Ocean
4955,South Pacific Ocean
4956,South Pacific Ocean
4957,South Pacific Ocean
4958,South Pacific Ocean
4959,South Pacific Ocean
4960,South Pacific Ocean
4961,South Pacific Ocean
4962,South Pacific Ocean
4963,South Pacific Ocean
4964,South Pacific Ocean
4965,South Pacific Ocean
4966,North Pacific Ocean
4967,South Pacific Ocean
4968,South Pacific Ocean
4969,South Pacific Ocean
4970,South Pacific Ocean
4971,South Pacific Ocean
4972,North Pacific Ocean
4973,South Pacific Ocean
4974,South Pacific Ocean
4975,South Pacific Ocean
4976,North Pacific Ocean
4977,South Pacific Ocean
4978,South Pacific Ocean
4979,South Pacific Ocean
4980,South Pacific Ocean
4981,South Pacific Ocean
4982,South Pacific Ocean
4983,South Pacific Ocean
4984,South Pacific Ocean
4985,South Pacific Ocean
4986,South Pacific Ocean
4987,South Pacific Ocean
4988,South Pacific Ocean
4989,South Pacific Ocean
4990,South Pacific Ocean
4991,South Pacific Ocean
4992,South Pacific Ocean
4993,South Pacific Ocean
4994,South Pacific Ocean
4995,South Pacific Ocean
4996,South Pacific Ocean
4997,South Pacific Ocean
4998,South Pacific Ocean
4999,South Pacific Ocean
5000,South Pacific Ocean
5001,South Pacific Ocean
5002,South Pacific Ocean
5003,South Pacific Ocean
5004,South Pacific Ocean
5005,South Pacific Ocean
5006,South Pacific Ocean
5007,South Pacific Ocean
5008,South Pacific Ocean
5009,South Pacific Ocean
5010,South Pacific Ocean
5011,South Pacific Ocean
5012,South Pacific Ocean
5013,South Pacific Ocean
5014,North Pacific Ocean
5015,South Pacific Ocean
5016,South Pacific Ocean
5017,South Pacific Ocean
5018,South Pacific Ocean
5019,South Pacific Ocean
5020,South Pacific Ocean
5021,South Pacific Ocean
5022,South Pacific Ocean
5023,South Pacific Ocean
5024,South Pacific Ocean
5025,South Pacific Ocean
5026,South Pacific Ocean
5027,South Pacific Ocean
5028,South Pacific Ocean
5029,South Pacific Ocean
5030,South Pacific Ocean
5031,South Pacific Ocean
5032,South Pacific Ocean
5033,South Pacific Ocean
5034,North Pacific Ocean
5035,South Pacific Ocean
5036,South Pacific Ocean
5037,South Pacific Ocean
5038,South Pacific Ocean
5039,South Pacific Ocean
5040,South Pacific Ocean
5041,North Pacific Ocean
5042,South Pacific Ocean
5043,North Pacific Ocean
5044,South Pacific Ocean
5045,South Pacific Ocean
5046,South Pacific Ocean
5047,South Pacific Ocean
5048,South Pacific Ocean
5049,South Pacific Ocean
5050,South Pacific Ocean
5051,North Pacific Ocean
5052,South Pacific Ocean
5053,South Pacific Ocean
5054,South Pacific Ocean
5055,South Pacific Ocean
5056,South Pacific Ocean
5057,South Pacific Ocean
5058,South Pacific Ocean
5059,South Pacific Ocean
5060,South Pacific Ocean
5061,South Pacific Ocean
5062,South Pacific Ocean
5063,South Pacific Ocean
5064,South Pacific Ocean
5065,South Pacific Ocean
5066,South Pacific Ocean
5067,South Pacific Ocean
5068,South Pacific Ocean
5069,South Pacific Ocean
5070,South Pacific Ocean
5071,South Pacific Ocean
5072,South Pacific Ocean
5073,South Pacific Ocean
5074,South Pacific Ocean
5075,North Pacific Ocean
5076,South Pacific Ocean
5077,South Pacific Ocean
5078,South Pacific Ocean
5079,South Pacific Ocean
5080,South Pacific Ocean
5081,South Pacific Ocean
5082,South Pacific Ocean
5083,South Pacific Ocean
5084,South Pacific Ocean
5085,South Pacific Ocean
5086,South Pacific Ocean
5087,South Pacific Ocean
5088,South Pacific Ocean
5089,South Pacific Ocean
5090,South Pacific Ocean
5091,South Pacific Ocean
5092,South Pacific Ocean
5093,South Pacific Ocean
5094,South Pacific Ocean
5095,North Pacific Ocean
5096,South Pacific Ocean
5097,South Pacific Ocean
5098,South Pacific Ocean
5099,South Pacific Ocean
5100,South Pacific Ocean
5101,South Pacific Ocean
5102,South Pacific Ocean
5103,South Pacific Ocean
5104,South Pacific Ocean
5105,South Pacific Ocean
5106,South Pacific Ocean
5107,South Pacific Ocean
5108,South Pacific Ocean
5109,South Pacific Ocean
5110,South Pacific Ocean
5111,South Pacific Ocean
5112,South Pacific Ocean
5113,South Pacific Ocean
5114,South Pacific Ocean
5115,South Pacific Ocean
5116,South Pacific Ocean
5117,South Pacific Ocean
5118,South Pacific Ocean
5119,South Pacific Ocean
5120,North Pacific Ocean
5121,South Pacific Ocean
5122,South Pacific Ocean
5123,South Pacific Ocean
5124,South Pacific Ocean
5125,South Pacific Ocean
5126,South Pacific Ocean
5127,South Pacific Ocean
5128,South Pacific Ocean
5129,South Pacific Ocean
5130,South Pacific Ocean
5131,North Pacific Ocean
5132,South Pacific Ocean
5133,South Pacific Ocean
5134,South Pacific Ocean
5135,South Pacific Ocean
5136,South Pacific Ocean
5137,South Pacific Ocean
5138,South Pacific Ocean
5139,South Pacific Ocean
5140,South Pacific Ocean
5141,South Pacific Ocean
5142,South Pacific Ocean
5143,North Pacific Ocean
5144,South Pacific Ocean
5145,South Pacific Ocean
5146,South Pacific Ocean
5147,South Pacific Ocean
5148,South Pacific Ocean
5149,South Pacific Ocean
5150,South Pacific Ocean
5151,South Pacific Ocean
5152,South Pacific Ocean
5153,South Pacific Ocean
5154,North Pacific Ocean
5155,South Pacific Ocean
5156,South Pacific Ocean
5157,South Pacific Ocean
5158,South Pacific Ocean
5159,South Pacific Ocean
5160,South Pacific Ocean
5161,South Pacific Ocean
5162,South Pacific Ocean
5163,South Pacific Ocean
5164,South Pacific Ocean
5165,North Pacific Ocean
5166,South Pacific Ocean
5167,South Pacific Ocean
5168,North Pacific Ocean
5169,South Pacific Ocean
5170,South Pacific Ocean
5171,South Pacific Ocean
5172,South Pacific Ocean
5173,South Pacific Ocean
5174,South Pacific Ocean
5175,South Pacific Ocean
5176,South Pacific Ocean
5177,North Pacific Ocean
5178,South Pacific Ocean
5179,South Pacific Ocean
5180,South Pacific Ocean
5181,South Pacific Ocean
5182,South Pacific Ocean
5183,South Pacific Ocean
5184,South Pacific Ocean
5185,South Pacific Ocean
5186,South Pacific Ocean
5187,South Pacific Ocean
5188,South Pacific Ocean
5189,South Pacific Ocean
5190,South Pacific Ocean
5191,South Pacific Ocean
5192,South Pacific Ocean
5193,South Pacific Ocean
5194,South Pacific Ocean
5195,South Pacific Ocean
5196,South Pacific Ocean
5197,South Pacific Ocean
5198,South Pacific Ocean
5199,South Pacific Ocean
5200,South Pacific Ocean
5201,South Pacific Ocean
5202,South Pacific Ocean
5203,South Pacific Ocean
5204,South Pacific Ocean
5205,South Pacific Ocean
5206,South Pacific Ocean
5207,North Pacific Ocean
5208,South Pacific Ocean
5209,South Pacific Ocean
5210,South Pacific Ocean
5211,North Pacific Ocean
5212,South Pacific Ocean
5213,South Pacific Ocean
5214,South Pacific Ocean
5215,South Pacific Ocean
5216,South Pacific Ocean
5217,South Pacific Ocean
5218,South Pacific Ocean
5219,South Pacific Ocean
5220,South Pacific Ocean
5221,South Pacific Ocean
5222,South Pacific Ocean
5223,South Pacific Ocean
5224,South Pacific Ocean
5225,South Pacific Ocean
5226,South Pacific Ocean
5227,South Pacific Ocean
5228,South Pacific Ocean
5229,South Pacific Ocean
5230,South Pacific Ocean
5231,South Pacific Ocean
5232,South Pacific Ocean
5233,South Pacific Ocean
5234,South Pacific Ocean
5235,South Pacific Ocean
5236,South Pacific Ocean
5237,North Pacific Ocean
5238,South Pacific Ocean
5239,South Pacific Ocean
5240,North Pacific Ocean
5241,South Pacific Ocean
5242,South Pacific Ocean
5243,South Pacific Ocean
5244,South Pacific Ocean
5245,South Pacific Ocean
5246,South Pacific Ocean
5247,South Pacific Ocean
5248,South Pacific Ocean
5249,South Pacific Ocean
5250,South Pacific Ocean
5251,South Pacific Ocean
5252,South Pacific Ocean
5253,South Pacific Ocean
5254,South Pacific Ocean
5255,South Pacific Ocean
5256,South Pacific Ocean
5257,South Pacific Ocean
5258,South Pacific Ocean
5259,South Pacific Ocean
5260,South Pacific Ocean
5261,South Pacific Ocean
5262,South Pacific Ocean
5263,South Pacific Ocean
5264,South Pacific Ocean
5265,South Pacific Ocean
5266,North Pacific Ocean
5267,South Pacific Ocean
5268,South Pacific Ocean
5269,North Pacific Ocean
5270,South Pacific Ocean
5271,South Pacific Ocean
5272,South Pacific Ocean
5273,South Pacific Ocean
5274,South Pacific Ocean
5275,South Pacific Ocean
5276,North Pacific Ocean
5277,South Pacific Ocean
5278,South Pacific Ocean
5279,North Pacific Ocean
5280,South Pacific Ocean
5281,South Pacific Ocean
5282,North Pacific Ocean
5283,South Pacific Ocean
5284,South Pacific Ocean
5285,South Pacific Ocean
5286,North Pacific Ocean
5287,South Pacific Ocean
5288,North Pacific Ocean
5289,South Pacific Ocean
5290,South Pacific Ocean
5291,South Pacific Ocean
5292,South Pacific Ocean
5293,South Pacific Ocean
5294,South Pacific Ocean
5295,South Pacific Ocean
5296,South Pacific Ocean
5297,South Pacific Ocean
5298,South Pacific Ocean
5299,North Pacific Ocean
5300,South Pacific Ocean
5301,South Pacific Ocean
5302,South Pacific Ocean
5303,South Pacific Ocean
5304,South Pacific Ocean
5305,South Pacific Ocean
5306,South Pacific Ocean
5307,South Pacific Ocean
5308,South Pacific Ocean
5309,South Pacific Ocean
5310,North Pacific Ocean
5311,South Pacific Ocean
5312,South Pacific Ocean
5313,South Pacific Ocean
5314,South Pacific Ocean
5315,South Pacific Ocean
5316,North Pacific Ocean
5317,North Pacific Ocean
5318,South Pacific Ocean
5319,South Pacific Ocean
5320,North Pacific Ocean
5321,South Pacific Ocean
5322,South Pacific Ocean
5323,North Pacific Ocean
5324,South Pacific Ocean
5325,South Pacific Ocean
5326,South Pacific Ocean
5327,South Pacific Ocean
5328,South Pacific Ocean
5329,South Pacific Ocean
5330,South Pacific Ocean
5331,South Pacific Ocean
5332,South Pacific Ocean
5333,South Pacific Ocean
5334,South Pacific Ocean
5335,South Pacific Ocean
5336,South Pacific Ocean
5337,South Pacific Ocean
5338,North Pacific Ocean
5339,South Pacific Ocean
5340,South Pacific Ocean
5341,South Pacific Ocean
5342,South Pacific Ocean
5343,South Pacific Ocean
5344,South Pacific Ocean
5345,South Pacific Ocean
5346,South Pacific Ocean
5347,South Pacific Ocean
5348,South Pacific Ocean
5349,North Pacific Ocean
5350,South Pacific Ocean
5351,South Pacific Ocean
5352,South Pacific Ocean
5353,South Pacific Ocean
5354,South Pacific Ocean
5355,South Pacific Ocean
5356,North Pacific Ocean
5357,South Pacific Ocean
5358,South Pacific Ocean
5359,South Pacific Ocean
5360,South Pacific Ocean
5361,South Pacific Ocean
5362,South Pacific Ocean
5363,North Pacific Ocean
5364,South Pacific Ocean
5365,South Pacific Ocean
5366,South Pacific Ocean
5367,North Pacific Ocean
5368,South Pacific Ocean
5369,South Pacific Ocean
5370,South Pacific Ocean
5371,South Pacific Ocean
5372,South Pacific Ocean
5373,South Pacific Ocean
5374,South Pacific Ocean
5375,South Pacific Ocean
5376,North Pacific Ocean
5377,North Pacific Ocean
5378,South Pacific Ocean
5379,South Pacific Ocean
5380,South Pacific Ocean
5381,South Pacific Ocean
5382,South Pacific Ocean
5383,South Pacific Ocean
5384,South Pacific Ocean
5385,South Pacific Ocean
5386,South Pacific Ocean
5387,South Pacific Ocean
5388,South Pacific Ocean
5389,South Pacific Ocean
5390,South Pacific Ocean
5391,South Pacific Ocean
5392,South Pacific Ocean
5393,South Pacific Ocean
5394,South Pacific Ocean
5395,South Pacific Ocean
5396,South Pacific Ocean
5397,South Pacific Ocean
5398,South Pacific Ocean
5399,South Pacific Ocean
5400,South Pacific Ocean
5401,North Pacific Ocean
5402,North Pacific Ocean
5403,South Pacific Ocean
5404,South Pacific Ocean
5405,South Pacific Ocean
5406,South Pacific Ocean
5407,North Pacific Ocean
5408,South Pacific Ocean
5409,South Pacific Ocean
5410,North Pacific Ocean
5411,South Pacific Ocean
5412,South Pacific Ocean
5413,South Pacific Ocean
5414,South Pacific Ocean
5415,South Pacific Ocean
5416,South Pacific Ocean
5417,South Pacific Ocean
5418,South Pacific Ocean
5419,South Pacific Ocean
5420,South Pacific Ocean
5421,South Pacific Ocean
5422,South Pacific Ocean
5423,South Pacific Ocean
5424,South Pacific Ocean
5425,South Pacific Ocean
5426,South Pacific Ocean
5427,South Pacific Ocean
5428,South Pacific Ocean
5429,South Pacific Ocean
5430,South Pacific Ocean
5431,South Pacific Ocean
5432,South Pacific Ocean
5433,South Pacific Ocean
5434,South Pacific Ocean
5435,North Pacific Ocean
5436,South Pacific Ocean
5437,South Pacific Ocean
5438,South Pacific Ocean
5439,South Pacific Ocean
5440,South Pacific Ocean
5441,North Pacific Ocean
5442,North Pacific Ocean
5443,North Pacific Ocean
5444,South Pacific Ocean
5445,South Pacific Ocean
5446,South Pacific Ocean
5447,South Pacific Ocean
5448,South Pacific Ocean
5449,South Pacific Ocean
5450,South Pacific Ocean
5451,South Pacific Ocean
5452,South Pacific Ocean
5453,South Pacific Ocean
5454,South Pacific Ocean
5455,North Pacific Ocean
5456,South Pacific Ocean
5457,South Pacific Ocean
5458,South Pacific Ocean
5459,South Pacific Ocean
5460,South Pacific Ocean
5461,South Pacific Ocean
5462,South Pacific Ocean
5463,South Pacific Ocean
5464,South Pacific Ocean
5465,South Pacific Ocean
5466,South Pacific Ocean
5467,South Pacific Ocean
5468,South Pacific Ocean
5469,South Pacific Ocean
5470,South Pacific Ocean
5471,South Pacific Ocean
5472,South Pacific Ocean
5473,South Pacific Ocean
5474,South Pacific Ocean
5475,South Pacific Ocean
5476,South Pacific Ocean
5477,South Pacific Ocean
5478,South Pacific Ocean
5479,North Pacific Ocean
5480,South Pacific Ocean
5481,South Pacific Ocean
5482,South Pacific Ocean
5483,South Pacific Ocean
5484,North Pacific Ocean
5485,South Pacific Ocean
5486,South Pacific Ocean
5487,South Pacific Ocean
5488,South Pacific Ocean
5489,South Pacific Ocean
5490,South Pacific Ocean
5491,South Pacific Ocean
5492,South Pacific Ocean
5493,South Pacific Ocean
5494,South Pacific Ocean
5495,South Pacific Ocean
5496,South Pacific Ocean
5497,South Pacific Ocean
5498,South Pacific Ocean
5499,South Pacific Ocean
5500,South Pacific Ocean
5501,South Pacific Ocean
5502,South Pacific Ocean
5503,South Pacific Ocean
5504,South Pacific Ocean
5505,South Pacific Ocean
5506,South Pacific Ocean
5507,North Pacific Ocean
5508,South Pacific Ocean
5509,South Pacific Ocean
5510,South Pacific Ocean
5511,South Pacific Ocean
5512,South Pacific Ocean
5513,South Pacific Ocean
5514,South Pacific Ocean
5515,South Pacific Ocean
5516,South Pacific Ocean
5517,South Pacific Ocean
5518,South Pacific Ocean
5519,South Pacific Ocean
5520,South Pacific Ocean
5521,South Pacific Ocean
5522,South Pacific Ocean
5523,South Pacific Ocean
5524,South Pacific Ocean
5525,South Pacific Ocean
5526,South Pacific Ocean
5527,South Pacific Ocean
5528,South Pacific Ocean
5529,South Pacific Ocean
5530,South Pacific Ocean
5531,South Pacific Ocean
5532,South Pacific Ocean
5533,South Pacific Ocean
5534,South Pacific Ocean
5535,North Pacific Ocean
5536,North Pacific Ocean
5537,South Pacific Ocean
5538,South Pacific Ocean
5539,South Pacific Ocean
5540,South Pacific Ocean
5541,South Pacific Ocean
5542,South Pacific Ocean
5543,South Pacific Ocean
5544,South Pacific Ocean
5545,South Pacific Ocean
5546,South Pacific Ocean
5547,South Pacific Ocean
5548,South Pacific Ocean
5549,South Pacific Ocean
5550,South Pacific Ocean
5551,North Pacific Ocean
5552,South Pacific Ocean
5553,South Pacific Ocean
5554,North Pacific Ocean
5555,South Pacific Ocean
5556,South Pacific Ocean
5557,South Pacific Ocean
5558,North Pacific Ocean
5559,South Pacific Ocean
5560,South Pacific Ocean
5561,North Pacific Ocean
5562,South Pacific Ocean
5563,South Pacific Ocean
5564,South Pacific Ocean
5565,South Pacific Ocean
5566,South Pacific Ocean
5567,South Pacific Ocean
5568,South Pacific Ocean
5569,South Pacific Ocean
5570,South Pacific Ocean
5571,South Pacific Ocean
5572,South Pacific Ocean
5573,South Pacific Ocean
5574,South Pacific Ocean
5575,South Pacific Ocean
5576,South Pacific Ocean
5577,South Pacific Ocean
5578,North Pacific Ocean
5579,South Pacific Ocean
5580,South Pacific Ocean
5581,South Pacific Ocean
5582,South Pacific Ocean
5583,South Pacific Ocean
5584,South Pacific Ocean
5585,South Pacific Ocean
5586,North Pacific Ocean
5587,South Pacific Ocean
5588,North Pacific Ocean
5589,South Pacific Ocean
5590,South Pacific Ocean
5591,South Pacific Ocean
5592,South Pacific Ocean
5593,South Pacific Ocean
5594,South Pacific Ocean
5595,South Pacific Ocean
5596,South Pacific Ocean
5597,South Pacific Ocean
5598,South Pacific Ocean
5599,South Pacific Ocean
5600,South Pacific Ocean
5601,South Pacific Ocean
5602,South Pacific Ocean
5603,South Pacific Ocean
5604,South Pacific Ocean
5605,South Pacific Ocean
5606,South Pacific Ocean
5607,South Pacific Ocean
5608,South Pacific Ocean
5609,South Pacific Ocean
5610,South Pacific Ocean
5611,South Pacific Ocean
5612,South Pacific Ocean
5613,South Pacific Ocean
5614,South Pacific Ocean
5615,South Pacific Ocean
5616,North Pacific Ocean
5617,South Pacific Ocean
5618,South Pacific Ocean
5619,South Pacific Ocean
5620,South Pacific Ocean
5621,South Pacific Ocean
5622,North Pacific Ocean
5623,South Pacific Ocean
5624,South Pacific Ocean
5625,South Pacific Ocean
5626,South Pacific Ocean
5627,South Pacific Ocean
5628,South Pacific Ocean
5629,South Pacific Ocean
5630,South Pacific Ocean
5631,South Pacific Ocean
5632,South Pacific Ocean
5633,North Pacific Ocean
5634,South Pacific Ocean
5635,South Pacific Ocean
5636,South Pacific Ocean
5637,South Pacific Ocean
5638,South Pacific Ocean
5639,South Pacific Ocean
5640,South Pacific Ocean
5641,South Pacific Ocean
5642,South Pacific Ocean
5643,North Pacific Ocean
5644,North Pacific Ocean
5645,South Pacific Ocean
5646,South Pacific Ocean
5647,South Pacific Ocean
5648,South Pacific Ocean
5649,South Pacific Ocean
5650,North Pacific Ocean
5651,South Pacific Ocean
5652,South Pacific Ocean
5653,South Pacific Ocean
5654,South Pacific Ocean
5655,South Pacific Ocean
5656,South Pacific Ocean
5657,North Pacific Ocean
5658,South Pacific Ocean
5659,South Pacific Ocean
5660,South Pacific Ocean
5661,South Pacific Ocean
5662,South Pacific Ocean
5663,South Pacific Ocean
5664,South Pacific Ocean
5665,South Pacific Ocean
5666,South Pacific Ocean
5667,South Pacific Ocean
5668,South Pacific Ocean
5669,South Pacific Ocean
5670,South Pacific Ocean
5671,South Pacific Ocean
5672,South Pacific Ocean
5673,South Pacific Ocean
5674,South Pacific Ocean
5675,South Pacific Ocean
5676,South Pacific Ocean
5677,South Pacific Ocean
5678,North Pacific Ocean
5679,South Pacific Ocean
5680,South Pacific Ocean
5681,South Pacific Ocean
5682,North Pacific Ocean
5683,North Pacific Ocean
5684,South Pacific Ocean
5685,South Pacific Ocean
5686,South Pacific Ocean
5687,South Pacific Ocean
5688,South Pacific Ocean
5689,North Pacific Ocean
5690,South Pacific Ocean
5691,South Pacific Ocean
5692,South Pacific Ocean
5693,South Pacific Ocean
5694,South Pacific Ocean
5695,South Pacific Ocean
5696,South Pacific Ocean
5697,South Pacific Ocean
5698,South Pacific Ocean
5699,South Pacific Ocean
