,ocean
2420,atlantic
2421,pacific
2422,pacific
2423,pacific
2424,pacific
2425,false
2426,pacific
2427,pacific
2428,false
2429,pacific
2430,pacific
2431,indian
2432,pacific
2433,indian
2434,false
2435,false
2436,false
2437,false
2438,false
2439,indian
2440,pacific
2441,indian
2442,indian
2443,pacific
2444,atlantic
2445,false
2446,indian
2447,pacific
2448,false
2449,indian
2450,false
2451,pacific
2452,indian
2453,pacific
2454,atlantic
2455,indian
2456,indian
2457,atlantic
2458,false
2459,pacific
2460,pacific
2461,pacific
2462,pacific
2463,indian
2464,indian
2465,pacific
2466,pacific
2467,pacific
2468,indian
2469,indian
2470,indian
2471,atlantic
2472,atlantic
2473,false
2474,atlantic
2475,pacific
2476,pacific
2477,pacific
2478,pacific
2479,false
2480,indian
2481,indian
2482,pacific
2483,pacific
2484,pacific
2485,pacific
2486,pacific
2487,atlantic
2488,pacific
2489,pacific
2490,false
2491,pacific
2492,indian
2493,indian
2494,indian
2495,indian
2496,false
2497,pacific
2498,pacific
2499,pacific
2500,pacific
2501,atlantic
2502,indian
2503,indian
2504,false
2505,false
2506,pacific
2507,false
2508,pacific
2509,atlantic
2510,pacific
2511,false
2512,indian
2513,atlantic
2514,indian
2515,atlantic
2516,atlantic
2517,pacific
2518,pacific
2519,false
2520,pacific
2521,indian
2522,indian
2523,indian
2524,pacific
2525,false
2526,atlantic
2527,indian
2528,false
2529,atlantic
2530,indian
2531,indian
2532,pacific
2533,indian
2534,indian
2535,atlantic
2536,pacific
2537,pacific
2538,false
2539,pacific
2540,pacific
2541,pacific
2542,indian
2543,indian
2544,indian
2545,false
2546,pacific
2547,false
2548,pacific
2549,false
2550,pacific
2551,pacific
2552,false
2553,false
2554,false
2555,false
2556,false
2557,pacific
2558,pacific
2559,indian
2560,indian
2561,indian
2562,atlantic
2563,pacific
2564,pacific
2565,atlantic
2566,atlantic
2567,false
2568,indian
2569,pacific
2570,false
2571,indian
2572,indian
2573,pacific
2574,pacific
2575,pacific
2576,false
2577,false
2578,pacific
2579,indian
2580,indian
2581,false
2582,indian
2583,pacific
2584,false
2585,indian
2586,indian
2587,atlantic
2588,indian
2589,indian
2590,false
2591,false
2592,pacific
2593,atlantic
2594,false
2595,false
2596,false
2597,false
2598,false
2599,false
2600,pacific
2601,pacific
2602,atlantic
2603,false
2604,atlantic
2605,pacific
2606,indian
2607,indian
2608,false
2609,pacific
2610,indian
2611,false
2612,pacific
2613,false
2614,false
2615,pacific
2616,pacific
2617,indian
2618,false
2619,indian
2620,atlantic
2621,indian
2622,false
2623,false
2624,pacific
2625,pacific
2626,atlantic
2627,false
2628,pacific
2629,pacific
2630,false
2631,false
2632,indian
2633,indian
2634,atlantic
2635,false
2636,false
2637,false
2638,atlantic
2639,indian
2640,indian
2641,atlantic
2642,indian
2643,indian
2644,pacific
2645,indian
2646,atlantic
2647,false
2648,atlantic
2649,atlantic
2650,indian
2651,pacific
2652,pacific
2653,indian
2654,indian
2655,indian
2656,pacific
2657,pacific
2658,false
2659,indian
2660,false
2661,false
2662,indian
2663,indian
2664,indian
2665,atlantic
2666,false
2667,false
2668,false
2669,false
2670,pacific
2671,pacific
2672,pacific
2673,pacific
2674,indian
2675,indian
2676,indian
2677,false
2678,indian
2679,atlantic
2680,pacific
2681,pacific
2682,pacific
2683,indian
2684,indian
2685,indian
2686,false
2687,indian
2688,indian
2689,indian
2690,false
2691,false
2692,false
2693,indian
2694,indian
2695,indian
2696,false
2697,indian
2698,pacific
2699,pacific
2700,indian
2701,indian
2702,false
2703,false
2704,atlantic
2705,false
2706,false
2707,pacific
2708,indian
2709,atlantic
2710,pacific
2711,pacific
2712,atlantic
2713,false
2714,pacific
2715,pacific
2716,false
2717,indian
2718,false
2719,indian
2720,indian
2721,indian
2722,atlantic
2723,pacific
2724,indian
2725,pacific
2726,indian
2727,false
2728,indian
2729,atlantic
2730,pacific
2731,indian
2732,indian
2733,indian
2734,atlantic
2735,false
2736,false
2737,atlantic
2738,false
2739,indian
2740,indian
2741,indian
2742,false
2743,false
2744,pacific
2745,false
2746,pacific
2747,indian
2748,false
2749,indian
2750,indian
2751,pacific
2752,indian
2753,atlantic
2754,false
2755,false
2756,pacific
2757,pacific
2758,false
2759,indian
2760,atlantic
2761,false
2762,indian
2763,pacific
2764,pacific
2765,indian
2766,pacific
2767,indian
2768,indian
2769,pacific
2770,false
2771,indian
2772,false
2773,pacific
2774,false
2775,pacific
2776,pacific
2777,pacific
2778,pacific
2779,pacific
2780,false
2781,pacific
2782,indian
2783,indian
2784,indian
2785,indian
2786,pacific
2787,pacific
2788,pacific
2789,false
2790,pacific
2791,pacific
2792,pacific
2793,pacific
2794,pacific
2795,atlantic
2796,pacific
2797,false
2798,false
2799,atlantic
2800,indian
2801,indian
2802,indian
2803,false
2804,atlantic
2805,false
2806,false
2807,false
2808,pacific
2809,pacific
2810,pacific
2811,indian
2812,pacific
2813,false
2814,false
2815,false
2816,false
2817,indian
2818,pacific
2819,atlantic
2820,indian
2821,atlantic
2822,pacific
2823,pacific
2824,pacific
2825,indian
2826,indian
2827,indian
2828,atlantic
2829,indian
2830,false
2831,atlantic
2832,pacific
2833,atlantic
2834,false
2835,pacific
2836,pacific
2837,false
2838,atlantic
2839,atlantic
2840,pacific
2841,indian
2842,false
2843,pacific
2844,false
2845,pacific
2846,indian
2847,atlantic
2848,false
2849,false
2850,false
2851,indian
2852,indian
2853,false
2854,false
2855,false
2856,pacific
2857,pacific
2858,pacific
2859,pacific
2860,pacific
2861,pacific
2862,indian
2863,pacific
2864,atlantic
2865,indian
2866,atlantic
2867,pacific
2868,pacific
2869,false
2870,atlantic
2871,pacific
2872,pacific
2873,indian
2874,false
2875,false
2876,false
2877,false
2878,false
2879,indian
2880,indian
2881,false
2882,indian
2883,false
2884,indian
2885,false
2886,indian
2887,atlantic
2888,pacific
2889,atlantic
2890,pacific
2891,pacific
2892,false
2893,pacific
2894,indian
2895,false
2896,atlantic
2897,pacific
2898,false
2899,indian
2900,indian
2901,false
2902,indian
2903,indian
2904,indian
2905,atlantic
2906,pacific
2907,pacific
2908,indian
2909,pacific
2910,false
2911,indian
2912,indian
2913,pacific
2914,indian
2915,pacific
2916,indian
2917,atlantic
2918,false
2919,pacific
2920,false
2921,pacific
2922,indian
2923,false
2924,pacific
2925,indian
2926,false
2927,indian
2928,pacific
2929,false
2930,indian
2931,pacific
2932,atlantic
2933,pacific
2934,false
2935,false
2936,false
2937,atlantic
2938,pacific
2939,false
2940,false
2941,atlantic
2942,false
2943,false
2944,false
2945,pacific
2946,pacific
2947,indian
2948,false
2949,atlantic
2950,atlantic
2951,pacific
2952,false
2953,indian
2954,false
2955,atlantic
2956,false
2957,false
2958,pacific
2959,false
2960,pacific
2961,pacific
2962,false
2963,pacific
2964,false
2965,indian
2966,pacific
2967,false
2968,false
2969,false
2970,pacific
2971,indian
2972,false
2973,indian
2974,indian
2975,false
2976,atlantic
2977,indian
2978,indian
2979,atlantic
2980,indian
2981,indian
2982,pacific
2983,false
2984,atlantic
2985,false
2986,indian
2987,pacific
2988,pacific
2989,false
2990,indian
2991,false
2992,atlantic
2993,false
2994,pacific
2995,atlantic
2996,false
2997,pacific
2998,atlantic
2999,false
3000,pacific
3001,indian
3002,false
3003,indian
3004,pacific
3005,false
3006,false
3007,false
3008,pacific
3009,indian
3010,false
3011,pacific
3012,false
3013,false
3014,false
3015,indian
3016,false
3017,indian
3018,atlantic
3019,pacific
3020,false
3021,false
3022,indian
3023,false
3024,indian
3025,pacific
3026,false
3027,false
3028,false
3029,false
3030,false
3031,false
3032,pacific
3033,false
3034,pacific
3035,indian
3036,false
3037,indian
3038,pacific
3039,pacific
3040,false
3041,indian
3042,atlantic
3043,pacific
3044,false
3045,pacific
3046,indian
3047,pacific
3048,atlantic
3049,false
3050,atlantic
3051,false
3052,false
3053,atlantic
3054,false
3055,pacific
3056,pacific
3057,indian
3058,false
3059,false
3060,indian
3061,false
3062,false
3063,pacific
3064,false
3065,false
3066,atlantic
3067,false
3068,atlantic
3069,pacific
3070,atlantic
3071,pacific
3072,pacific
3073,pacific
3074,pacific
3075,false
3076,false
3077,false
3078,atlantic
3079,atlantic
3080,false
3081,false
3082,pacific
3083,false
3084,indian
3085,false
3086,false
3087,pacific
3088,pacific
3089,false
3090,false
3091,pacific
3092,indian
3093,pacific
3094,false
3095,false
3096,false
3097,false
3098,indian
3099,false
3100,indian
3101,false
3102,atlantic
3103,false
3104,false
3105,false
3106,pacific
3107,false
3108,false
3109,false
3110,false
3111,false
3112,false
3113,atlantic
3114,false
3115,indian
3116,indian
3117,pacific
3118,false
3119,false
3120,pacific
3121,atlantic
3122,indian
3123,false
3124,indian
3125,pacific
3126,indian
3127,indian
3128,false
3129,false
3130,pacific
3131,atlantic
3132,atlantic
3133,false
3134,false
3135,false
3136,false
3137,pacific
3138,pacific
3139,false
3140,pacific
3141,false
3142,false
3143,atlantic
3144,false
3145,indian
3146,pacific
3147,indian
3148,false
3149,pacific
3150,pacific
3151,false
3152,false
3153,atlantic
3154,atlantic
3155,indian
3156,false
3157,pacific
3158,pacific
3159,false
3160,pacific
3161,atlantic
3162,atlantic
3163,pacific
3164,pacific
3165,atlantic
3166,atlantic
3167,false
3168,indian
3169,pacific
3170,atlantic
3171,false
3172,pacific
3173,false
3174,false
3175,indian
3176,false
3177,false
3178,atlantic
3179,atlantic
3180,pacific
3181,false
3182,atlantic
3183,false
3184,false
3185,false
3186,false
3187,false
3188,false
3189,false
3190,indian
3191,indian
3192,atlantic
3193,pacific
3194,false
3195,pacific
3196,pacific
3197,pacific
3198,pacific
3199,atlantic
3200,atlantic
3201,atlantic
3202,atlantic
3203,false
3204,atlantic
3205,atlantic
3206,false
3207,atlantic
3208,atlantic
3209,atlantic
3210,atlantic
3211,atlantic
3212,atlantic
3213,atlantic
3214,false
3215,false
3216,false
3217,atlantic
3218,atlantic
3219,atlantic
3220,atlantic
3221,atlantic
3222,atlantic
3223,false
3224,false
3225,false
3226,false
3227,false
3228,false
3229,false
3230,false
3231,atlantic
3232,atlantic
3233,atlantic
3234,atlantic
3235,atlantic
3236,atlantic
3237,atlantic
3238,atlantic
3239,false
3240,false
3241,atlantic
3242,atlantic
3243,atlantic
3244,atlantic
3245,false
3246,atlantic
3247,atlantic
3248,false
3249,false
3250,false
3251,false
3252,false
3253,false
3254,atlantic
3255,indian
3256,atlantic
3257,false
3258,false
3259,false
3260,false
3261,false
3262,false
3263,false
3264,false
3265,false
3266,atlantic
3267,atlantic
3268,atlantic
3269,false
3270,indian
3271,indian
3272,atlantic
3273,atlantic
3274,atlantic
3275,atlantic
3276,atlantic
3277,atlantic
3278,atlantic
3279,atlantic
3280,atlantic
3281,atlantic
3282,atlantic
3283,atlantic
3284,false
3285,false
3286,false
3287,false
3288,false
3289,false
3290,false
3291,false
3292,false
3293,false
3294,false
3295,false
3296,false
3297,false
3298,false
3299,false
3300,false
3301,false
3302,false
3303,false
3304,false
3305,false
3306,false
3307,false
3308,false
3309,false
3310,false
3311,false
3312,false
3313,false
3314,false
3315,false
3316,false
3317,false
3318,false
3319,false
3320,false
3321,false
3322,false
3323,false
3324,false
3325,false
3326,false
3327,false
3328,false
3329,false
3330,false
3331,false
3332,false
3333,false
3334,false
3335,false
3336,false
3337,false
3338,false
3339,false
3340,false
3341,false
3342,false
3343,false
3344,false
3345,false
3346,false
3347,false
3348,false
3349,false
3350,false
3351,false
3352,false
3353,false
3354,pacific
3355,false
3356,false
3357,false
3358,false
3359,atlantic
3360,atlantic
3361,atlantic
3362,false
3363,pacific
3364,pacific
3365,pacific
3366,atlantic
3367,false
3368,false
3369,false
3370,false
3371,false
3372,false
3373,false
3374,pacific
3375,false
3376,false
3377,indian
3378,indian
3379,indian
3380,indian
3381,false
3382,false
3383,pacific
3384,pacific
3385,pacific
3386,pacific
3387,pacific
3388,pacific
3389,pacific
3390,pacific
3391,pacific
3392,pacific
3393,pacific
3394,pacific
3395,pacific
3396,pacific
3397,pacific
3398,pacific
3399,pacific
3400,pacific
3401,pacific
3402,pacific
3403,pacific
3404,pacific
3405,pacific
3406,pacific
3407,false
3408,false
3409,indian
3410,indian
3411,indian
3412,indian
3413,indian
3414,indian
3415,indian
3416,indian
3417,indian
3418,indian
3419,pacific
3420,indian
3421,indian
3422,indian
3423,false
3424,pacific
3425,pacific
3426,pacific
3427,false
3428,pacific
3429,false
3430,pacific
3431,false
3432,false
3433,false
3434,pacific
3435,false
3436,false
3437,false
3438,false
3439,false
3440,false
3441,atlantic
3442,atlantic
3443,atlantic
3444,atlantic
3445,atlantic
3446,pacific
3447,pacific
3448,pacific
3449,pacific
3450,pacific
3451,pacific
3452,false
3453,indian
3454,indian
3455,indian
3456,indian
3457,indian
3458,indian
3459,atlantic
3460,false
3461,atlantic
3462,pacific
3463,pacific
3464,pacific
3465,pacific
3466,false
3467,pacific
3468,false
3469,false
3470,false
3471,pacific
3472,false
3473,false
3474,false
3475,false
3476,false
3477,false
3478,false
3479,false
3480,pacific
3481,false
3482,pacific
3483,false
3484,false
3485,false
3486,false
3487,false
3488,false
3489,false
3490,pacific
3491,false
3492,false
3493,false
3494,false
3495,atlantic
3496,false
3497,false
3498,pacific
3499,false
3500,false
3501,false
3502,pacific
3503,false
3504,pacific
3505,pacific
3506,false
3507,false
3508,false
3509,pacific
3510,pacific
3511,pacific
3512,indian
3513,indian
3514,indian
3515,indian
3516,indian
3517,indian
3518,false
3519,pacific
3520,pacific
3521,pacific
3522,pacific
3523,pacific
3524,pacific
3525,false
3526,false
3527,false
3528,false
3529,false
3530,pacific
3531,pacific
3532,pacific
3533,false
3534,pacific
3535,atlantic
3536,atlantic
3537,pacific
3538,false
3539,false
3540,false
3541,false
3542,false
3543,indian
3544,indian
3545,indian
3546,indian
3547,atlantic
3548,false
3549,atlantic
3550,false
3551,pacific
3552,indian
3553,pacific
3554,pacific
3555,pacific
3556,false
3557,indian
3558,indian
3559,indian
3560,indian
3561,false
3562,pacific
3563,false
3564,false
3565,pacific
3566,pacific
3567,indian
3568,indian
3569,indian
3570,indian
3571,pacific
3572,pacific
3573,false
3574,pacific
3575,pacific
3576,pacific
3577,pacific
3578,pacific
3579,pacific
3580,indian
3581,indian
3582,indian
3583,indian
3584,indian
3585,pacific
3586,pacific
3587,pacific
3588,pacific
3589,pacific
3590,pacific
3591,indian
3592,indian
3593,pacific
3594,false
3595,pacific
3596,indian
3597,indian
3598,pacific
3599,indian
3600,false
3601,false
3602,false
3603,false
3604,indian
3605,indian
3606,false
3607,pacific
3608,pacific
3609,indian
3610,pacific
3611,pacific
3612,pacific
3613,pacific
3614,indian
3615,indian
3616,false
3617,false
3618,pacific
3619,pacific
3620,pacific
3621,pacific
3622,false
3623,pacific
3624,false
3625,pacific
3626,false
3627,indian
3628,pacific
3629,indian
3630,indian
3631,pacific
3632,pacific
3633,indian
3634,indian
3635,pacific
3636,indian
3637,pacific
3638,indian
3639,pacific
3640,indian
3641,false
3642,false
3643,false
3644,false
3645,false
3646,indian
3647,indian
3648,indian
3649,indian
3650,indian
3651,false
3652,false
3653,indian
3654,indian
3655,indian
3656,indian
3657,indian
3658,pacific
3659,false
3660,atlantic
3661,atlantic
3662,pacific
3663,pacific
3664,pacific
3665,pacific
3666,atlantic
3667,indian
3668,indian
3669,atlantic
3670,atlantic
3671,atlantic
3672,atlantic
3673,atlantic
3674,atlantic
3675,atlantic
3676,atlantic
3677,atlantic
3678,indian
3679,atlantic
3680,pacific
3681,false
3682,indian
3683,indian
3684,indian
3685,indian
3686,atlantic
3687,false
3688,atlantic
3689,pacific
3690,pacific
3691,indian
3692,indian
3693,indian
3694,indian
3695,indian
3696,indian
3697,indian
3698,indian
3699,indian
3700,indian
3701,atlantic
3702,pacific
3703,indian
3704,indian
3705,pacific
3706,false
3707,false
3708,false
3709,false
3710,pacific
3711,pacific
3712,pacific
3713,pacific
3714,pacific
3715,false
3716,false
3717,indian
3718,false
3719,pacific
3720,pacific
3721,indian
3722,false
3723,false
3724,false
3725,false
3726,false
3727,false
3728,false
3729,pacific
3730,pacific
3731,pacific
3732,pacific
3733,pacific
3734,false
3735,pacific
3736,indian
3737,indian
3738,false
3739,indian
3740,false
3741,pacific
3742,pacific
3743,pacific
3744,indian
3745,indian
3746,pacific
3747,indian
3748,indian
3749,indian
3750,pacific
3751,pacific
3752,pacific
3753,false
3754,indian
3755,indian
3756,indian
3757,indian
3758,atlantic
3759,indian
3760,indian
3761,indian
3762,indian
3763,indian
3764,atlantic
3765,atlantic
3766,indian
3767,false
3768,false
3769,false
3770,indian
3771,indian
3772,indian
3773,indian
3774,indian
3775,indian
3776,indian
3777,pacific
3778,pacific
3779,indian
3780,indian
3781,indian
3782,false
3783,indian
3784,indian
3785,indian
3786,atlantic
3787,indian
3788,indian
3789,indian
3790,indian
3791,indian
3792,indian
3793,indian
3794,indian
3795,indian
3796,indian
3797,indian
3798,indian
3799,indian
3800,indian
3801,indian
3802,indian
3803,indian
3804,indian
3805,indian
3806,indian
3807,indian
3808,indian
3809,indian
3810,indian
3811,indian
3812,indian
3813,indian
3814,indian
3815,indian
3816,indian
3817,indian
3818,indian
3819,indian
3820,indian
3821,indian
3822,indian
3823,indian
3824,indian
3825,pacific
3826,pacific
3827,pacific
3828,pacific
3829,pacific
3830,false
3831,false
3832,false
3833,pacific
3834,false
3835,false
3836,pacific
3837,pacific
3838,atlantic
3839,atlantic
3840,pacific
3841,indian
3842,pacific
3843,pacific
3844,false
3845,pacific
3846,false
3847,false
3848,false
3849,false
3850,false
3851,false
3852,false
3853,atlantic
3854,pacific
3855,pacific
3856,pacific
3857,false
3858,atlantic
3859,atlantic
3860,atlantic
3861,false
3862,pacific
3863,pacific
3864,pacific
3865,false
3866,pacific
3867,pacific
3868,false
3869,pacific
3870,false
3871,false
3872,false
3873,false
3874,false
3875,false
3876,false
3877,false
3878,false
3879,false
3880,pacific
3881,indian
3882,pacific
3883,false
3884,false
3885,false
3886,false
3887,pacific
3888,false
3889,pacific
3890,false
3891,false
3892,false
3893,pacific
3894,pacific
3895,pacific
3896,pacific
3897,pacific
3898,pacific
3899,pacific
3900,pacific
3901,pacific
3902,pacific
3903,pacific
3904,pacific
3905,pacific
3906,false
3907,false
3908,false
3909,false
3910,pacific
3911,false
3912,pacific
3913,false
3914,false
3915,pacific
3916,indian
3917,indian
3918,indian
3919,indian
3920,indian
3921,indian
3922,indian
3923,pacific
3924,false
3925,false
3926,pacific
3927,false
3928,false
3929,false
3930,false
3931,false
3932,false
3933,false
3934,false
3935,false
3936,false
3937,false
3938,false
3939,false
3940,pacific
3941,false
3942,false
3943,false
3944,false
3945,false
3946,atlantic
3947,atlantic
3948,indian
3949,indian
3950,indian
3951,indian
3952,indian
3953,atlantic
3954,indian
3955,indian
3956,indian
3957,indian
3958,indian
3959,indian
3960,indian
3961,indian
3962,indian
3963,indian
3964,indian
3965,indian
3966,indian
3967,indian
3968,indian
3969,indian
3970,indian
3971,indian
3972,indian
3973,indian
3974,indian
3975,indian
3976,indian
3977,indian
3978,indian
3979,atlantic
3980,atlantic
3981,atlantic
3982,atlantic
3983,false
3984,false
3985,false
3986,false
3987,false
3988,false
3989,false
3990,false
3991,false
3992,false
3993,false
3994,indian
3995,pacific
3996,false
3997,false
3998,false
3999,indian
4000,indian
4001,indian
4002,indian
4003,indian
4004,indian
4005,indian
4006,false
4007,false
4008,atlantic
4009,pacific
4010,pacific
4011,pacific
4012,indian
4013,pacific
4014,pacific
4015,atlantic
4016,atlantic
4017,pacific
4018,atlantic
4019,atlantic
4020,false
4021,false
4022,atlantic
4023,atlantic
4024,atlantic
4025,indian
4026,atlantic
4027,atlantic
4028,false
4029,atlantic
4030,atlantic
4031,false
4032,false
4033,false
4034,false
4035,false
4036,false
4037,false
4038,false
4039,false
4040,atlantic
4041,atlantic
4042,atlantic
4043,atlantic
4044,atlantic
4045,atlantic
4046,atlantic
4047,indian
4048,indian
4049,false
4050,false
4051,false
4052,false
4053,false
4054,false
4055,false
4056,false
4057,false
4058,false
4059,false
4060,false
4061,atlantic
4062,false
4063,false
4064,false
4065,false
4066,false
4067,false
4068,false
4069,indian
4070,indian
4071,indian
4072,indian
4073,indian
4074,atlantic
4075,atlantic
4076,atlantic
4077,atlantic
4078,atlantic
4079,atlantic
4080,atlantic
4081,atlantic
4082,atlantic
4083,atlantic
4084,atlantic
4085,atlantic
4086,false
4087,false
4088,false
4089,atlantic
4090,false
4091,false
4092,false
4093,false
4094,false
4095,false
4096,false
4097,false
4098,false
4099,false
4100,false
4101,false
4102,false
4103,false
4104,false
4105,false
4106,false
4107,false
4108,false
4109,false
4110,false
4111,false
4112,false
4113,false
4114,false
4115,false
4116,false
4117,false
4118,false
4119,false
4120,false
4121,false
4122,false
4123,false
4124,false
4125,false
4126,false
4127,false
4128,false
4129,false
4130,false
4131,false
4132,false
4133,false
4134,false
4135,false
4136,false
4137,false
4138,false
4139,false
4140,false
4141,false
4142,false
4143,false
4144,false
4145,false
4146,false
4147,false
4148,false
4149,false
4150,false
4151,atlantic
4152,atlantic
4153,atlantic
4154,pacific
4155,atlantic
4156,pacific
4157,false
4158,false
4159,false
4160,false
4161,false
4162,false
4163,false
4164,false
4165,false
4166,atlantic
4167,false
4168,indian
4169,indian
4170,indian
4171,pacific
4172,false
4173,pacific
4174,pacific
4175,pacific
4176,pacific
4177,pacific
4178,pacific
4179,pacific
4180,pacific
4181,pacific
4182,pacific
4183,pacific
4184,pacific
4185,pacific
4186,false
4187,pacific
4188,pacific
4189,pacific
4190,pacific
4191,false
4192,false
4193,indian
4194,indian
4195,indian
4196,indian
4197,indian
4198,indian
4199,indian
4200,indian
4201,indian
4202,indian
4203,indian
4204,indian
4205,indian
4206,indian
4207,pacific
4208,indian
4209,indian
4210,indian
4211,false
4212,false
4213,pacific
4214,pacific
4215,false
4216,false
4217,false
4218,pacific
4219,false
4220,pacific
4221,atlantic
4222,atlantic
4223,atlantic
4224,atlantic
4225,atlantic
4226,pacific
4227,pacific
4228,pacific
4229,pacific
4230,false
4231,indian
4232,indian
4233,indian
4234,atlantic
4235,atlantic
4236,atlantic
4237,atlantic
4238,false
4239,pacific
4240,pacific
4241,pacific
4242,false
4243,pacific
4244,false
4245,false
4246,false
4247,false
4248,false
4249,false
4250,false
4251,false
4252,false
4253,false
4254,false
4255,pacific
4256,false
4257,false
4258,false
4259,false
4260,false
4261,false
4262,false
4263,atlantic
4264,false
4265,false
4266,false
4267,false
4268,pacific
4269,pacific
4270,pacific
4271,indian
4272,indian
4273,pacific
4274,pacific
4275,pacific
4276,false
4277,false
4278,false
4279,false
4280,pacific
4281,pacific
4282,pacific
4283,false
4284,pacific
4285,pacific
4286,pacific
4287,false
4288,indian
4289,indian
4290,indian
4291,indian
4292,indian
4293,indian
4294,false
4295,pacific
4296,false
4297,false
4298,indian
4299,false
4300,pacific
4301,pacific
4302,pacific
4303,pacific
4304,false
4305,false
4306,false
4307,pacific
4308,pacific
4309,indian
4310,indian
4311,indian
4312,pacific
4313,indian
4314,pacific
4315,pacific
4316,pacific
4317,indian
4318,pacific
4319,pacific
4320,indian
4321,false
4322,indian
4323,pacific
4324,false
4325,false
4326,pacific
4327,pacific
4328,pacific
4329,pacific
4330,pacific
4331,pacific
4332,pacific
4333,pacific
4334,pacific
4335,pacific
4336,pacific
4337,pacific
4338,pacific
4339,indian
4340,indian
4341,indian
4342,indian
4343,indian
4344,indian
4345,pacific
4346,pacific
4347,pacific
4348,indian
4349,false
4350,pacific
4351,pacific
4352,pacific
4353,pacific
4354,pacific
4355,indian
4356,indian
4357,false
4358,false
4359,pacific
4360,indian
4361,indian
4362,indian
4363,indian
4364,false
4365,indian
4366,indian
4367,pacific
4368,pacific
4369,indian
4370,indian
4371,indian
4372,indian
4373,pacific
4374,false
4375,pacific
4376,indian
4377,pacific
4378,pacific
4379,pacific
4380,pacific
4381,pacific
4382,pacific
4383,pacific
4384,pacific
4385,pacific
4386,false
4387,false
4388,false
4389,pacific
4390,false
4391,false
4392,false
4393,false
4394,pacific
4395,pacific
4396,indian
4397,indian
4398,indian
4399,pacific
4400,indian
4401,indian
4402,false
4403,pacific
4404,indian
4405,pacific
4406,false
4407,pacific
4408,pacific
4409,false
4410,indian
4411,indian
4412,pacific
4413,false
4414,false
4415,indian
4416,indian
4417,false
4418,indian
4419,indian
4420,indian
4421,indian
4422,indian
4423,indian
4424,indian
4425,pacific
4426,indian
4427,indian
4428,indian
4429,false
4430,indian
4431,indian
4432,indian
4433,atlantic
4434,pacific
4435,atlantic
4436,atlantic
4437,atlantic
4438,atlantic
4439,atlantic
4440,atlantic
4441,atlantic
4442,atlantic
4443,indian
4444,indian
4445,indian
4446,indian
4447,indian
4448,atlantic
4449,atlantic
4450,false
4451,false
4452,pacific
4453,indian
4454,pacific
4455,pacific
4456,pacific
4457,indian
4458,indian
4459,false
4460,atlantic
4461,indian
4462,indian
4463,indian
4464,indian
4465,indian
4466,false
4467,indian
4468,indian
4469,indian
4470,pacific
4471,pacific
4472,atlantic
4473,atlantic
4474,false
4475,false
4476,atlantic
4477,atlantic
4478,indian
4479,indian
4480,false
4481,false
4482,false
4483,pacific
4484,pacific
4485,pacific
4486,pacific
4487,false
4488,pacific
4489,pacific
4490,pacific
4491,indian
4492,false
4493,false
4494,false
4495,pacific
4496,pacific
4497,pacific
4498,pacific
4499,pacific
4500,pacific
4501,false
4502,pacific
4503,pacific
4504,pacific
4505,pacific
4506,indian
4507,indian
4508,indian
4509,false
4510,false
4511,pacific
4512,pacific
4513,pacific
4514,pacific
4515,pacific
4516,pacific
4517,pacific
4518,pacific
4519,indian
4520,indian
4521,atlantic
4522,atlantic
4523,atlantic
4524,false
4525,indian
4526,indian
4527,atlantic
4528,atlantic
4529,atlantic
4530,atlantic
4531,atlantic
4532,false
4533,false
4534,false
4535,indian
4536,indian
4537,indian
4538,indian
4539,atlantic
4540,atlantic
4541,atlantic
4542,indian
4543,false
4544,false
4545,indian
4546,indian
4547,indian
4548,indian
4549,indian
4550,indian
4551,pacific
4552,false
4553,false
4554,indian
4555,false
4556,false
4557,pacific
4558,indian
4559,indian
4560,atlantic
4561,atlantic
4562,indian
4563,atlantic
4564,atlantic
4565,indian
4566,indian
4567,indian
4568,indian
4569,indian
4570,indian
4571,indian
4572,indian
4573,indian
4574,indian
4575,indian
4576,indian
4577,indian
4578,indian
4579,indian
4580,indian
4581,indian
4582,indian
4583,indian
4584,indian
4585,indian
4586,indian
4587,indian
4588,indian
4589,indian
4590,indian
4591,indian
4592,indian
4593,indian
4594,indian
4595,pacific
4596,pacific
4597,false
4598,atlantic
4599,atlantic
4600,pacific
4601,pacific
4602,false
4603,atlantic
4604,false
4605,pacific
4606,pacific
4607,atlantic
4608,pacific
4609,indian
4610,indian
4611,atlantic
4612,false
4613,false
4614,false
4615,false
4616,false
4617,false
4618,false
4619,false
4620,false
4621,false
4622,false
4623,false
4624,false
4625,false
4626,false
4627,false
4628,pacific
4629,false
4630,false
4631,pacific
4632,pacific
4633,false
4634,pacific
4635,pacific
4636,pacific
4637,pacific
4638,false
4639,pacific
4640,false
4641,false
4642,pacific
4643,pacific
4644,indian
4645,false
4646,false
4647,pacific
4648,pacific
4649,false
4650,pacific
4651,pacific
4652,false
4653,false
4654,pacific
4655,pacific
4656,false
4657,false
4658,pacific
4659,pacific
4660,pacific
4661,indian
4662,false
4663,pacific
4664,pacific
4665,pacific
4666,pacific
4667,pacific
4668,pacific
4669,pacific
4670,pacific
4671,pacific
4672,pacific
4673,pacific
4674,pacific
4675,pacific
4676,pacific
4677,pacific
4678,pacific
4679,pacific
4680,pacific
4681,pacific
4682,false
4683,false
4684,pacific
4685,pacific
4686,pacific
4687,pacific
4688,pacific
