,ocean
2291,false
2292,pacific
2293,indian
2294,indian
2295,pacific
2296,indian
2297,indian
2298,pacific
2299,pacific
2300,indian
2301,indian
2302,indian
2303,pacific
2304,pacific
2305,pacific
2306,pacific
2307,indian
2308,pacific
2309,pacific
2310,pacific
2311,false
2312,indian
2313,indian
2314,indian
2315,indian
2316,indian
2317,indian
2318,atlantic
2319,false
2320,false
2321,false
2322,indian
2323,indian
2324,atlantic
2325,atlantic
2326,atlantic
2327,atlantic
2328,atlantic
2329,atlantic
2330,false
2331,indian
2332,indian
2333,indian
2334,atlantic
2335,indian
2336,indian
2337,indian
2338,false
2339,indian
2340,indian
2341,indian
2342,pacific
2343,indian
2344,indian
2345,indian
2346,indian
2347,indian
2348,indian
2349,indian
2350,indian
2351,indian
2352,indian
2353,indian
2354,indian
2355,indian
2356,indian
2357,indian
2358,indian
2359,indian
2360,indian
2361,indian
2362,indian
2363,indian
2364,indian
2365,indian
2366,indian
2367,indian
2368,indian
2369,indian
2370,pacific
2371,false
2372,false
2373,pacific
2374,pacific
2375,atlantic
2376,atlantic
2377,indian
2378,atlantic
2379,false
2380,false
2381,pacific
2382,pacific
2383,pacific
2384,indian
2385,pacific
2386,pacific
2387,pacific
2388,false
2389,false
2390,false
2391,false
2392,pacific
2393,pacific
2394,pacific
2395,false
2396,false
2397,false
2398,false
2399,false
2400,pacific
2401,pacific
2402,pacific
2403,pacific
2404,false
2405,false
2406,false
2407,false
2408,pacific
2409,false
2410,false
2411,false
2412,false
2413,pacific
2414,false
2415,pacific
2416,false
2417,false
2418,false
2419,false
2420,pacific
2421,pacific
2422,pacific
2423,pacific
2424,atlantic
2425,atlantic
2426,pacific
2427,pacific
2428,indian
2429,atlantic
2430,pacific
2431,pacific
2432,pacific
2433,pacific
2434,pacific
2435,pacific
2436,pacific
2437,pacific
2438,pacific
2439,pacific
2440,pacific
2441,pacific
2442,pacific
2443,pacific
2444,false
2445,false
2446,false
2447,false
2448,pacific
2449,pacific
2450,false
2451,pacific
2452,false
2453,pacific
2454,pacific
2455,pacific
2456,pacific
2457,pacific
2458,false
2459,pacific
2460,pacific
2461,pacific
2462,pacific
2463,indian
2464,indian
2465,indian
2466,indian
2467,indian
2468,atlantic
2469,pacific
2470,pacific
2471,false
2472,pacific
2473,pacific
2474,false
2475,false
2476,false
2477,pacific
2478,pacific
2479,false
2480,false
2481,false
2482,false
2483,false
2484,pacific
2485,false
2486,false
2487,false
2488,false
2489,false
2490,false
2491,false
2492,false
2493,atlantic
2494,atlantic
2495,atlantic
2496,atlantic
2497,atlantic
2498,atlantic
2499,atlantic
2500,atlantic
2501,indian
2502,indian
2503,atlantic
2504,indian
2505,indian
2506,indian
2507,indian
2508,indian
2509,indian
2510,indian
2511,indian
2512,indian
2513,indian
2514,indian
2515,indian
2516,indian
2517,indian
2518,indian
2519,indian
2520,indian
2521,indian
2522,indian
2523,false
2524,false
2525,false
2526,false
2527,atlantic
2528,pacific
2529,pacific
2530,pacific
2531,indian
2532,indian
2533,indian
2534,indian
2535,indian
2536,indian
2537,indian
2538,false
2539,indian
2540,pacific
2541,indian
2542,indian
2543,indian
2544,atlantic
2545,atlantic
2546,pacific
2547,pacific
2548,false
2549,false
2550,false
2551,indian
2552,pacific
2553,pacific
2554,atlantic
2555,atlantic
2556,atlantic
2557,atlantic
2558,atlantic
2559,atlantic
2560,atlantic
2561,atlantic
2562,atlantic
2563,atlantic
2564,atlantic
2565,atlantic
2566,false
2567,atlantic
2568,false
2569,false
2570,false
2571,false
2572,false
2573,false
2574,atlantic
2575,atlantic
2576,atlantic
2577,atlantic
2578,atlantic
2579,indian
2580,atlantic
2581,false
2582,atlantic
2583,atlantic
2584,atlantic
2585,atlantic
2586,atlantic
2587,false
2588,atlantic
2589,pacific
2590,false
2591,false
2592,false
2593,false
2594,false
2595,false
2596,false
2597,atlantic
2598,indian
2599,atlantic
2600,false
2601,false
2602,false
2603,false
2604,atlantic
2605,false
2606,false
2607,false
2608,false
2609,false
2610,false
2611,false
2612,atlantic
2613,indian
2614,indian
2615,atlantic
2616,atlantic
2617,atlantic
2618,atlantic
2619,atlantic
2620,atlantic
2621,atlantic
2622,atlantic
2623,atlantic
2624,atlantic
2625,atlantic
2626,atlantic
2627,atlantic
2628,false
2629,false
2630,false
2631,false
2632,false
2633,false
2634,false
2635,false
2636,false
2637,false
2638,false
2639,false
2640,false
2641,false
2642,false
2643,false
2644,false
2645,false
2646,false
2647,false
2648,false
2649,false
2650,false
2651,false
2652,false
2653,false
2654,false
2655,false
2656,false
2657,false
2658,false
2659,false
2660,false
2661,false
2662,false
2663,false
2664,false
2665,false
2666,false
2667,false
2668,false
2669,false
2670,false
2671,false
2672,false
2673,atlantic
2674,atlantic
2675,false
2676,pacific
2677,false
2678,pacific
2679,pacific
2680,false
2681,false
2682,false
2683,false
2684,false
2685,false
2686,pacific
2687,pacific
2688,false
2689,pacific
2690,false
2691,pacific
2692,false
2693,false
2694,pacific
2695,false
2696,false
2697,indian
2698,indian
2699,indian
2700,false
2701,pacific
2702,pacific
2703,pacific
2704,pacific
2705,pacific
2706,pacific
2707,pacific
2708,pacific
2709,pacific
2710,pacific
2711,false
2712,indian
2713,indian
2714,indian
2715,indian
2716,indian
2717,indian
2718,indian
2719,indian
2720,indian
2721,indian
2722,indian
2723,indian
2724,indian
2725,indian
2726,pacific
2727,indian
2728,pacific
2729,false
2730,false
2731,false
2732,pacific
2733,pacific
2734,pacific
2735,false
2736,pacific
2737,false
2738,false
2739,false
2740,false
2741,indian
2742,indian
2743,false
2744,pacific
2745,atlantic
2746,atlantic
2747,atlantic
2748,atlantic
2749,atlantic
2750,atlantic
2751,atlantic
2752,atlantic
2753,atlantic
2754,pacific
2755,pacific
2756,pacific
2757,pacific
2758,indian
2759,indian
2760,indian
2761,indian
2762,indian
2763,indian
2764,indian
2765,indian
2766,false
2767,atlantic
2768,false
2769,false
2770,pacific
2771,pacific
2772,pacific
2773,pacific
2774,pacific
2775,pacific
2776,pacific
2777,false
2778,pacific
2779,pacific
2780,pacific
2781,pacific
2782,false
2783,false
2784,false
2785,false
2786,false
2787,pacific
2788,false
2789,false
2790,false
2791,false
2792,false
2793,false
2794,false
2795,false
2796,false
2797,false
2798,false
2799,false
2800,false
2801,pacific
2802,pacific
2803,false
2804,false
2805,false
2806,pacific
2807,false
2808,pacific
2809,false
2810,false
2811,false
2812,false
2813,pacific
2814,pacific
2815,pacific
2816,false
2817,pacific
2818,indian
2819,indian
2820,indian
2821,indian
2822,indian
2823,false
2824,false
2825,pacific
2826,pacific
2827,pacific
2828,pacific
2829,false
2830,false
2831,pacific
2832,pacific
2833,pacific
2834,pacific
2835,pacific
2836,pacific
2837,atlantic
2838,pacific
2839,pacific
2840,false
2841,false
2842,indian
2843,indian
2844,false
2845,atlantic
2846,pacific
2847,false
2848,pacific
2849,pacific
2850,pacific
2851,false
2852,pacific
2853,pacific
2854,pacific
2855,pacific
2856,pacific
2857,pacific
2858,pacific
2859,false
2860,pacific
2861,pacific
2862,pacific
2863,pacific
2864,indian
2865,pacific
2866,false
2867,indian
2868,false
2869,pacific
2870,pacific
2871,pacific
2872,indian
2873,indian
2874,pacific
2875,pacific
2876,pacific
2877,false
2878,pacific
2879,pacific
2880,false
2881,pacific
2882,pacific
2883,pacific
2884,pacific
2885,indian
2886,pacific
2887,indian
2888,indian
2889,indian
2890,pacific
2891,indian
2892,pacific
2893,pacific
2894,pacific
2895,pacific
2896,pacific
2897,indian
2898,pacific
2899,false
2900,indian
2901,pacific
2902,pacific
2903,pacific
2904,pacific
2905,indian
2906,false
2907,pacific
2908,indian
2909,pacific
2910,pacific
2911,false
2912,false
2913,false
2914,pacific
2915,indian
2916,pacific
2917,pacific
2918,indian
2919,indian
2920,indian
2921,indian
2922,pacific
2923,pacific
2924,pacific
2925,pacific
2926,pacific
2927,indian
2928,indian
2929,false
2930,false
2931,pacific
2932,indian
2933,indian
2934,pacific
2935,pacific
2936,false
2937,false
2938,pacific
2939,false
2940,pacific
2941,false
2942,pacific
2943,indian
2944,indian
2945,indian
2946,indian
2947,pacific
2948,indian
2949,false
2950,pacific
2951,pacific
2952,indian
2953,pacific
2954,pacific
2955,pacific
2956,indian
2957,indian
2958,false
2959,pacific
2960,false
2961,false
2962,false
2963,indian
2964,indian
2965,false
2966,false
2967,indian
2968,false
2969,indian
2970,indian
2971,atlantic
2972,indian
2973,indian
2974,indian
2975,indian
2976,indian
2977,indian
2978,indian
2979,indian
2980,indian
2981,indian
2982,indian
2983,indian
2984,indian
2985,indian
2986,indian
2987,indian
2988,indian
2989,false
2990,atlantic
2991,atlantic
2992,atlantic
2993,pacific
2994,pacific
2995,pacific
2996,indian
2997,atlantic
2998,atlantic
2999,atlantic
3000,atlantic
3001,atlantic
3002,atlantic
3003,atlantic
3004,atlantic
3005,atlantic
3006,pacific
3007,indian
3008,indian
3009,false
3010,pacific
3011,pacific
3012,pacific
3013,indian
3014,indian
3015,indian
3016,indian
3017,indian
3018,indian
3019,indian
3020,atlantic
3021,pacific
3022,pacific
3023,indian
3024,indian
3025,indian
3026,pacific
3027,atlantic
3028,indian
3029,indian
3030,indian
3031,pacific
3032,false
3033,pacific
3034,pacific
3035,pacific
3036,pacific
3037,pacific
3038,false
3039,indian
3040,pacific
3041,false
3042,pacific
3043,indian
3044,false
3045,false
3046,false
3047,false
3048,false
3049,pacific
3050,false
3051,pacific
3052,pacific
3053,pacific
3054,indian
3055,indian
3056,pacific
3057,indian
3058,indian
3059,indian
3060,pacific
3061,indian
3062,false
3063,pacific
3064,pacific
3065,indian
3066,indian
3067,indian
3068,atlantic
3069,indian
3070,pacific
3071,indian
3072,indian
3073,indian
3074,indian
3075,atlantic
3076,atlantic
3077,atlantic
3078,atlantic
3079,indian
3080,false
3081,indian
3082,indian
3083,pacific
3084,atlantic
3085,atlantic
3086,atlantic
3087,atlantic
3088,atlantic
3089,atlantic
3090,false
3091,false
3092,false
3093,false
3094,false
3095,false
3096,indian
3097,indian
3098,false
3099,false
3100,indian
3101,false
3102,indian
3103,indian
3104,indian
3105,false
3106,false
3107,false
3108,atlantic
3109,atlantic
3110,atlantic
3111,indian
3112,indian
3113,indian
3114,indian
3115,indian
3116,indian
3117,indian
3118,indian
3119,indian
3120,indian
3121,indian
3122,indian
3123,indian
3124,indian
3125,indian
3126,indian
3127,indian
3128,indian
3129,indian
3130,indian
3131,indian
3132,indian
3133,indian
3134,indian
3135,indian
3136,indian
3137,indian
3138,indian
3139,indian
3140,indian
3141,indian
3142,indian
3143,indian
3144,indian
3145,indian
3146,indian
3147,indian
3148,indian
3149,pacific
3150,pacific
3151,pacific
3152,false
3153,indian
3154,pacific
3155,pacific
3156,pacific
3157,pacific
3158,pacific
3159,pacific
3160,atlantic
3161,atlantic
3162,atlantic
3163,false
3164,false
3165,false
3166,false
3167,false
3168,false
3169,false
3170,false
3171,false
3172,false
3173,pacific
3174,pacific
3175,pacific
3176,false
3177,false
3178,atlantic
3179,atlantic
3180,pacific
3181,false
3182,pacific
3183,false
3184,pacific
3185,false
3186,false
3187,false
3188,pacific
3189,pacific
3190,false
3191,false
3192,false
3193,false
3194,false
3195,false
3196,pacific
3197,false
3198,pacific
3199,false
3200,pacific
3201,false
3202,false
3203,false
3204,false
3205,false
3206,false
3207,pacific
3208,false
3209,pacific
3210,false
3211,false
3212,false
3213,pacific
3214,pacific
3215,pacific
3216,pacific
3217,pacific
3218,pacific
3219,pacific
3220,pacific
3221,pacific
3222,pacific
3223,pacific
3224,pacific
3225,pacific
3226,pacific
3227,false
3228,false
3229,false
3230,false
3231,pacific
3232,pacific
3233,pacific
3234,pacific
3235,pacific
3236,pacific
3237,pacific
3238,false
3239,pacific
3240,pacific
3241,pacific
3242,pacific
3243,pacific
3244,pacific
3245,false
3246,false
3247,false
3248,false
3249,false
3250,pacific
3251,false
3252,false
3253,false
3254,false
3255,false
3256,false
3257,false
3258,false
3259,false
3260,false
3261,false
3262,false
3263,false
3264,false
3265,false
3266,pacific
3267,false
3268,false
3269,false
3270,false
3271,pacific
3272,pacific
3273,atlantic
3274,atlantic
3275,atlantic
3276,atlantic
3277,atlantic
3278,atlantic
3279,atlantic
3280,atlantic
3281,indian
3282,indian
3283,indian
3284,indian
3285,indian
3286,atlantic
3287,indian
3288,indian
3289,indian
3290,indian
3291,indian
3292,indian
3293,indian
3294,indian
3295,indian
3296,indian
3297,indian
3298,indian
3299,indian
3300,indian
3301,indian
3302,indian
3303,indian
3304,indian
3305,indian
3306,indian
3307,indian
3308,indian
3309,indian
3310,indian
3311,indian
3312,atlantic
3313,atlantic
3314,atlantic
3315,false
3316,false
3317,false
3318,false
3319,false
3320,false
3321,false
3322,pacific
3323,pacific
3324,false
3325,false
3326,false
3327,indian
3328,pacific
3329,indian
3330,indian
3331,indian
3332,indian
3333,indian
3334,false
3335,false
3336,false
3337,false
3338,false
3339,false
3340,false
3341,indian
3342,indian
3343,indian
3344,atlantic
3345,atlantic
3346,indian
3347,pacific
3348,false
3349,pacific
3350,atlantic
3351,atlantic
3352,atlantic
3353,false
3354,indian
3355,atlantic
3356,atlantic
3357,atlantic
3358,atlantic
3359,atlantic
3360,atlantic
3361,atlantic
3362,atlantic
3363,atlantic
3364,atlantic
3365,atlantic
3366,atlantic
3367,atlantic
3368,false
3369,false
3370,false
3371,false
3372,false
3373,false
3374,atlantic
3375,atlantic
3376,atlantic
3377,atlantic
3378,atlantic
3379,atlantic
3380,atlantic
3381,atlantic
3382,atlantic
3383,false
3384,false
3385,atlantic
3386,false
3387,atlantic
3388,atlantic
3389,atlantic
3390,false
3391,false
3392,false
3393,false
3394,false
3395,false
3396,false
3397,atlantic
3398,indian
3399,false
3400,false
3401,false
3402,false
3403,false
3404,false
3405,false
3406,false
3407,false
3408,atlantic
3409,atlantic
3410,false
3411,false
3412,false
3413,atlantic
3414,atlantic
3415,indian
3416,atlantic
3417,atlantic
3418,atlantic
3419,atlantic
3420,atlantic
3421,atlantic
3422,atlantic
3423,atlantic
3424,atlantic
3425,atlantic
3426,false
3427,false
3428,false
3429,false
3430,false
3431,atlantic
3432,false
3433,false
3434,false
3435,false
3436,false
3437,false
3438,false
3439,false
3440,false
3441,false
3442,false
3443,false
3444,false
3445,false
3446,false
3447,false
3448,false
3449,false
3450,false
3451,false
3452,false
3453,false
3454,false
3455,false
3456,false
3457,false
3458,false
3459,false
3460,false
3461,false
3462,false
3463,false
3464,false
3465,false
3466,false
3467,false
3468,false
3469,false
3470,false
3471,false
3472,false
3473,false
3474,false
3475,false
3476,false
3477,false
3478,false
3479,false
3480,false
3481,false
3482,false
3483,false
3484,false
3485,false
3486,false
3487,false
3488,false
3489,false
3490,atlantic
3491,false
3492,false
3493,false
3494,false
3495,atlantic
3496,false
3497,false
3498,atlantic
3499,atlantic
3500,atlantic
3501,atlantic
3502,false
3503,false
3504,false
3505,false
3506,pacific
3507,false
3508,false
3509,false
3510,false
3511,false
3512,false
3513,pacific
3514,pacific
3515,pacific
3516,pacific
3517,pacific
3518,pacific
3519,indian
3520,indian
3521,indian
3522,indian
3523,pacific
3524,pacific
3525,pacific
3526,pacific
3527,pacific
3528,pacific
3529,pacific
3530,pacific
3531,pacific
3532,pacific
3533,pacific
3534,pacific
3535,pacific
3536,false
3537,pacific
3538,pacific
3539,pacific
3540,pacific
3541,pacific
3542,pacific
3543,false
3544,false
3545,indian
3546,indian
3547,indian
3548,indian
3549,indian
3550,indian
3551,indian
3552,indian
3553,indian
3554,indian
3555,indian
3556,indian
3557,indian
3558,indian
3559,pacific
3560,pacific
3561,pacific
3562,pacific
3563,indian
3564,indian
3565,pacific
3566,pacific
3567,pacific
3568,false
3569,false
3570,pacific
3571,false
3572,pacific
3573,pacific
3574,false
3575,pacific
3576,false
3577,false
3578,false
3579,false
3580,false
3581,pacific
3582,false
3583,pacific
3584,atlantic
3585,atlantic
3586,atlantic
3587,atlantic
3588,atlantic
3589,indian
3590,pacific
3591,pacific
3592,pacific
3593,pacific
3594,pacific
3595,pacific
3596,indian
3597,indian
3598,indian
3599,indian
3600,indian
3601,indian
3602,indian
3603,indian
3604,atlantic
3605,false
3606,pacific
3607,pacific
3608,pacific
3609,false
3610,false
3611,false
3612,false
3613,false
3614,false
3615,false
3616,pacific
3617,false
3618,false
3619,false
3620,false
3621,false
3622,false
3623,atlantic
3624,false
3625,false
3626,false
3627,pacific
3628,pacific
3629,pacific
3630,pacific
3631,pacific
3632,pacific
3633,false
3634,false
3635,pacific
3636,pacific
3637,pacific
3638,pacific
3639,pacific
3640,false
3641,indian
3642,indian
3643,indian
3644,pacific
3645,false
3646,false
3647,false
3648,pacific
3649,pacific
3650,pacific
3651,pacific
3652,pacific
3653,pacific
3654,pacific
3655,pacific
3656,pacific
3657,false
3658,false
3659,pacific
3660,false
3661,indian
3662,pacific
3663,pacific
3664,pacific
3665,pacific
3666,pacific
3667,pacific
3668,pacific
3669,pacific
3670,pacific
3671,pacific
3672,pacific
3673,pacific
3674,pacific
3675,pacific
3676,pacific
3677,pacific
3678,indian
3679,pacific
3680,pacific
3681,pacific
3682,pacific
3683,pacific
3684,false
3685,false
3686,pacific
3687,indian
3688,indian
3689,indian
3690,pacific
3691,pacific
3692,pacific
3693,pacific
3694,pacific
3695,pacific
3696,pacific
3697,pacific
3698,indian
3699,pacific
3700,pacific
3701,pacific
3702,pacific
3703,pacific
3704,indian
3705,indian
3706,indian
3707,indian
3708,indian
3709,pacific
3710,pacific
3711,pacific
3712,pacific
3713,pacific
3714,pacific
3715,pacific
3716,false
3717,pacific
3718,false
3719,false
3720,false
3721,false
3722,indian
3723,indian
3724,pacific
3725,pacific
3726,pacific
3727,pacific
3728,pacific
3729,pacific
3730,pacific
3731,false
3732,pacific
3733,pacific
3734,pacific
3735,false
3736,pacific
3737,pacific
3738,pacific
3739,false
3740,pacific
3741,pacific
3742,indian
3743,pacific
3744,false
3745,pacific
3746,indian
3747,indian
3748,false
3749,pacific
3750,pacific
3751,pacific
3752,false
3753,false
3754,pacific
3755,indian
3756,pacific
3757,pacific
3758,pacific
3759,false
3760,pacific
3761,pacific
3762,false
3763,false
3764,false
3765,indian
3766,indian
3767,pacific
3768,pacific
3769,indian
3770,indian
3771,indian
3772,indian
3773,indian
3774,indian
3775,indian
3776,false
3777,false
3778,pacific
3779,false
3780,indian
3781,false
3782,false
3783,indian
3784,indian
3785,indian
3786,indian
3787,indian
3788,atlantic
3789,atlantic
3790,atlantic
3791,atlantic
3792,atlantic
3793,atlantic
3794,atlantic
3795,atlantic
3796,atlantic
3797,atlantic
3798,indian
3799,indian
3800,pacific
3801,indian
3802,atlantic
3803,atlantic
3804,atlantic
3805,atlantic
3806,atlantic
3807,atlantic
3808,atlantic
3809,atlantic
3810,indian
3811,false
3812,indian
3813,pacific
3814,false
3815,indian
3816,false
3817,indian
3818,indian
3819,atlantic
3820,false
3821,atlantic
3822,pacific
3823,atlantic
3824,indian
3825,indian
3826,indian
3827,false
3828,false
3829,indian
3830,indian
3831,indian
3832,indian
3833,indian
3834,pacific
3835,false
3836,pacific
3837,pacific
3838,false
3839,false
3840,false
3841,false
3842,indian
3843,pacific
3844,false
3845,pacific
3846,pacific
3847,pacific
3848,indian
3849,false
3850,false
3851,false
3852,false
3853,indian
3854,pacific
3855,pacific
3856,pacific
3857,pacific
3858,indian
3859,pacific
3860,pacific
3861,indian
3862,pacific
3863,indian
3864,false
3865,false
3866,false
3867,pacific
3868,false
3869,pacific
3870,indian
3871,indian
3872,pacific
3873,false
3874,indian
3875,indian
3876,atlantic
3877,atlantic
3878,atlantic
3879,false
3880,indian
3881,indian
3882,indian
3883,indian
3884,indian
3885,indian
3886,indian
3887,indian
3888,indian
3889,atlantic
3890,atlantic
3891,atlantic
3892,indian
3893,indian
3894,indian
3895,indian
3896,indian
3897,indian
3898,indian
3899,pacific
3900,false
3901,indian
3902,indian
3903,indian
3904,indian
3905,indian
3906,atlantic
3907,indian
3908,indian
3909,atlantic
3910,atlantic
3911,atlantic
3912,atlantic
3913,atlantic
3914,indian
3915,pacific
3916,indian
3917,indian
3918,indian
3919,indian
3920,indian
3921,indian
3922,indian
3923,indian
3924,indian
3925,indian
3926,indian
3927,indian
3928,indian
3929,indian
3930,indian
3931,indian
3932,indian
3933,indian
3934,indian
3935,indian
3936,indian
3937,indian
3938,indian
3939,indian
3940,indian
3941,indian
3942,indian
3943,indian
3944,indian
3945,indian
3946,pacific
3947,pacific
3948,false
3949,pacific
3950,atlantic
3951,pacific
3952,atlantic
3953,atlantic
3954,atlantic
3955,atlantic
3956,pacific
3957,pacific
3958,pacific
3959,pacific
3960,pacific
3961,pacific
3962,false
3963,false
3964,false
3965,false
3966,false
3967,false
3968,false
3969,false
3970,false
3971,pacific
3972,pacific
3973,pacific
3974,false
3975,false
3976,atlantic
3977,atlantic
3978,false
3979,pacific
3980,pacific
3981,pacific
3982,pacific
3983,false
3984,false
3985,false
3986,indian
3987,pacific
3988,false
3989,false
3990,false
3991,false
3992,false
3993,false
3994,false
3995,pacific
3996,pacific
3997,pacific
3998,pacific
3999,false
4000,false
4001,pacific
4002,pacific
4003,false
4004,atlantic
4005,pacific
4006,pacific
4007,pacific
4008,pacific
4009,pacific
4010,pacific
4011,pacific
4012,pacific
4013,pacific
4014,pacific
4015,pacific
4016,pacific
4017,pacific
4018,pacific
4019,pacific
4020,false
4021,false
4022,false
4023,false
4024,false
4025,false
4026,false
4027,pacific
4028,false
4029,pacific
4030,false
4031,indian
4032,indian
4033,indian
4034,indian
4035,pacific
4036,pacific
4037,pacific
4038,pacific
4039,false
4040,false
4041,false
4042,false
4043,false
4044,false
4045,false
4046,false
4047,pacific
4048,false
4049,false
4050,false
4051,false
4052,false
4053,false
4054,false
4055,false
4056,false
4057,false
4058,pacific
4059,false
4060,pacific
4061,false
4062,false
4063,false
4064,false
4065,atlantic
4066,atlantic
4067,atlantic
4068,atlantic
4069,atlantic
4070,atlantic
4071,atlantic
4072,atlantic
4073,indian
4074,indian
4075,indian
4076,indian
4077,indian
4078,indian
4079,indian
4080,indian
4081,atlantic
4082,indian
4083,indian
4084,indian
4085,indian
4086,indian
4087,indian
4088,indian
4089,indian
4090,indian
4091,indian
4092,indian
4093,indian
4094,indian
4095,indian
4096,indian
4097,indian
4098,indian
4099,indian
4100,indian
4101,indian
4102,indian
4103,indian
4104,indian
4105,indian
4106,atlantic
4107,atlantic
4108,false
4109,false
4110,atlantic
4111,atlantic
4112,atlantic
4113,pacific
4114,pacific
4115,pacific
4116,false
4117,false
4118,indian
4119,indian
4120,indian
4121,indian
4122,indian
4123,indian
4124,indian
4125,indian
4126,indian
4127,indian
4128,indian
4129,indian
4130,false
4131,false
4132,false
4133,indian
4134,indian
4135,indian
4136,atlantic
4137,atlantic
4138,false
4139,false
4140,false
4141,pacific
4142,pacific
4143,false
4144,atlantic
4145,atlantic
4146,atlantic
4147,atlantic
4148,atlantic
4149,false
4150,atlantic
4151,atlantic
4152,atlantic
4153,atlantic
4154,atlantic
4155,atlantic
4156,indian
4157,atlantic
4158,atlantic
4159,false
4160,false
4161,false
4162,atlantic
4163,atlantic
4164,atlantic
4165,atlantic
4166,atlantic
4167,false
4168,false
4169,false
4170,false
4171,false
4172,atlantic
4173,atlantic
4174,atlantic
4175,atlantic
4176,false
4177,false
4178,atlantic
4179,indian
4180,atlantic
4181,false
4182,atlantic
4183,false
4184,atlantic
4185,false
4186,indian
4187,atlantic
4188,atlantic
4189,false
4190,atlantic
4191,atlantic
4192,false
4193,false
4194,false
4195,atlantic
4196,atlantic
4197,false
4198,false
4199,false
4200,false
4201,false
4202,false
4203,atlantic
4204,atlantic
4205,atlantic
4206,false
4207,false
4208,false
4209,false
4210,false
4211,atlantic
4212,atlantic
4213,false
4214,atlantic
4215,indian
4216,atlantic
4217,atlantic
4218,atlantic
4219,atlantic
4220,atlantic
4221,atlantic
4222,atlantic
4223,atlantic
4224,atlantic
4225,atlantic
4226,atlantic
4227,atlantic
4228,atlantic
4229,atlantic
4230,atlantic
4231,false
4232,false
4233,false
4234,false
4235,false
4236,false
4237,false
4238,false
4239,false
4240,false
4241,false
4242,false
4243,false
4244,false
4245,false
4246,false
4247,false
4248,false
4249,false
4250,false
4251,false
4252,false
4253,false
4254,false
4255,false
4256,false
4257,false
4258,false
4259,false
4260,false
4261,false
4262,false
4263,false
4264,false
4265,false
4266,false
4267,false
4268,false
4269,false
4270,false
4271,false
4272,false
4273,false
4274,false
4275,false
4276,false
4277,false
4278,false
4279,false
4280,false
4281,false
4282,false
4283,false
4284,false
4285,false
4286,false
4287,false
4288,false
4289,false
4290,false
4291,false
4292,false
4293,false
4294,false
4295,false
4296,false
4297,false
4298,false
4299,false
4300,false
4301,false
4302,false
4303,false
4304,false
4305,false
4306,false
4307,false
4308,false
4309,false
4310,false
4311,false
4312,false
4313,false
4314,atlantic
4315,atlantic
4316,pacific
4317,pacific
4318,atlantic
4319,false
4320,false
4321,false
4322,false
4323,false
4324,pacific
4325,false
4326,false
4327,pacific
4328,false
4329,false
4330,pacific
4331,pacific
4332,indian
4333,indian
4334,indian
4335,false
4336,pacific
4337,pacific
4338,pacific
4339,pacific
4340,pacific
4341,pacific
4342,pacific
4343,pacific
4344,pacific
4345,pacific
4346,false
4347,pacific
4348,false
4349,pacific
4350,pacific
4351,pacific
4352,pacific
4353,pacific
4354,pacific
4355,false
4356,pacific
4357,false
4358,indian
4359,indian
4360,indian
4361,indian
4362,indian
4363,indian
4364,indian
4365,indian
4366,indian
4367,indian
4368,indian
4369,indian
4370,false
4371,pacific
4372,pacific
4373,pacific
4374,pacific
4375,pacific
4376,indian
4377,pacific
4378,pacific
4379,false
4380,false
4381,false
4382,pacific
4383,false
4384,false
4385,false
4386,pacific
4387,pacific
4388,false
4389,atlantic
4390,atlantic
4391,atlantic
4392,atlantic
4393,atlantic
4394,atlantic
4395,pacific
4396,pacific
4397,pacific
4398,pacific
4399,pacific
4400,pacific
4401,pacific
4402,pacific
4403,indian
4404,indian
4405,indian
4406,indian
4407,indian
4408,indian
4409,indian
4410,atlantic
4411,atlantic
4412,false
4413,pacific
4414,pacific
4415,pacific
4416,pacific
4417,pacific
4418,pacific
4419,false
4420,false
4421,false
4422,false
4423,false
4424,false
4425,false
4426,false
4427,false
4428,pacific
4429,false
4430,false
4431,false
4432,false
4433,false
4434,false
4435,false
4436,false
4437,pacific
4438,false
4439,pacific
4440,false
4441,false
4442,pacific
4443,false
4444,false
4445,false
4446,false
4447,false
4448,pacific
4449,false
4450,pacific
4451,pacific
4452,pacific
4453,pacific
4454,pacific
4455,pacific
4456,pacific
4457,false
4458,indian
4459,indian
4460,indian
4461,indian
4462,pacific
4463,pacific
4464,pacific
4465,pacific
4466,false
4467,false
4468,false
4469,false
4470,false
4471,pacific
4472,pacific
4473,pacific
4474,pacific
4475,pacific
4476,atlantic
4477,atlantic
4478,atlantic
4479,pacific
4480,pacific
4481,pacific
4482,pacific
4483,pacific
4484,pacific
4485,pacific
4486,pacific
4487,pacific
4488,false
4489,false
4490,false
4491,false
4492,false
4493,indian
4494,indian
4495,indian
4496,false
4497,false
4498,false
4499,pacific
4500,false
4501,indian
4502,false
4503,false
4504,false
4505,pacific
4506,pacific
4507,indian
4508,pacific
4509,pacific
4510,false
4511,pacific
4512,pacific
4513,pacific
4514,pacific
4515,false
4516,false
4517,false
4518,indian
4519,indian
4520,false
4521,indian
4522,indian
4523,pacific
4524,pacific
4525,pacific
4526,pacific
4527,pacific
4528,pacific
4529,pacific
4530,pacific
4531,pacific
4532,pacific
4533,indian
4534,pacific
4535,pacific
4536,pacific
4537,pacific
4538,pacific
4539,pacific
4540,pacific
4541,pacific
4542,pacific
4543,pacific
4544,pacific
4545,pacific
